928,-20.0
929,-20.0
930,-20.0
931,-21.0
932,-21.0
933,-20.0
934,-21.0
935,-20.0
936,-21.0
937,-21.0
938,-21.0
939,-17.0
940,-20.0
941,-21.0
942,-21.0
943,-21.0
944,-21.0
945,-19.0
946,-21.0
947,-21.0
948,-21.0
949,-19.0
950,-21.0
951,-21.0
952,-21.0
953,-21.0
954,-21.0
955,-21.0
956,-20.0
957,-21.0
958,-19.0
959,-20.0
960,-21.0
961,-21.0
962,-21.0
963,-20.0
964,-20.0
965,-20.0
966,-21.0
967,-20.0
968,-21.0
969,-19.0
970,-21.0
971,-21.0
972,-21.0
973,-20.0
974,-20.0
975,-20.0
976,-21.0
977,-21.0
978,-21.0
979,-18.0
980,-21.0
981,-21.0
982,-20.0
983,-21.0
984,-20.0
985,-21.0
986,-20.0
987,-21.0
988,-20.0
989,-21.0
990,-21.0
991,-20.0
992,-20.0
993,-20.0
994,-21.0
995,-21.0
996,-21.0
997,-21.0
998,-20.0
999,-21.0
1000,-20.0
1001,-21.0
1002,-21.0
1003,-20.0
1004,-21.0
1005,-19.0
1006,-21.0
1007,-19.0
1008,-18.0
1009,-21.0
1010,-21.0
1011,-21.0
1012,-20.0
1013,-18.0
1014,-21.0
1015,-20.0
1016,-19.0
1017,-21.0
1018,-21.0
1019,-20.0
1020,-20.0
1021,-21.0
1022,-19.0
1023,-19.0
1024,-21.0
1025,-19.0
1026,-21.0
1027,-21.0
1028,-20.0
1029,-21.0
1030,-20.0
1031,-21.0
1032,-20.0
1033,-21.0
1034,-20.0
1035,-20.0
1036,-21.0
1037,-20.0
1038,-21.0
1039,-19.0
1040,-19.0
1041,-18.0
1042,-21.0
1043,-21.0
1044,-20.0
1045,-21.0
1046,-20.0
1047,-19.0
1048,-20.0
1049,-21.0
1050,-21.0
1051,-20.0
1052,-21.0
1053,-20.0
1054,-19.0
1055,-20.0
1056,-21.0
1057,-20.0
1058,-21.0
1059,-20.0
1060,-21.0
1061,-21.0
1062,-21.0
1063,-20.0
1064,-20.0
1065,-21.0
1066,-21.0
1067,-19.0
1068,-21.0
1069,-20.0
1070,-20.0
1071,-21.0
1072,-21.0
1073,-21.0
1074,-21.0
1075,-19.0
1076,-20.0
1077,-21.0
1078,-20.0
1079,-21.0
1080,-21.0
1081,-19.0
1082,-21.0
1083,-21.0
1084,-21.0
1085,-21.0
1086,-21.0
1087,-20.0
1088,-21.0
1089,-21.0
1090,-20.0
1091,-18.0
1092,-21.0
1093,-18.0
1094,-21.0
1095,-21.0
1096,-19.0
1097,-19.0
1098,-19.0
1099,-21.0
1100,-20.0
1101,-21.0
1102,-21.0
1103,-21.0
1104,-21.0
1105,-21.0
1106,-20.0
1107,-20.0
1108,-21.0
1109,-20.0
1110,-20.0
1111,-21.0
1112,-21.0
1113,-20.0
1114,-20.0
1115,-21.0
1116,-21.0
1117,-21.0
1118,-21.0
1119,-21.0
1120,-20.0
1121,-21.0
1122,-21.0
1123,-21.0
1124,-20.0
1125,-21.0
1126,-21.0
1127,-20.0
1128,-21.0
1129,-21.0
1130,-20.0
1131,-20.0
1132,-21.0
1133,-21.0
1134,-18.0
1135,-19.0
1136,-21.0
1137,-20.0
1138,-21.0
1139,-21.0
1140,-21.0
1141,-21.0
1142,-19.0
1143,-20.0
1144,-20.0
1145,-21.0
1146,-20.0
1147,-20.0
1148,-21.0
1149,-21.0
1150,-21.0
