training_steps	true_return_DQN	true_return_DDQN	true_return_DQV	true_return_DQV-Max	estimate_DQN	estimate_DDQN	estimate_DQV	estimate_DQV-Max
1620	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.7160483790680766	0.3623579150810838	0.45070040528010574	0.3627316254392266
1630	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.6693708810016513	0.3598445516563952	0.46275595837570727	0.33487540600001814
1640	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.6624784137219191	0.44188489607572556	0.45476702641397715	0.34114750854820014
1650	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.6129582574412227	0.4179082398414612	0.4615743711132556	0.3093459812402725
1660	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5934381855592131	0.4094775698423386	0.46315842521078887	0.3124683093473315
1670	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.6142547771289945	0.3815456951186061	0.47055013504326343	0.36418415428698064
1680	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5858781434521079	0.47611842639669777	0.4557519797980785	0.2941360787883401
1690	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5993879161030055	0.41495699664279817	0.4572352998640388	0.34896593574285506
1700	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5611080915406347	0.4631461202442646	0.46282338986489924	0.38487753864079716
1710	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5555352463543415	0.41222296727895735	0.459969913928397	0.37522286682277917
1720	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5885624295651912	0.3917645777992904	0.4470724839553237	0.29986233063191176
1730	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5552342691004276	0.41031573468744753	0.47433701745383444	0.30054903167784214
1740	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.506921382124722	0.4063334648065269	0.4545260318391025	0.37211479434221983
1750	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5087143819361926	0.43236620650961993	0.44557837685234847	0.35745681478083136
1760	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5518028332367539	0.4126949863895774	0.4772742531720549	0.3603247639283538
1770	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.501535760293901	0.44153095076084137	0.4886939486052841	0.3178663552835584
1780	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5427694256231189	0.4625603903628886	0.47947702499479056	0.3341601368486881
1790	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5141057992041111	0.5280633540891111	0.4709475176587701	0.32179516799896957
1800	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.545346589550376	0.46149487373009324	0.470800948356092	0.3729327037930489
1810	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5767973334431649	0.46914482475072145	0.5044282405328006	0.33472555426359174
1820	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.491214014261961	0.4155205720588565	0.4764331738006324	0.3460287764504552
1830	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.48606205977350475	0.4422192754738033	0.48589593774341044	0.3392775157362223
1840	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.5272908414825797	0.4216050240978599	0.47781673816889525	0.3475095169186592
1850	0.40186327267716454	0.4104589192909233	0.47601778902836356	0.5405087852966061	0.43909519646167755	0.42315315780118107	0.5020592489626259	0.26265650820881126
