episodes	DQV	Dueling-DQV-1st	Dueling-DQV-2nd	Dueling-DQV-3rd
760	16.2209788534274	-20.36720141564127	11.001436215994346	5.517660872641557
761	16.14123463653881	-20.4378416382622	10.71288959176096	5.411407532542265
762	16.093307694201172	-20.495391875906897	10.382058616182064	5.592931719827378
763	16.09122106660236	-20.527621978511423	10.092114100408416	6.151639895711829
764	16.131420103546183	-20.534957260405115	9.929606984010334	7.026857540887054
765	16.19241228021447	-20.529640409676585	9.973117898088661	8.062766412296384
766	16.244984078279668	-20.526505306812833	10.268113976018112	9.09447382653292
767	16.267891729040148	-20.531922493351328	10.798247323445816	10.011198399112445
768	16.260394578473246	-20.538191617694736	11.467229522844756	10.769125183602636
769	16.245050808581333	-20.528262537896648	12.113982121531919	11.363468727961479
770	16.257339332351165	-20.48676366675737	12.563823375994525	11.792573300592016
771	16.32887715505791	-20.409848694664028	12.697075996605008	12.038762627168367
772	16.472263853772947	-20.30766757045258	12.499398306844027	12.074734347580378
773	16.674727983647866	-20.1979568577629	12.068417771572982	11.887456413986264
774	16.899735298194702	-20.096188544739295	11.57037197008664	11.506862607969545
775	17.095130185563427	-20.008973830282535	11.166603339124642	11.020338901822607
776	17.204732446156477	-19.933860429835132	10.950389733261622	10.558285272366943
777	17.182830305710596	-19.865280558563978	10.923950631906889	10.255629506996561
778	17.009274146194308	-19.801235522090238	11.026503011681191	10.197915369510314
779	16.70019324158317	-19.746298469996184	11.184776680337203	10.384112016246224
780	16.30698313682822	-19.709689997636907	11.352351925827934	10.729312624788228
781	15.902694871198124	-19.70038755763755	11.51561915430414	11.107861822597672
782	15.558132972657116	-19.722344167525982	11.676448531312564	11.415190293312156
783	15.32009594200007	-19.77223251294077	11.836731851111917	11.614078288114285
784	15.201551229622044	-19.840599022596557	11.996442339525306	11.738671860782805
785	15.188551971485005	-19.91487517444321	12.15783164585835	11.858110397689558
786	15.255867427751902	-19.98283857954935	12.322656160907414	12.02627697777096
787	15.380151853159136	-20.035750024587003	12.483190174840594	12.25089067325679
788	15.541730695153307	-20.070812092224543	12.616875582353435	12.501322117222784
789	15.717517772404952	-20.092762292387334	12.696327487518985	12.744029679873497
790	15.876262896545072	-20.112611121223487	12.706644809007066	12.97033829913089
791	15.985667781109932	-20.14249045786248	12.65955043268567	13.198444846081337
792	16.029373095597133	-20.18858511275636	12.586803766022356	13.451258015467078
793	16.022553573136147	-20.246137262520175	12.516690212292877	13.72870370467424
794	16.011984479979816	-20.299741173269457	12.44414597493854	14.000114464428645
795	16.05796764478439	-20.32943794501203	12.31384971412464	14.21691502818759
796	16.20555848859373	-20.319570045857375	12.033239743012908	14.334992418365365
797	16.462238710898195	-20.26642928786812	11.517735047900697	14.331684713344412
798	16.791868540618303	-20.18110099915326	10.748050531582422	14.214734089622308
799	17.129168324182995	-20.087138475400653	9.807653767112559	14.01775831440807
800	17.405955061700965	-20.012719548797346	8.872929208624065	13.78996654430173
801	17.577431168998075	-19.980678000071485	8.152476695532096	13.575843159992624
802	17.636220778166866	-19.99951697985799	7.806694032844515	13.397695903330604
803	17.60930177770502	-20.060502659499107	7.8898196623239665	13.247912567230928
804	17.540050350662554	-20.142315093815697	8.341199944723268	13.100085317067208
805	17.464962623173466	-20.22030295837685	9.02499017855353	12.929268238062484
806	17.397391706997848	-20.274922144113745	9.787912821685717	12.730325094062726
807	17.325897376808843	-20.295849391901	10.501135429952605	12.522188879274047
808	17.227020159114797	-20.282174414987367	11.075823423178472	12.336006572865458
809	17.084194052785183	-20.240964885580212	11.456142215399948	12.202731589641031
810	16.90112634862458	-20.185567069617072	11.612671246379474	12.14659768741157
811	16.70320049373478	-20.132592751338628	11.545755145385083	12.187213611518708
812	16.525674159189435	-20.09737958145686	11.295740364793618	12.340061320602626
813	16.397278389855877	-20.088340044691215	10.947792081727973	12.607152331203459
814	16.32585869129089	-20.103884029310287	10.617234037913029	12.960762845677259
815	16.294723287857874	-20.13358598840494	10.413368888525543	13.334001061167829
816	16.271300865712032	-20.163711103375604	10.394902983457516	13.631323910573379
817	16.22667723944947	-20.182711157593886	10.54071166948964	13.762731099843212
818	16.154641066557346	-20.184466847840717	10.758055875795815	13.685623915764758
819	16.078312146752122	-20.16788044908916	10.933806975302222	13.429827978174886
820	16.036065394002403	-20.135429229723933	11.001242574140846	13.096654092209672
821	16.05546564633228	-20.0918095027817	10.982812000364966	12.823713837433985
822	16.13113081814513	-20.043159147654563	10.978287809247345	12.73778169740855
823	16.22176019389196	-19.99525377693181	11.105990567792617	12.90722864635311
824	16.269139085456565	-19.950087450225872	11.435611828222578	13.3150291674759
825	16.22750449685257	-19.904239872640822	11.950667959998862	13.85925867637232
826	16.085643497006757	-19.85074557223278	12.558624814300575	14.385913332033347
827	15.871912049486806	-19.784574291100228	13.130759384196388	14.743176167286723
828	15.640997130921932	-19.70820327004831	13.54388110025424	14.838517653338842
829	15.451958646179987	-19.631737920023497	13.711559997081544	14.676409153668487
830	15.345778333063413	-19.566959591739874	13.601174187328185	14.353555271771395
831	15.33118503713444	-19.52026889417851	13.242115817489745	14.012859227883412
832	15.383770815873003	-19.489888154839583	12.726254149559143	13.772109476044715
833	15.458592533957619	-19.470216246421753	12.186792751031206	13.666497108984657
834	15.511509271683442	-19.458764466780643	11.760912232940555	13.631023681094414
835	15.520702320260032	-19.459849540794874	11.541925694395633	13.538453278360226
836	15.498635984669948	-19.482313725289995	11.547692285517849	13.27230558399472
837	15.489155177622928	-19.5323173618186	11.72039343969059	12.79695017838786
838	15.547711407097715	-19.60708884500415	11.95760327659505	12.188027530223573
839	15.714519447636428	-19.69353594228481	12.157010347185041	11.603190188995756
840	15.99166857468883	-19.772781144516134	12.257251895906812	11.212915526657959
841	16.339899656809816	-19.828490581548238	12.256289297352982	11.127138770082524
842	16.693916849854634	-19.854423337882622	12.206423017593231	11.355225511688648
843	16.987330901655284	-19.85682087656638	12.18649871286896	11.815878008686862
844	17.17183894074148	-19.848829393914897	12.26380640708286	12.382467294087524
845	17.222476222963643	-19.840755022302822	12.461515426268495	12.93455571197965
846	17.13280352370289	-19.832432181235294	12.7433437807592	13.395861643202949
847	16.911749373399402	-19.81423599619407	13.026058950810722	13.743156384649586
848	16.585856152957977	-19.776411300449425	13.214163519836891	13.99663743875501
849	16.203090490482808	-19.717755680226023	13.243216962510957	14.196418645075083
850	15.8298047051209	-19.64643439747389	13.1111780559899	14.379331990249696
851	15.536333433750347	-19.57381951149233	12.879178486073389	14.563206509783395
852	15.37379697018177	-19.506851548266198	12.642460954020418	14.744198571602686
853	15.353406923786093	-19.445951800253493	12.485362128282162	14.904971189222692
854	15.439772253532047	-19.388473407951764	12.447480425892445	15.024946382247764
855	15.565262763931297	-19.334158008820662	12.518244068379316	15.090140999501841
856	15.659731135648013	-19.287512091544507	12.659287222002403	15.093101014060574
857	15.681548421686193	-19.256992798237835	12.833302134757378	15.031879406778828
858	15.634006549200071	-19.251763397482883	13.02000576522332	14.907789608792742
859	15.558451023959746	-19.27708192435556	13.209888371979766	14.729840902390075
860	15.509343130351548	-19.33102085949539	13.387842797592914	14.520495035874303
861	15.526334583245177	-19.403790519667478	13.518251542852639	14.314506292907952
862	15.617778766772298	-19.482321139859224	13.541600841345717	14.149879348421585
863	15.762509770438788	-19.555694890078463	13.38725751702041	14.053610872173978
864	15.924242163928184	-19.61914167340844	13.001736283962556	14.038161597751765
865	16.068937363631818	-19.673615814304704	12.381567176275794	14.106363744519903
866	16.17616723612976	-19.720736859949895	11.595272968454044	14.258592458739292
867	16.243339023818514	-19.757779060387474	10.771854955742562	14.492714696898641
868	16.28281192843335	-19.776135926559807	10.052833052795961	14.793091637027539
869	16.31374958156851	-19.76572244756974	9.53428108567391	15.1229062979174
870	16.35295896363268	-19.722283779933353	9.234909928996174	15.428071640315519
871	16.40732477174705	-19.65406340057997	9.114610797598235	15.653839837689068
872	16.47193295348274	-19.582010676741255	9.122313551346416	15.764531756285908
873	16.533943832372813	-19.531937468665078	9.23718916141997	15.754273478831323
874	16.578864746360317	-19.52259710834125	9.474457079248891	15.647195648266162
875	16.596690999588592	-19.557336709573246	9.859972058036801	15.488021507645309
876	16.584361722120818	-19.622507624804047	10.397559265261393	15.331006925961216
877	16.545954954005715	-19.694244884080803	11.052068629013757	15.228168432465274
878	16.492454348345735	-19.746740542982373	11.755270516516665	15.220032312309549
879	16.441239471274194	-19.75890082737301	12.423551495043888	15.327930776997846
880	16.41479388258204	-19.716659938567606	12.976927925765468	15.547566534252525
881	16.434836173774517	-19.614779913926483	13.349666885529023	15.845420542182266
882	16.513522697025103	-19.459046752062953	13.497717402085971	16.159323843543458
883	16.645182567820655	-19.270357242208927	13.408364995944572	16.40988067188036
884	16.806613555512893	-19.08630700913498	13.109779820250804	16.522958113041284
885	16.96601162904328	-18.95502491943636	12.672595587896206	16.458128236261032
886	17.09547754890333	-18.919494587108492	12.197630983099739	16.23067881268942
887	17.18039016564171	-18.998004138668925	11.787449352473912	15.91323445296998
888	17.219592093013052	-19.172193346428035	11.511988931018355	15.615031752447727
889	17.22127743841689	-19.391123986289678	11.38674305441293	15.444669294786578
890	17.19822330654459	-19.590911191291866	11.379214201852244	15.472266125144156
891	17.165707214490993	-19.720078784940643	11.435583235143584	15.705236587914566
892	17.138799975991123	-19.75654954277664	11.513106264072995	16.086443120820476
893	17.1270767438203	-19.710073903400563	11.59953193018707	16.51584277031151
894	17.127972237960368	-19.61196282613283	11.708698205557809	16.88545356217801
895	17.124719738366903	-19.49961276503964	11.862473839208793	17.116640692175846
896	17.09213794220101	-19.403920160579894	12.067520876421202	17.182949824223716
897	17.007483440311457	-19.341834674602897	12.302983458206928	17.11106798711954
898	16.861227385068382	-19.314788144154836	12.524837027329625	16.961270278292186
899	16.660504162839217	-19.311045578766812	12.682013233995399	16.797369803824456
900	16.425733856324758	-19.311553540423226	12.738569085948603	16.661254356101292
901	16.183487410792992	-19.30075192255663	12.691036399207984	16.560073572478387
902	15.961036933085829	-19.276670839062376	12.572651389566374	16.470513783302827
903	15.78487581513733	-19.25560269700439	12.440256606532433	16.354598485047013
904	15.681170968382595	-19.266110474523007	12.35130821457382	16.180854590374125
905	15.672918566180996	-19.333537867014847	12.339510044169202	15.939960159957122
906	15.771904405672407	-19.46319509572192	12.404941090966283	15.652066009521633
907	15.96894388459994	-19.632090997173083	12.519276548970206	15.364496216591672
908	16.229539806807416	-19.79537719503608	12.641685304222511	15.14039434496151
909	16.502121939484134	-19.904777454725675	12.735011075845204	15.040739903174186
910	16.735517371888704	-19.929076830174413	12.774831232415954	15.103990368858177
911	16.897420087300375	-19.866406891454847	12.74897876255941	15.32890134499956
912	16.982978141851493	-19.74150780964064	12.656839881974792	15.669921724983109
913	17.011029387619573	-19.592113372316117	12.509869257925379	16.049332254850803
914	17.010304704095375	-19.452163449250506	12.335500181266653	16.38403914945985
915	17.00725659289291	-19.341406374284702	12.175711211239234	16.61713905170754
916	17.019171109214746	-19.263677803182354	12.078893693253118	16.738477809516525
917	17.054380788656495	-19.211925529459304	12.081781550322875	16.78410011052324
918	17.112981974630053	-19.17477065083974	12.191132179667646	16.81547354051273
919	17.18648199906587	-19.143225952651992	12.376320051211588	16.891497327921588
920	17.25747461587127	-19.11606032437246	12.574440625627432	17.045435091219684
921	17.305834011693083	-19.102260970347103	12.707494908773626	17.277466072261866
922	17.319507796609088	-19.11759711669979	12.705801607569125	17.558876991651434
923	17.304621639996647	-19.173811646742735	12.526992216746404	17.8416109982348
924	17.285674425582727	-19.266591763284865	12.168915661093916	18.07072377020282
925	17.292684316067295	-19.37031595374059	11.670896860749192	18.196402798369235
926	17.341723337219673	-19.445713153984318	11.106164361535704	18.187202701400818
927	17.421789258529213	-19.45697590626304	10.567138484723198	18.04070002887284
928	17.49664893945784	-19.388629864810795	10.146987597088806	17.785890254247917
929	17.522825294148618	-19.25092926953537	9.921404574988022	17.473900911743996
930	17.472838542851918	-19.073714121833575	9.937119918122068	17.16279841033242
931	17.351735890963383	-18.893751735659173	10.202501070211678	16.89858641980455
932	17.19744227020086	-18.7448925802001	10.682807803400507	16.702982145343125
933	17.06613354290937	-18.65331799607724	11.302391309750853	16.57039956518714
934	17.006835403249465	-18.637094571485868	11.955963839595455	16.475975580593477
935	17.038779533198124	-18.70348195953212	12.530397518208185	16.39086258030114
936	17.14106787041651	-18.84451872902816	12.934034590336903	16.29831732684172
937	17.260367078698856	-19.034105061366574	13.122419596219391	16.20269023353198
938	17.3354777782595	-19.229461494739617	13.112974712048555	16.12777114692001
939	17.32430908926445	-19.38026879930694	12.974831108474321	16.108003070682738
940	17.219691328600767	-19.442582233991587	12.79915284270065	16.175099326679497
941	17.04606450396124	-19.393830018503536	12.664563416647999	16.3455346615576
942	16.84214175535722	-19.242618574870406	12.61641356497363	16.608679972292283
943	16.64411163153039	-19.029244146706734	12.664885600963629	16.92248355912336
944	16.47984077469349	-18.814219274440028	12.798247730440988	17.221697728574984
945	16.372878657136617	-18.65862880318537	12.996431880054388	17.436508870710117
946	16.34469457174871	-18.604539452424902	13.238036443128351	17.517910372874784
947	16.407413662208725	-18.66350187820499	13.49736208291151	17.45336308795692
948	16.54974631214852	-18.817162625690955	13.742714202999718	17.26279270880047
949	16.729809528654936	-19.027477133709866	13.938646470615222	16.97799840574404
950	16.886600208108568	-19.251233156434395	14.05490309949739	16.62165305021737
951	16.96727740904668	-19.45305979522259	14.077244690091746	16.200217913502126
952	16.955223706060924	-19.613532278034388	14.015687127275445	15.715469305773766
953	16.87858429656538	-19.729531852736734	13.902794951737562	15.184310503727273
954	16.793671134504187	-19.809278792803905	13.78428455793807	14.652184797386935
955	16.753448449253924	-19.86395350653264	13.702897792155156	14.186424052862332
956	16.77756952038442	-19.900992190281052	13.683582319047431	13.857787880730875
957	16.843077620103326	-19.921766569306897	13.723944662275903	13.713551681606642
958	16.895233594902628	-19.923022378511842	13.793720673716127	13.756268269353413
959	16.872637767072227	-19.89994505691808	13.842024840028445	13.93528032060644
960	16.73224431440024	-19.850736850163674	13.810387979140822	14.154496770174124
961	16.465499695892554	-19.78025437185029	13.64898958010377	14.299126792094773
962	16.10181443578274	-19.7028938076571	13.334992973165576	14.27384749447308
963	15.699031186330636	-19.641510323027067	12.889279250878467	14.039183291450183
964	15.327645450949795	-19.620147518496466	12.384467608981891	13.62922307021914
965	15.052803309466075	-19.654322686705992	11.93328340622693	13.141337822582937
966	14.918731588799652	-19.743296532703468	11.652469165346705	12.70375196883251
967	14.939463485030007	-19.870129743205762	11.612887029555953	12.435728263464416
968	15.095059139983425	-20.00843698860116	11.801708085033837	12.414635071204593
969	15.335729576081217	-20.131931437623905	12.121130503029843	12.660103715884006
970	15.592025286715058	-20.221353203320348	12.431392496987915	13.138796730532185
971	15.792708658845148	-20.266568743929703	12.612657835086463	13.780593858716792
972	15.886344019692975	-20.265290834644432	12.61579668305274	14.500771662426228
973	15.859788478970472	-20.221199318031722	12.473567702784214	15.2202115949081
974	15.745477218853047	-20.14350968801708	12.274956845583475	15.877876580343194
975	15.60923696424955	-20.047143984360957	12.118156108265174	16.431283694181452
976	15.523679329829474	-19.950861278611878	12.073194865288235	16.84928362919727
977	15.538164232244444	-19.87169872195833	12.158720938910125	17.10429397406416
978	15.664083317449954	-19.817834548193122	12.343949676192132	17.17212291509692
979	15.877977055253996	-19.782388119958263	12.561995898175637	17.04209532415267
980	16.136641347623055	-19.745935368032953	12.732560052015348	16.731377069720583
981	16.39249604164305	-19.686261068037783	12.791440457301803	16.288835163364723
982	16.59990268602343	-19.59028148710363	12.718095715793888	15.787565793925106
983	16.720074034909125	-19.460391904466203	12.550920727467812	15.306131579728095
984	16.72893773521746	-19.31032261288218	12.378547454882405	14.91026463764906
985	16.62799169778363	-19.1537741051543	12.306755363342239	14.639673953909378
986	16.450472462217565	-18.99539432885155	12.414629769127684	14.49986893031286
987	16.25296427138624	-18.829620758633368	12.7198798056208	14.457727184359609
988	16.091948739655773	-18.64914503382748	13.169925767006731	14.447158097217066
989	15.996114819845278	-18.45569175914124	13.664982357961104	14.389210888581795
990	15.950336298417646	-18.2658491130371	14.098761898517486	14.224791614775263
991	15.90340576780142	-18.109740871000813	14.397635697044464	13.945814043304983
992	15.795023240705468	-18.02359073573739	14.542058326780541	13.604911528232686
993	15.589830847031081	-18.039815422854268	14.561384967342237	13.29574565158105
994	15.298871483131698	-18.17653434073964	14.510893199601	13.114618318139799
995	14.979830466906384	-18.428010117624467	14.44384321942713	13.121721833339699
996	14.714369852867044	-18.760378362373626	14.391927997340016	13.323150012601612
997	14.57655646868298	-19.11673943229654	14.360658995711718	13.678204151657138
998	14.604712367794559	-19.43190192368587	14.33537214798908	14.122354353351732
999	14.788821349523987	-19.65286624737877	14.290397471589316	14.589874091381708
1000	15.077306427831315	-19.756982329875747	14.197500272521378	15.028541419552134
1001	15.398480089883334	-19.75746686156507	14.030218770707362	15.402426986554598
1002	15.686707180109085	-19.69442955137785	13.773485076383892	15.691586850548717
1003	15.901256448411194	-19.614614596646735	13.431593612616211	15.893157101689502
1004	16.03135317678687	-19.552306280461554	13.035713284543576	16.021540011326167
1005	16.08822084890368	-19.518765288599376	12.640556889276628	16.102653759145063
1006	16.093264590193613	-19.506113557827018	12.309068936953818	16.16224994568834
1007	16.069223860276363	-19.49923444565218	12.09279521942506	16.216052755640398
1008	16.03761213949645	-19.487677289960903	12.018697486334833	16.268129140892913
1009	16.018754987880214	-19.471535755363846	12.089357574495672	16.316014022229073
1010	16.0317656998319	-19.45965249850467	12.29005134192853	16.355236782475696
1011	16.090314561084654	-19.463388106905047	12.59344889938608	16.380474243211538
1012	16.199346321152333	-19.49135145292849	12.961220518498424	16.387210401056894
1013	16.353347300312524	-19.545842192172323	13.345915934246097	16.373174009033384
1014	16.537508319933373	-19.622959154253923	13.698829156898226	16.341130306171884
1015	16.730116120949965	-19.713644880551897	13.98386082040211	16.296137083967338
1016	16.90514798681265	-19.804110384758218	14.188283900642933	16.23831910774674
1017	17.03711995506928	-19.87694089126815	14.321611350424023	16.15748386269806
1018	17.110063006139583	-19.913337459503687	14.404636262394874	16.03333991490539
1019	17.12640168366724	-19.89852340188982	14.454633049636065	15.841465784631366
1020	17.1098706132253	-19.828511654429015	14.481030368529714	15.56547159039124
1021	17.098695199918005	-19.714616995689283	14.489524066372292	15.206796747743578
1022	17.130150146816323	-19.583228477170927	14.488772923149757	14.793822687566184
1023	17.226629893538256	-19.46955966184201	14.489937416947402	14.384761912630292
1024	17.388687936358814	-19.407105527471607	14.498102542426178	14.061661951523837
1025	17.596762304051445	-19.41614920611999	14.500693371523782	13.907540348674312
1026	17.81833720790793	-19.497202185697667	14.46582840474406	13.975363073374137
1027	18.0154060406091	-19.630151798174168	14.356334158965666	14.261774856463864
1028	18.150277043342797	-19.781443292027944	14.150305700433197	14.702350221440321
1029	18.192218425722963	-19.91323999193047	13.858181658624781	15.194306532459708
1030	18.12564846793145	-19.992412055162134	13.525351001082967	15.63351335141596
1031	17.95705243110491	-19.996235082365693	13.220190232806825	15.95010522626336
1032	17.716511114712315	-19.914161700981605	13.014203961111622	16.124069257047008
1033	17.450215420030222	-19.748499463826285	12.962767344285082	16.17480474124663
1034	17.206161286746777	-19.51494737033675	13.089998404022943	16.13459705844162
1035	17.019514540428467	-19.241761064877924	13.380094437522583	16.02300049498558
1036	16.904810278557697	-18.96675883387563	13.775398657288832	15.842134362167096
1037	16.856737291375474	-18.728819680343047	14.187552458463832	15.595927171528363
1038	16.857602631609804	-18.558614211653943	14.520317370529476	15.31988118453748
1039	16.886501995069477	-18.471551509456845	14.700689654306862	15.091119277790206
1040	16.925877165320458	-18.46734077613521	14.703969555348193	15.00450990147738
1041	16.96423479535346	-18.533331289859863	14.559509310911025	15.122901180409485
1042	16.995399171475015	-18.649128344794	14.334377293954596	15.438675976665403
1043	17.015322121415537	-18.79060005748035	14.101849407815026	15.873774638613533
1044	17.019777408588713	-18.933052522553396	13.913052835836883	16.318500679842334
1045	17.003324805642436	-19.05571683089417	13.78556338540331	16.680449031444066
1046	16.960630417336446	-19.14450495510627	13.710631986310059	16.91262859762689
1047	16.88862445058775	-19.192313381241995	13.670529973194792	17.010352519472622
1048	16.78659268535094	-19.197213310759185	13.649930728844142	16.990742721137366
1049	16.6548213796175	-19.160565835999442	13.636572784439334	16.875327424696913
1050	16.493484160258205	-19.087243434267172	13.613053150504493	16.687175878449
1051	16.30544324851985	-18.986501765193264	13.552150109715559	16.454875131363977
1052	16.103260124432012	-18.87368768466154	13.421217347487378	16.217983792150086
1053	15.914310350638711	-18.770228636744722	13.194540644042243	16.023404192334823
1054	15.778202646017196	-18.701550237465927	12.866148718624391	15.911795079808652
1055	15.733558672438077	-18.689649348778097	12.458473889503948	15.901883043805586
1056	15.800192854273055	-18.742155670505813	12.020634615917484	15.976906223375234
1057	15.966720263934912	-18.844326116645576	11.620920752681037	16.085805989236942
1058	16.19073167038349	-18.959573928602463	11.331171070001234	16.160938949677494
1059	16.412460339561903	-19.0428460925103	11.207310856847737	16.147444490669983
1060	16.57384738583561	-19.06025827167153	11.271852816414956	16.0294790102659
1061	16.63627101180242	-19.00422387367356	11.506181438359338	15.837201457696477
1062	16.591629854796963	-18.89769275505413	11.854865937550045	15.632502045730913
1063	16.465987860125004	-18.78429446404492	12.246333067484047	15.479569942632976
1064	16.311832383620885	-18.71106561016562	12.614354651241364	15.4189502328626
1065	16.188398444757425	-18.711786554015475	12.913555749580237	15.45651215104162
1066	16.1332836089388	-18.798217360765538	13.121221376986075	15.572252084310463
1067	16.142204274174784	-18.96054958988897	13.226740779393843	15.738344554400388
1068	16.172490499405647	-19.17506476064683	13.22357661732885	15.937288168607772
1069	16.171215026666196	-19.413338399848882	13.109240531235058	16.166166094106536
1070	16.111458927710643	-19.647679747732823	12.892833240859071	16.428753600031285
1071	16.00965124786411	-19.853142324996632	12.603549298817217	16.72062286062067
1072	15.913185119922744	-20.00856332565663	12.287311829469157	17.01693715400577
1073	15.86839524704266	-20.098504296133363	11.993579775654375	17.271099921823488
1074	15.893907296034804	-20.11690949308584	11.758237798926025	17.42678844562194
1075	15.975525396742974	-20.068944624455618	11.59738613226858	17.440971456227878
1076	16.08096007675897	-19.968133492719694	11.51111973760743	17.307203705736086
1077	16.179512713249157	-19.829783349525457	11.49774462273399	17.06315139601028
1078	16.252714271872925	-19.66566552454467	11.562006943154199	16.77763583933521
1079	16.293022991381427	-19.48444471846228	11.708853557330716	16.521680825484665
1080	16.299450733734965	-19.29790045461821	11.926782494999355	16.340789461778066
1081	16.276009572628354	-19.127373313987963	12.178893207927198	16.244205167811902
1082	16.232996890130146	-19.00348759579467	12.41064662691928	16.213115389226026
1083	16.187334115717395	-18.95761641056687	12.576075150645915	16.220575551661042
1084	16.157417131622157	-19.00799805529849	12.66711629553447	16.24796559713527
1085	16.15591764967982	-19.14946447586746	12.721634762835277	16.292743326255387
1086	16.185001389422446	-19.35256393542331	12.805268372749579	16.36592706011296
1087	16.238072503968155	-19.573622578039775	12.974489388076186	16.481583955140668
1088	16.30590468450243	-19.769659877018867	13.242968830018489	16.642803918052866
1089	16.382074937138515	-19.91120906895993	13.56957256486859	16.82946723246919
1090	16.464477287292326	-19.98692840670587	13.873378328502127	16.996754399953605
1091	16.553295974941875	-20.000741252494283	14.063983587681198	17.083944620956636
1092	16.646599808367306	-19.964602082023262	14.069710693749187	17.032640202149306
1093	16.736238337149665	-19.892458025359264	13.849922378192725	16.80474609620225
1094	16.805891454407117	-19.797663587268243	13.398824770227867	16.39635675396973
1095	16.831107211138097	-19.694405277411104	12.750978131072435	15.840503958440845
1096	16.78392856356374	-19.598958135912387	11.991405600832628	15.204442238693828
1097	16.641641485952466	-19.528345188445044	11.256132953296069	14.57597049088085
1098	16.3984220476357	-19.495119337551	10.705365294109976	14.044909496557096
1099	16.075878265920096	-19.500734530094405	10.468603601974834	13.679756994873262
1100	15.72619221197736	-19.53229947657198	10.592105406568617	13.509519068589995
1101	15.422675626030227	-19.566332217788652	11.021596491366894	13.51973941756246
1102	15.238171096982592	-19.578440328109494	11.630824663642903	13.664548067209047
1103	15.219945718662892	-19.553187302367512	12.278155215111326	13.88729726434489
1104	15.372267963574853	-19.488949457702095	12.852991048622876	14.140232582566046
1105	15.654584176969138	-19.395138078860484	13.2948429960795	14.395455933671338
1106	15.99417999590001	-19.284839098481086	13.586114092350574	14.64598520844693
1107	16.30690555565789	-19.167707117979496	13.73459030005524	14.900211447205306
1108	16.5192068045921	-19.046506527623613	13.759213098834346	15.16795464775653
1109	16.586639607348612	-18.918726251556905	13.68116749251352	15.445707601785157
1110	16.50476952777982	-18.781302053487583	13.520713110001797	15.706402872682219
1111	16.307974949496614	-18.634925378363704	13.296902699113847	15.903850894379644
1112	16.055563910492104	-18.484974873448728	13.032143602945906	15.992663718739928
1113	15.81142611505084	-18.33968702660326	12.757562393507357	15.952427448026032
1114	15.626730686530527	-18.206892675840194	12.517852623045378	15.799806462716724
1115	15.531240973909027	-18.092771050999772	12.366473598733933	15.581351639773755
1116	15.5339877436641	-18.00166275306465	12.350136091328531	15.354026453700765
1117	15.627162273856209	-17.936186563262027	12.489839397044731	15.16520973713721
1118	15.78952167140937	-17.894674863905415	12.76779117293224	15.044943565357933
1119	15.988644527199762	-17.87046659545649	13.129460532072033	15.009119971072153
1120	16.185449438272904	-17.853925981300485	13.4989851367405	15.064571278994517
1121	16.343996727488722	-17.83999539319458	13.801003584764574	15.208534473904818
1122	16.44372800950177	-17.834336008957365	13.98073037967229	15.425755948910968
1123	16.489398443302306	-17.854118315343975	14.016340716933648	15.686130106011056
1124	16.510440776908474	-17.91838586172777	13.924060390528995	15.950651396955228
1125	16.54802727561338	-18.034515546479255	13.750230360014143	16.182043263772535
1126	16.634635662771004	-18.189686591251537	13.555118200962706	16.357793979338705
1127	16.778308429053666	-18.35328446508642	13.389213300874362	16.476105375884483
1128	16.959325611007593	-18.491416148619535	13.27866118159148	16.55083061141313
1129	17.141660405374672	-18.581187827773256	13.219882608622555	16.5957313956738
1130	17.290002291918857	-18.617919540058075	13.187480418971244	16.611344755183268
1131	17.383947861494057	-18.61149869374389	13.146383923474541	16.581685725310763
1132	17.421709291371474	-18.578842829048263	13.064099479454304	16.485205820624962
1133	17.41356023327322	-18.537895463580362	12.921043314358808	16.311251206056525
1134	17.370677907159042	-18.50621835000224	12.720795671182062	16.067779557949876
1135	17.295763374451013	-18.499909446510873	12.497204882893739	15.78044634997071
1136	17.18230483890227	-18.53077185538965	12.311186195269723	15.48526856408013
1137	17.02305240150848	-18.602115495096452	12.233260933064766	15.221358493674517
1138	16.820682894545833	-18.705071241583713	12.312623942945434	15.024421100946123
1139	16.59460978244286	-18.818562102028007	12.545828518990028	14.916098772393848
1140	16.37704538584505	-18.91362483688721	12.866059883179657	14.892295426607781
1141	16.199808034478608	-18.96262838770212	13.166957960524556	14.913293559303236
1142	16.078537799181277	-18.948592539603894	13.351201162006536	14.910549344565911
1143	16.005208989579007	-18.872318747846414	13.378590723055728	14.807100247846986
1144	15.95392756361105	-18.750535134602032	13.283330372331866	14.54381621770485
1145	15.898557878450955	-18.60797196057243	13.152027847589665	14.097748979461125
1146	15.829223236507096	-18.46585117663026	13.07890564792213	13.484316123850256
1147	15.758809945532423	-18.33460757451048	13.12645892081439	12.750286308969818
1148	15.714305163166095	-18.21522935978902	13.309351662242555	11.968183920509887
1149	15.723085527986822	-18.10787486384578	13.600291554912124	11.238989680770729
1150	15.802205490975087	-18.020965925146538	13.94732056488601	10.689523797454195
1151	15.955864034636543	-17.972378068911855	14.291529419376564	10.447278297115519
1152	16.176621374456456	-17.981137878849918	14.577216164115358	10.593183676154467
1153	16.445198564289868	-18.053681708693922	14.75451845954432	11.116374572652104
