episodes	DQV	DQV-Max	DQN	DDQN
372	34.13208450536385	32.083625736080855	0.49799760931203196	3.588791509215355
373	34.583860084938074	33.98663990231938	-0.6081840454696585	2.7113019524428394
374	35.162627892903515	36.25046907804518	-1.5170376652963082	1.5280197284157278
375	35.87299108238185	38.5065345663509	-2.11820650033233	0.3150690871668934
376	36.72946419701036	40.30596652233746	-2.388589306349021	-0.6302920650124852
377	37.710712291784304	41.306733015406785	-2.394785487395673	-1.0942834638657648
378	38.71632997453816	41.43156059745311	-2.264561456203588	-1.0241245818750087
379	39.56070604652588	40.90562470865271	-2.1344753273452874	-0.5374255014065517
380	40.020441437937514	40.14551220812534	-2.096017790366888	0.1381994656415204
381	39.93246340835358	39.56277884811422	-2.1609173688867034	0.7622108223125253
382	39.29582522032126	39.37469051843151	-2.259216976450071	1.1664015609021103
383	38.31354758720844	39.5316949595979	-2.2774405842271794	1.2964894203551698
384	37.332433078259406	39.79443900801359	-2.113074096078867	1.202890457539748
385	36.707566641987114	39.898706084726825	-1.7212239276932362	0.999608335546618
386	36.667681618285194	39.70481373714207	-1.1304793100385566	0.8067535784747994
387	37.25937515864961	39.23944055133436	-0.4262399348238034	0.6904743373341016
388	38.377735340385286	38.63594837016858	0.28872401059689246	0.6317365295221988
389	39.847025944930394	38.029052069463816	0.9247084805073031	0.5403579091932642
390	41.49187643350184	37.48114367364147	1.4198338816208007	0.32027883996373796
391	43.15728173763376	36.983259321021286	1.7392849526276684	-0.04654395117458909
392	44.68537591995083	36.50522771426385	1.8693306294048568	-0.45437919004951927
393	45.890098198755275	36.04610613756204	1.8173210694901902	-0.7039301155537034
394	46.574603593152915	35.64193884402402	1.610407827795764	-0.6012755911536751
395	46.59158108274879	35.335693860364024	1.2910350032411069	-0.06674391665943791
396	45.92301385877947	35.14448263612774	0.9102263633821652	0.8092958035117185
397	44.71685086189531	35.049695569206605	0.5261851928517158	1.795713861998346
398	43.2445362172433	35.031561709481025	0.20749934140097892	2.6185603405041746
399	41.802424659988176	35.0911175704485	0.027613276734126502	3.0692570898042524
400	40.6246160808728	35.244156240087264	0.04596942806452578	3.0711357711681444
401	39.84020350617247	35.48258222314589	0.28232974265405664	2.6816703851785086
402	39.49304322086487	35.74805098273372	0.7028947647263208	2.046848270561582
403	39.57911917752324	35.938213380062585	1.2313415653115805	1.3383773065838862
404	40.071218835045855	35.951377220633404	1.7790863847207194	0.7039141398834893
405	40.917127775339395	35.73099652596642	2.275928281109947	0.24523444900599006
406	42.01507677932402	35.28464105800583	2.6877627715069052	0.016799646364916154
407	43.19711486094555	34.689027044853056	3.0140907711528233	0.028439094622574573
408	44.24099321159292	34.0746946435271	3.2758382747467945	0.2550061961439043
409	44.92604346361873	33.608465085782	3.49766320800902	0.6543173268441682
410	45.1042356899052	33.4660084777625	3.692964724055986	1.1945955699422597
411	44.76135209029479	33.792392481920196	3.856464769967801	1.8755643326522455
412	44.02813496894225	34.65298140263894	3.9654967220277677	2.7189221271821733
413	43.1342359068653	35.99408392929207	3.991147259362345	3.717209223763634
414	42.323180992269826	37.63924075020167	3.9160431456787497	4.783102226846131
415	41.7665567657684	39.33217327783893	3.7569786269089187	5.742239032951281
416	41.50922090408728	40.82037347939261	3.575291903193149	6.3990489540128195
417	41.46891078924084	41.933290536975626	3.466367782958068	6.634445426353317
418	41.477379586798	42.62156595748223	3.5211491702833726	6.472047511947612
419	41.35916491694508	42.93155212870872	3.7767250806457096	6.065156701223473
420	41.017009867517494	42.94486408642617	4.186299491296747	5.621657037505889
421	40.47446770284094	42.71865780852105	4.637212951923103	5.309892123736274
422	39.868779364403565	42.26838025380102	5.007718977577234	5.202600028085173
423	39.38314565389659	41.5940135279179	5.235153956412073	5.263275897037985
424	39.17002953365766	40.73644390386846	5.347428328643417	5.375849193639972
425	39.29206565088283	39.80706162279064	5.445953521065904	5.394359064697989
426	39.715236082877574	38.97125539795939	5.651189107366183	5.20291431159609
427	40.33450733119573	38.37516281697218	6.047421444152427	4.767160453113064
428	41.02454597381015	38.07139458879014	6.646543367268751	4.164938897554151
429	41.68931218612508	37.98172941547711	7.380708676926514	3.5683127947770514
430	42.282146282604245	37.942679203887636	8.122642110349124	3.1832971509557346
431	42.80065830706074	37.80196785700165	8.72637440634798	3.178745002014748
432	43.24572273401	37.516102091014204	9.07438851292515	3.6294301360634105
433	43.58272549137557	37.18737107195187	9.112230281276469	4.490143394738469
434	43.72454589331704	37.003625390646995	8.852076709269191	5.605434152048777
435	43.56101850009347	37.120395890936386	8.351310542073882	6.747002351662143
436	43.01142341631157	37.55175031366359	7.683324905484023	7.675814291252635
437	42.07778869519964	38.14064651441164	6.923406258327752	8.214629643050966
438	40.85655782440975	38.62876054887746	6.153113975398074	8.308823552605142
439	39.50418150349469	38.787117305008366	5.465114032785394	8.045072869030918
440	38.18248205775082	38.53579008375524	4.949686811722984	7.616940326355079
441	37.02403860178292	37.98811137891256	4.673215539725184	7.255126306915114
442	36.1325021975159	37.40507496818875	4.659687120850863	7.149695165299354
443	35.59339260048658	37.09090408797388	4.887807367930216	7.390969550066453
444	35.464567209596964	37.28547983671591	5.3006801666718575	7.9436538043960105
445	35.727349016836975	38.083965917826426	5.817444580296822	8.658483698746624
446	36.26187995880515	39.41925135665328	6.3457891703107165	9.321675987739823
447	36.87422186295072	41.08463003444113	6.806981133331355	9.719119039435984
448	37.39354224607163	42.79313501943175	7.163878338065921	9.697522911593987
449	37.761554281379276	44.24085175941403	7.4399673226306895	9.192682733257271
450	38.05670717962414	45.163641834200995	7.705993653234925	8.236033167520091
451	38.426943571548286	45.376948258691996	8.036689308910391	6.947440676130403
452	38.98641736862366	44.81149217691818	8.455217915956158	5.522784726832934
453	39.74777779822627	43.5353841162034	8.905384254090885	4.206542373260977
454	40.62440356578277	41.76337411106314	9.268223900260478	3.239806735688786
455	41.47899818605737	39.82284625545862	9.417047384813728	2.797198925688132
456	42.16894488133966	38.08091762011367	9.290338899560169	2.9372682805264843
457	42.57425505044725	36.83293493429241	8.932790752061365	3.5974881671386574
458	42.61521228612523	36.215429576974	8.481442946902153	4.624821419337058
459	42.26868463739018	36.176997376679	8.101598436935177	5.8236756051290435
460	41.59200147053623	36.5236659288019	7.906161356130649	6.995647830830831
461	40.71646672372485	37.012359145944764	7.90508715696268	7.969574522964777
462	39.79883678331342	37.444614944846684	8.010127632462643	8.627915594741566
463	38.960995567932756	37.71177560479026	8.08560286009011	8.930544965603993
464	38.25134601541132	37.78655582330475	8.01408071592439	8.925953278661314
465	37.65587215860188	37.67415217509533	7.749676175999496	8.732747657922186
466	37.1393765860144	37.367472043040564	7.333419908666495	8.482530779158763
467	36.68875186561729	36.834455596444286	6.878065981405912	8.262695314827251
468	36.33100318368688	36.04891480622774	6.529364209386054	8.082551868506584
469	36.1243108954428	35.04210909981729	6.418734313258282	7.907245150494106
470	36.14479628875969	33.93618026129498	6.626670997109882	7.722960141367463
471	36.46552811705684	32.926839899806566	7.155774094090594	7.586538041301894
472	37.13912212578887	32.2270572282065	7.924224582827424	7.608999780907049
473	38.16873159927598	32.00241086852386	8.776904647002038	7.891965044040498
474	39.48418395972929	32.335445467050576	9.52277662366659	8.461771964592652
475	40.928464040328784	33.22501989711295	9.992490193117467	9.246918366999449
476	42.280427893014675	34.5989248855397	10.099139035388152	10.111704894579091
477	43.311355809251225	36.33436526182359	9.879709212261488	10.914124166779372
478	43.855169107109745	38.28143430057131	9.490813146812563	11.54983596430386
479	43.860352114776845	40.28904042190576	9.166590827368925	11.970795808219352
480	43.39279103902412	42.21044944742932	9.148513289817414	12.172142285731027
481	42.598395195749404	43.8884928159471	9.603300077076973	12.165988631974834
482	41.65503209545964	45.1486290623213	10.557911900773847	11.964741945421956
483	40.74162415260136	45.83341425173788	11.865541350625085	11.589529823178797
484	40.02820595559468	45.87799568399155	13.226647642765643	11.09840698044942
485	39.65047051198323	45.362312315593265	14.273260721154706	10.608927762159638
486	39.66569259662236	44.48911247118127	14.700095867645201	10.279473235402639
487	40.016383929111655	43.49182683552472	14.389321750584543	10.243263404521674
488	40.53005803841222	42.544377126719	13.472147170944535	10.537028668451464
489	40.98000353168733	41.73744624164113	12.282372578139972	11.06561315184537
490	41.17292516235882	41.11377975148321	11.209931369839898	11.640315828975282
491	41.02946000088306	40.70700906419026	10.532307995772461	12.072317948319792
492	40.61301610032627	40.547470493277345	10.31858799881984	12.271930607475529
493	40.10642527739406	40.624485297821785	10.455216838838746	12.298656454329787
494	39.743998490344794	40.86262512433468	10.762208576758958	12.314321247950486
495	39.72987239395498	41.13082663190408	11.10454411224124	12.473675798062635
496	40.16444609133593	41.28202269602977	11.437737597990964	12.806747996314588
497	41.006018627606444	41.20568008101686	11.773124497249396	13.188088464767155
498	42.08366904925139	40.85903223355393	12.11942175473158	13.406853042023702
499	43.15291263275873	40.271674919414465	12.44908902989151	13.302246009242904
500	43.985786473756164	39.51817841655807	12.700192085342925	12.867226350879484
501	44.45288999001847	38.67923138028725	12.799464660512541	12.25074720761291
502	44.56288441741397	37.79480729911271	12.681792287267125	11.661545026747294
503	44.43727126747109	36.86165091083508	12.31601337384724	11.248242017094118
504	44.22639943152608	35.86048634860706	11.725714574900596	11.022498243778445
505	44.018837155495405	34.81573148552502	11.00289820996483	10.880280449000438
506	43.79567585697583	33.83129897499952	10.288769373585481	10.690073665231004
507	43.45863070896891	33.07745171488701	9.722893447089582	10.39171682082721
508	42.90887235169188	32.72530327781116	9.386046280291861	10.040059502245228
509	42.13199772274014	32.87822414145602	9.279046850421865	9.773679925578142
510	41.24073103688067	33.534242581775274	9.350216079067533	9.727735200903679
511	40.46225596682773	34.59621872577781	9.548935200780585	9.958924651566962
512	40.06252611121287	35.903328341606304	9.86272782977392	10.439033917169969
513	40.24950617336057	37.25671501728144	10.306750552316299	11.104421457187161
514	41.08692485251035	38.4353127729362	10.881721436170821	11.912998418883685
515	42.46408754587485	39.22930942231923	11.542173133450625	12.841483285981877
516	44.12970142968589	39.49082058715381	12.198768676539647	13.829237086826412
517	45.77769360427467	39.182715041708846	12.75544231983072	14.725942762309884
518	47.13936466381441	38.39481531307149	13.152205120536514	15.303106884594744
519	48.04756060324469	37.30431058377933	13.380520313965436	15.34596304852174
520	48.448436860412656	36.11909422814159	13.474655603781873	14.765747983253135
521	48.36320353156485	35.03842348197842	13.487071905925083	13.66961924361975
522	47.82502666562633	34.24191407926217	13.470772787878236	12.334179921193886
523	46.828299495635406	33.888840496105246	13.472002266860335	11.107898241203085
524	45.337370045751925	34.091461061596675	13.528601543161447	10.287253867609897
525	43.3629684609304	34.86295105514832	13.665119011614612	10.015807711616052
526	41.062453482932035	36.06633890762718	13.891524649321362	10.246378106700366
527	38.790859947149	37.426783011645995	14.199934941416117	10.78257020142453
528	37.02722515158448	38.600447999622176	14.564631310577806	11.378460144278126
529	36.205166893140934	39.305003311737	14.952860017992474	11.862910207138075
530	36.52382921144451	39.433930011129036	15.33858972755767	12.200365824268177
531	37.85013928344398	39.10624918047333	15.724173239496897	12.46521847834899
532	39.76114557896889	38.6177564121806	16.152868720892492	12.746497369064414
533	41.69956251913384	38.30619858755652	16.694120338597784	13.057675987272239
534	43.16548989510976	38.39815756940532	17.39878748713295	13.322309797931515
535	43.8662732784381	38.911130526580095	18.244651839223852	13.444297469371271
536	43.773259498097964	39.65755881397006	19.113751781200914	13.392193440013603
537	43.07609839833173	40.34658790659853	19.840261181690057	13.228238532364127
538	42.076531153922595	40.72599300460942	20.304812046852767	13.061138398391037
539	41.07683853954693	40.6993715735977	20.522186727099587	12.96324808576922
540	40.31416408181199	40.371251398605985	20.65447383092038	12.922662405614275
541	39.94362113415622	40.001767450305294	20.93575661958603	12.86778590494001
542	40.0484710200474	39.88230154243647	21.53737649766528	12.732188023957157
543	40.63946126284704	40.1878330071858	22.4562551052532	12.508055985338837
544	41.63524008032749	40.873433553167374	23.49945932053521	12.239841516371195
545	42.85434453094449	41.68217970132515	24.369834026451855	11.988928247369259
546	44.044013386506236	42.27200704167845	24.81236513048782	11.802812155280469
547	44.95517329399635	42.40608451448467	24.733152574144814	11.726158309581189
548	45.42532358206011	42.093632433303306	24.228711242725293	11.832159911551699
549	45.418735046962155	41.58607645285235	23.519033642642768	12.229352714077347
550	45.01544576860859	41.23188554565809	22.841607318708036	13.018355545751952
551	44.37246259231879	41.27867455244527	22.361762134208817	14.211684019058165
552	43.69283286726978	41.7455716359892	22.146841960522526	15.666020491448247
553	43.20417964017862	42.45015981454232	22.188016995316364	17.077467007955043
554	43.11774928177066	43.1411328298256	22.435444207875804	18.061298262235688
555	43.550410841244435	43.64810897149093	22.823305854098926	18.309684498457596
556	44.4384866717671	43.94481548485392	23.27330285626467	17.75060479985474
557	45.51965299498802	44.10078427343922	23.697783787011378	16.62855407280334
558	46.423560589244126	44.19391483217945	24.01936841340872	15.432007044698041
559	46.848335995914425	44.25182438995904	24.201544016794337	14.68063293485185
560	46.69797851579414	44.25849087850267	24.268409419853114	14.676083743914589
561	46.0975570202518	44.19678927037508	24.30325906322654	15.358417281996607
562	45.281960214080605	44.06843080026885	24.408316231210808	16.359871325166303
563	44.44784581075534	43.8772590323208	24.662792479247464	17.225288970395
564	43.68478873355283	43.60176092617637	25.077404863851406	17.66703318794424
565	43.016260163497904	43.19546817876804	25.57056835513123	17.710938126295098
566	42.49164910270845	42.62803720211464	25.975493255399574	17.6553286900267
567	42.22408934725543	41.93967105378377	26.0942467008679	17.893992241787707
568	42.3353457857814	41.25758493863081	25.781717871858646	18.69929511396098
569	42.84293208615163	40.756798922783204	25.027185646208338	20.07789768015419
570	43.59494786100428	40.57176045003397	23.981771571963932	21.75043792903145
571	44.31820455768107	40.71242890105682	22.893913981471194	23.257456822624505
572	44.75025569359247	41.022853626357886	21.992935017604125	24.140118542149008
573	44.77057767925909	41.21956978156441	21.385909751735092	24.116321317496684
574	44.44483310323127	41.01108184592963	21.037400137800077	23.18239721553016
575	43.96899625170356	40.24186770396158	20.83498934669361	21.60427995802214
576	43.5690686763102	38.98981650313486	20.695294543977532	19.806198441015727
577	43.423209389427015	37.55035277958774	20.646441891907525	18.224543399673077
578	43.636979767355534	36.298931678628854	20.830279949546043	17.196056879364342
579	44.25131440166995	35.512879767596075	21.42284307380895	16.91575396507359
580	45.247758229541446	35.24780691521023	22.51475014243646	17.44598574739162
581	46.540262319806864	35.34791479241615	24.02753520862208	18.733972271188215
582	47.95722183391935	35.57205723587447	25.724285075472523	20.621308972426476
583	49.2447840898219	35.757279380776154	27.305378333608196	22.848651646409504
584	50.097546869182096	35.91706709673558	28.536279438844655	25.081334642699073
585	50.243526981647925	36.22134779859724	29.32745722081828	26.98156677634363
586	49.542422085474975	36.86712287530877	29.731299378226655	28.304396974417706
587	48.06141182046983	37.93444983711075	29.88382145333112	28.9873268629203
588	46.075577291793806	39.30242897140984	29.94014274433463	29.179429606522362
589	43.97377482855868	40.68220142365555	30.03571758763394	29.175757215427986
590	42.10885096436847	41.74011142606649	30.26536244797381	29.279512682283492
591	40.68375919312241	42.24568794814297	30.6526110693511	29.65700567214855
592	39.72565933131058	42.156982601896985	31.11759073543776	30.2702757203659
593	39.16253680148932	41.61551657465357	31.479206489230908	30.923073935764112
594	38.92701945079466	40.856191146862216	31.515755840300034	31.38840653365167
595	39.01149585441068	40.09472260711735	31.070661086185076	31.535850907592284
596	39.448269476137895	39.44292088566918	30.1408202435687	31.383790568080034
597	40.251703791282026	38.884874305963685	28.89017962676801	31.06428001340089
598	41.375800021343125	38.31575538647113	27.59551947870991	30.75689567406726
599	42.71398946624062	37.6165062678228	26.5572036937438	30.625979717857412
600	44.11848787986288	36.734366884310596	26.02420063680405	30.773170211019554
601	45.42599638153005	35.73508298784013	26.152109710880744	31.18918928684127
602	46.472796660688786	34.79597231212507	26.982322767720476	31.723591065727685
603	47.127396868205516	34.15590067747011	28.430915376886624	32.10808155386482
604	47.32146299379894	34.03550855234711	30.29560558961175	32.05959877204408
605	47.08420841401663	34.566227038224724	32.29492758661179	31.426608281133007
606	46.54307694650328	35.75352158096041	34.14222459244856	30.292229731566497
607	45.892451443534114	37.48714849930742	35.623926286179724	28.96059791871204
608	45.33339767158566	39.58059046750384	36.64068862697491	27.825866984855203
609	44.9987663733139	41.82961170709831	37.183953364552536	27.178277847293987
610	44.89848218552293	44.052461564057296	37.279646445797354	27.055050550538184
611	44.921023672150234	46.095038597945226	36.94671311466361	27.219866747900838
612	44.90087592690372	47.799504479365275	36.20624987233329	27.284355957498892
613	44.71791364709419	48.97509183690956	35.121422102343544	26.92440284042501
614	44.378555167530074	49.409510301935526	33.82412895501265	26.08018250126826
615	44.03326749195502	48.94332973281838	32.49503380580676	25.01636355029465
616	43.91759232047679	47.5693216400896	31.316977375674885	24.2105011506415
617	44.25533915172799	45.49444564490146	30.431620739161584	24.121955096764538
618	45.15279216740425	43.111918294824406	29.931719914098217	24.98232262353545
619	46.550748607317146	40.89180771580666	29.87398453824136	26.7050272001957
620	48.24885614332676	39.23289164139156	30.287330978444146	28.941024270085972
621	49.99249707210526	38.34747575518067	31.15317624243997	31.22849941266152
622	51.55306896714876	38.222739846160685	32.38079619059119	33.13803333513614
623	52.76122750001057	38.66656427416313	33.80076015473312	34.37298172664693
624	53.48271009432622	39.411598620979206	35.19909106779344	34.80863763350514
625	53.593392631362896	40.22228288033332	36.37541466438079	34.47735059425973
626	53.00425378933988	40.96170768254984	37.193061917457065	33.52834513880703
627	51.728673149242155	41.598583277562106	37.5968871729975	32.160304813617024
628	49.93611502022974	42.16988598808223	37.60489979625454	30.57897053837717
629	47.93851281704959	42.73188183496594	37.27783505062045	28.977834215726574
630	46.095808585406644	43.31802405153165	36.69439703011919	27.54803257714202
631	44.695284641589346	43.90833958751248	35.935432437532995	26.489827696457453
632	43.88141946681204	44.41967066566569	35.07668167236277	25.99818264726956
633	43.65097193561132	44.73245651117105	34.188859604975	26.23423423450584
634	43.90466765818081	44.74349957749081	33.333283014293414	27.272099463428184
635	44.49665280796119	44.42898912935576	32.549117054044714	29.050715835728983
636	45.26669952159234	43.87146813955276	31.849052015048848	31.333599010348983
637	46.06438494739498	43.23526463909657	31.24164600073611	33.70858118567592
638	46.7853198916327	42.69684932695519	30.780370077255355	35.66586432609387
639	47.40428281829118	42.37369273901074	30.603435418936364	36.727892733908504
640	47.973185982059064	42.28953763589434	30.909599993340976	36.60395079705611
641	48.561151354297934	42.39126823909679	31.868963224738987	35.2856934494186
642	49.16736154149785	42.603603339589455	33.50928905148319	33.0665212250008
643	49.66993807797502	42.877981040269205	35.64841002179059	30.47058485255347
644	49.858731632688915	43.2061265139957	37.92711162864781	28.121502438596025
645	49.5268314515813	43.58957865475532	39.92827330039679	26.570852014241932
646	48.56834213465437	43.992459361908075	41.32976589150532	26.13450227261219
647	47.04070418677118	44.31784535945992	42.013109239399625	26.795427232928805
648	45.17074541691773	44.435185555772215	42.09236677123835	28.22264281227787
649	43.32015767341365	44.24352867823427	41.85063027114017	29.909513885018725
650	41.89341417297139	43.7308362941484	41.611448366091494	31.37341537293472
651	41.202799435721445	42.98998866648873	41.603857757700034	32.31520193555217
652	41.335280676471996	42.18753583702374	41.87454919988927	32.68484085768439
653	42.10063904668546	41.49463587972043	42.2858622764183	32.62288338183286
654	43.1198373123085	41.03207978456828	42.603702010015034	32.35908811252706
655	44.00308698601758	40.8370067345927	42.620890961105786	32.10910265508787
656	44.52305788223836	40.868302588946285	42.24830099066209	32.00274192240275
657	44.67065665128763	41.01707173215916	41.527088860122	32.048060075624356
658	44.59009166469007	41.122284644370936	40.56881240318953	32.11087659006902
659	44.456409664435064	40.9951441531278	39.48030824061732	31.960040895553433
660	44.38215114392167	40.45887244683386	38.319201547658594	31.363751123420265
661	44.39789319008803	39.40935239270842	37.095675852677644	30.225216132181803
662	44.47386210227465	37.86231257559171	35.80557759449354	28.66250266282477
663	44.55161214901632	35.9705242482062	34.46135998117653	26.962103273460485
664	44.56448679308981	33.99305295639291	33.11326366531853	25.437755789730037
665	44.457498361376416	32.23229880386677	31.859127755039495	24.27824619329568
666	44.21104682062837	30.96356185100966	30.825123381627186	23.497140715323702
667	43.861716059059695	30.375309775282833	30.123644431019184	22.993097783023803
668	43.504999879006206	30.539944977247067	29.80446039916477	22.66815589644274
669	43.267263845003605	31.416635224207006	29.826800542346646	22.496906406290744
670	43.268132853618624	32.87494069723501	30.0838510892656	22.507329346471725
671	43.58865668929127	34.735002237083314	30.45766991802433	22.70137161093503
672	44.24919110567323	36.802525470369865	30.867728709951802	23.01001937570034
673	45.20356930755796	38.89073398166134	31.283685286272963	23.32316869778304
674	46.32618741652205	40.82563504878951	31.70690445915872	23.594929155302314
675	47.41034612312695	42.45308632084884	32.140656111720915	23.92153715775653
676	48.19912559340301	43.6537980577194	32.57117663012373	24.531581960533977
677	48.475052180663326	44.37791678087309	32.971375362789175	25.677939161389503
678	48.167492002297664	44.679593569005945	33.30815592880213	27.497357831130437
679	47.4085261227139	44.72234661668196	33.54529984704963	29.905830706146965
680	46.49557555654084	44.73963495407219	33.64015398939037	32.58123068328249
681	45.76603454511822	44.94084267738734	33.55255817598349	35.043491232013196
682	45.46859345034535	45.41376225293786	33.26283962950075	36.78885494955543
683	45.694599598456094	46.059283382498265	32.80739251476386	37.46722712346221
684	46.39361110366641	46.61051143695685	32.29404811191942	36.99645523945132
685	47.4290671925081	46.734528952939854	31.88529210148597	35.600162523017104
686	48.626882473923644	46.18106853566631	31.72910185882657	33.71083020949949
687	49.79045618466476	44.908491821123185	31.8850004452202	31.804237447806717
688	50.70030756941823	43.127157913312985	32.29456623710081	30.241775764719304
689	51.13024879476991	41.23625999831886	32.83012904015984	29.18262947404898
690	50.90750800044107	39.67823850171413	33.387961421766754	28.590051586695832
691	49.99645887478776	38.776873663600824	33.96809414874032	28.290206013669817
692	48.54813824056254	38.632883992376264	34.664513817916585	28.040576075778844
693	46.86472027881843	39.12499851810861	35.582171992645	27.594314747078492
694	45.280923540798746	39.990369122121066	36.7454782378571	26.75333563515273
695	44.03249091891672	40.93628626313324	38.065530909477836	25.43071480619552
696	43.18687587864065	41.70667438099416	39.387007471173305	23.698318454041097
697	42.680004816893664	42.10537945833522	40.56474013018401	21.79430443801394
698	42.39892775869961	42.002106600802705	41.50546515977935	20.081767754776102
699	42.26014867420808	41.360138713971466	42.16222888930473	18.969846416239964
700	42.234300640067346	40.28183280671233	42.508254791149845	18.820916370962543
701	42.34213841893797	39.024321798823195	42.538581617030445	19.859543022960278
702	42.63286706966635	37.94278846106946	42.29479146202674	22.093308559860176
703	43.15032022477885	37.36522896234476	41.883884908315096	25.27243342889065
704	43.890801710357685	37.44998782049452	41.437463599505584	28.917411983312487
705	44.762993013658814	38.1123176492266	41.04372065862705	32.44513333193053
706	45.595986426974264	39.065235356109774	40.69969996847597	35.347305993586836
707	46.19173845158703	39.95840054856329	40.34298263610824	37.35982457531444
708	46.410859866532995	40.536355917260224	39.9237112569652	38.506653891884305
709	46.236265812352684	40.73883641008001	39.45361505165391	39.02652781492109
710	45.79064931810228	40.68708150398446	38.9839880613202	39.20364715091613
711	45.29349191967039	40.58688391758679	38.54669393144409	39.24265282056311
712	44.987630362570144	40.61108722722256	38.13093158423658	39.22310417765163
713	45.055805683127566	40.83241966003431	37.72473062927705	39.14959563124016
714	45.563108083354464	41.225583296539504	37.38450534571641	39.02142951803266
715	46.44040255898011	41.7179944714972	37.254322828233576	38.85916966601507
716	47.51387133766181	42.23783426777611	37.49708970002591	38.67972977706507
717	48.558777132438124	42.74129157435426	38.1868478139683	38.46079427021636
718	49.36053707567493	43.20956974103346	39.2294263866741	38.146765915010064
719	49.76724264976188	43.64330132598833	40.374791199718864	37.70228407101208
720	49.72442331441564	44.05018545419432	41.310957054983234	37.16158337270221
721	49.28500432790075	44.44192619511846	41.787632283951524	36.63391659205716
722	48.5805301867237	44.8303155685189	41.70663862283702	36.23811971320408
723	47.77092946020581	45.227005570244046	41.14605827679789	36.02543294468429
724	46.99494784900171	45.636671198092685	40.301056952575486	35.93668690578593
725	46.345237920897056	46.03664895642979	39.381700107912096	35.845471864842835
726	45.86756035547842	46.366638260059496	38.51514766925239	35.63855117414497
727	45.5723118430585	46.51993068467257	37.71805816382276	35.28505356224843
728	45.45166899925437	46.3653988761134	36.93063349228982	34.843216314969226
729	45.502536198490375	45.787101820386695	36.105599201145914	34.41668975463192
730	45.75977381491286	44.73096527726423	35.26586571860187	34.10134715848934
731	46.28939079320067	43.24093719133124	34.51682307293779	33.9533946614886
732	47.13972362573565	41.468692011357376	33.99777822395635	33.97540691571727
733	48.255165223857716	39.66048927886997	33.813804500001126	34.123152665044806
734	49.418545432053136	38.10329051342225	33.991962629791	34.32471587693098
735	50.291726166243556	37.05958236346686	34.47817323181154	34.53377225611441
736	50.54053608868398	36.70509847640711	35.172684983855675	34.770538666015256
737	49.98244089275583	37.09140741566282	35.974715157483764	35.12409782186693
738	48.679435751922625	38.141721427952696	36.80956694112351	35.686479362900535
739	46.94150087210464	39.6791623347096	37.62411204085943	36.46222129505963
740	45.24112657432155	41.47020601952421	38.37269234563007	37.325596699103045
741	44.07680678123803	43.27436037190003	39.01602198727813	38.051353309448935
742	43.813885098720185	44.87140535367119	39.5282766305213	38.393099695893156
743	44.55588528134272	46.07636042460953	39.91135807935191	38.16950942530691
744	46.08753103689554	46.74887807942402	40.19016949929949	37.3216263375896
745	47.94334858140914	46.826572273173504	40.401354890926726	35.941931415925225
746	49.58299778771193	46.36542885145906	40.579993141121676	34.26142699238797
747	50.596108392737975	45.56245139280051	40.75058241837671	32.581503052656785
748	50.84153142579921	44.70645939765958	40.906149472096374	31.161678647900402
749	50.45107941554229	44.08611541915258	40.990458228921106	30.137266426649397
750	49.72499049947285	43.88533554744958	40.89477322612667	29.513907261994085
751	48.98696405925134	44.11807275497982	40.49940384989672	29.25306391509873
752	48.48445213221458	44.634219771316296	39.75503840649368	29.35541995522596
753	48.344836970058275	45.17032728753337	38.76123245093355	29.87863655862917
754	48.5725527197224	45.434435366149486	37.76339666407384	30.845471196530276
755	49.05745564506569	45.202893270730364	37.065518141468814	32.1293347065715
756	49.610765534595544	44.40309857725694	36.88345298192391	33.41119233628806
757	50.01066491249995	43.15998363246725	37.23439045490228	34.26223789527785
758	50.069139895360735	41.77133060471016	37.939955937231225	34.32609775810111
759	49.677533606650115	40.627237587939135	38.73977264221715	33.49898183241812
760	48.820911060282675	40.082541640392414	39.444301720149554	32.01537884076683
761	47.57691526156738	40.32759939438703	40.0150637730301	30.378985163213706
762	46.102842584023136	41.3060255058965	40.51407838232066	29.15027526651076
763	44.6016511823045	42.71195078117047	40.981833506433446	28.69121809879881
764	43.253020862620254	44.09121965109319	41.34213971254847	29.002224162718576
765	42.133448898939136	45.00384492405385	41.42580930484156	29.735828953006212
766	41.18709879511566	45.18991765283543	41.081317316633296	30.40047452401751
767	40.29159073326346	44.65893996086234	40.28722973965496	30.61937014893455
768	39.38834235870307	43.66358920763146	39.16382425277705	30.296505629674364
769	38.59425041951127	42.583064587444866	37.89145965146911	29.60955744710711
770	38.18705457593387	41.77290931435384	36.605443148218654	28.85553782489871
771	38.47317470481079	41.44831893243624	35.353555241030406	28.27496207913202
772	39.617993356347	41.64054008246887	34.137270662437146	27.96875421510864
773	41.54436717785681	42.240330001740475	32.98900157229634	27.9418688753113
774	43.95474587073099	43.079421525788966	32.01145631824822	28.207395943307727
775	46.4480884690061	44.00883610270417	31.355452065765306	28.849676859004063
776	48.64773977980054	44.92250661163079	31.151460651745168	29.984603774945814
777	50.28803012907868	45.727288596743236	31.43674455084419	31.655393175509843
778	51.250227755021875	46.314821988127434	32.13136470090701	33.730603778663124
779	51.56753905194181	46.57040660662545	33.068106276434754	35.90915003348694
