episodes	DQV	Tiny-dqv
410	23.69982468243691	23.158413966439188
411	20.8877079160578	22.85675487958964
412	18.664880443701353	23.57433862303049
413	17.17738851893714	25.14316063299237
414	16.341386268977907	27.238216838042433
415	15.992032915390539	29.47250002031854
416	15.993564909380813	31.492643252993712
417	16.268719057086997	33.04934567809944
418	16.7764995006508	34.02448207961143
419	17.48198895336202	34.43711632374868
420	18.367558656303185	34.40181131781098
421	19.451905019278495	34.0817580291563
422	20.77523213455149	33.62862314902259
423	22.334776618676646	33.1518116486989
424	24.00505534934918	32.73628039786773
425	25.526373772753978	32.48204556463204
426	26.58375246415386	32.52062076014414
427	26.942293333252138	32.96017386789939
428	26.557186230846796	33.786013740443224
429	25.607357703194523	34.77541112692476
430	24.45157493087167	35.52727936039973
431	23.515578695092447	35.635905219625116
432	23.166089352131372	34.93120954560819
433	23.601418634196783	33.6292240379779
434	24.80344422676263	32.28393694254265
435	26.548971614842188	31.538676211785532
436	28.480765082995724	31.839926907463386
437	30.209141156013914	33.262266113135475
438	31.414629396552264	35.52589347468768
439	31.923425746220452	38.15442032565075
440	31.737251381093724	40.6442739974226
441	31.014335850201988	42.57935827358912
442	30.01662806841392	43.668223177914044
443	29.041304017079295	43.75392993911022
444	28.372777616676633	42.83488368111363
445	28.24319048519822	41.08301784780974
446	28.784894391333708	38.80162226943405
447	29.959866384199586	36.34905929263829
448	31.4997699520898	34.04399391553061
449	32.923933020112486	32.11185156938266
450	33.67464710372958	30.68915845191035
451	33.336703985435385	29.83958605016313
452	31.82722086464947	29.557010027830906
453	29.454344016251078	29.740123266293907
454	26.80459303460137	30.179286605846173
455	24.530541405029698	30.60835087450768
456	23.142336865510057	30.797287671701408
457	22.86171058542705	30.66071371330977
458	23.585050505134998	30.30058096956222
459	24.936842226639445	29.951262582059492
460	26.415702374704345	29.847092554353363
461	27.596483080384075	30.087663227885017
462	28.313007177962493	30.58237181355886
463	28.726975927417406	31.11200178096425
464	29.229203541051476	31.452941350615575
465	30.197711618851834	31.502244828362276
466	31.751176033532634	31.31633972872408
467	33.63914009745971	31.060892296307593
468	35.35248042387015	30.907730358775986
469	36.382652015185556	30.93765765899041
470	36.46093714408007	31.12715973415837
471	35.64895150020829	31.406818563389866
472	34.244855732389084	31.733874281508193
473	32.61941158105989	32.12818170654772
474	31.09191812034197	32.62844098813448
475	29.894982473067504	33.21511077389816
476	29.173558118356972	33.75818254091582
477	28.962854413538096	34.040238498751485
478	29.144518291254563	33.870436961304954
479	29.446067743822802	33.222306166002646
480	29.529153064314304	32.29242864742236
481	29.14648121871658	31.429866401615943
482	28.267735644015445	30.94582851863022
483	27.087468720856172	30.91566250233406
484	25.923631985550195	31.115962706397312
485	25.069577983910513	31.16197363512626
486	24.680463379229558	30.75382798692851
487	24.733933448241405	29.868409676347746
488	25.05642886132921	28.755823724059137
489	25.3899008188108	27.75601665057946
490	25.48563958733253	27.075194742401095
491	25.197443126322447	26.685491229075225
492	24.539414589222655	26.391471107072505
493	23.672907461802215	25.986213284798755
494	22.845827111999224	25.38253735003429
495	22.304272703481463	24.62582123902886
496	22.225343649457173	23.82862899224298
497	22.692761409614654	23.08955352912301
498	23.688565521920147	22.466432268314204
499	25.101957579305733	21.996204030531544
500	26.73562746102862	21.71571142973274
501	28.3286462887829	21.664805007587113
502	29.603440495211508	21.868131692708953
503	30.331821375640025	22.3181931857196
504	30.403294997922355	22.976423396205274
505	29.862562406734316	23.77431466728502
506	28.898396054069377	24.61242061939706
507	27.79013669899347	25.36037696457318
508	26.84566341263848	25.884702236497418
509	26.34805583122375	26.0966453612028
510	26.520544016692895	25.990683060101787
511	27.483898847551867	25.63776838553514
512	29.211676235246948	25.138169273607293
513	31.492153617372935	24.563614662294903
514	33.93645656271795	23.946226293017595
515	36.04778327029773	23.30568897876943
516	37.352960241751276	22.690327042244714
517	37.543262007489226	22.183595509710003
518	36.57956950431986	21.873087163428213
519	34.693156026916526	21.799692471495987
520	32.30266080602942	21.924148706558984
521	29.85519715055665	22.132496038756834
522	27.687553490054803	22.277708520535956
523	25.958114903434783	22.233903308097652
524	24.663185523043165	21.945770683546233
525	23.71406678055194	21.445102018407106
526	23.009884347800043	20.836606978093535
527	22.48342610547729	20.268829363846493
528	22.107157082003155	19.91006915059659
529	21.887985952726634	19.927364781768947
530	21.863186825818996	20.452852741001713
531	22.093015641112878	21.524737377832395
532	22.639647164378935	23.03283175330151
533	23.51923448729303	24.718544840374342
534	24.662847113715415	26.254753011979325
535	25.90695997874412	27.371880464142148
536	27.03491325342947	27.95292499133889
537	27.84071026150131	28.039381985813982
538	28.200515851502864	27.763475607239997
539	28.116415222233012	27.259783358231495
540	27.724693628013135	26.618294850334543
541	27.250643828052866	25.881318999656266
542	26.933894615977497	25.07449335910927
543	26.943377849976287	24.23667217993492
544	27.33939275837188	23.43844177586309
545	28.088112454982355	22.783543972719617
546	29.11261877712377	22.38169856560917
547	30.329636196074315	22.316262325710543
548	31.637311114785305	22.62084307450952
549	32.873487451739884	23.271326448191246
550	33.807503224378586	24.200940881484787
551	34.19264415122208	25.3141746944152
552	33.860898616651596	26.490001767099795
553	32.80781875058085	27.5881721193195
554	31.204599007227635	28.463856962707986
555	29.34441308996628	29.01044564772093
556	27.544500511824346	29.197664491451278
557	26.04570870483683	29.092889770645414
558	24.942141835873812	28.838692548956814
559	24.173340071065773	28.611500153654077
560	23.58733220370766	28.57435051386626
561	23.04183884259157	28.84158569094906
562	22.49840047611696	29.45167016354046
563	22.062826373411507	30.348508254302875
564	21.95268966180645	31.383793593712582
565	22.402740391783556	32.35730019789496
566	23.53968604137773	33.09340263259584
567	25.29013351590744	33.5109535490836
568	27.368434550605457	33.63563737237151
569	29.366673690132867	33.5407858892256
570	30.91053084490496	33.253876742191444
571	31.791439489164404	32.71772964892934
572	32.0028054225222	31.850174508994634
573	31.67842147325086	30.66050655863105
574	30.998879388954805	29.328666204883895
575	30.121953581677268	28.15581051295275
576	29.170747244521543	27.42780064850544
577	28.249427253170467	27.262201988660937
578	27.464184068874815	27.56779781051557
579	26.922232725707296	28.13149541250383
580	26.70727788668541	28.775378882407377
581	26.838605274720166	29.481875161984625
582	27.239513985532337	30.392069536153212
583	27.75199747559782	31.67975159067594
584	28.196269893646992	33.374889032936224
585	28.45541418974463	35.251469326089634
586	28.52378199980761	36.86723412533558
587	28.478222897637977	37.751824059349616
588	28.396752793037894	37.645054042280265
589	28.29104544698548	36.63590690825076
590	28.103741512760106	35.12122881485051
591	27.773927778004012	33.615616317817725
592	27.294689428524933	32.534170230078075
593	26.728988053475536	32.05900969627391
594	26.16994552801213	32.139123976587875
595	25.691653793010712	32.582603638792804
596	25.330946749260047	33.171711422033276
597	25.089122109635397	33.74401886902135
598	24.9529671253321	34.229529998239514
599	24.89995164783165	34.64018474938233
600	24.91072135019008	35.018922989732005
601	24.98346072466883	35.36379065807341
602	25.145548187504268	35.59070160339031
603	25.436469652383852	35.54199489035649
604	25.870007987879696	35.063974101310244
605	26.399488902290713	34.090737157740534
606	26.91925595188355	32.69631718762752
607	27.315661647594027	31.076432209726583
608	27.540617000655452	29.49003427877994
609	27.651213204350178	28.185725134760002
610	27.793334472412088	27.35906835176034
611	28.1409824067643	27.1320942046033
612	28.834420102198184	27.541898601131233
613	29.946546384288418	28.518451138442465
614	31.49007246282129	29.889979748550505
615	33.435577800614496	31.425947100193525
616	35.71670510219507	32.93308043914799
617	38.21924525710957	34.352881921683284
618	40.75852796203066	35.80995964301182
619	43.07227736808089	37.54228335956551
620	44.85766927206722	39.753647041560264
621	45.85858642612893	42.444444996593816
622	45.98680506519301	45.32834567449362
623	45.40156192489046	47.88609578476604
624	44.484587023109334	49.54424455058772
625	43.70240124964216	49.90053395458325
626	43.420265428756856	48.877096673295895
627	43.75923030281624	46.741790346964024
628	44.57429569529885	44.001009154018355
629	45.542712129009715	41.23583088519617
630	46.30644274077911	38.958517293194966
631	46.602461921818175	37.52620814802795
632	46.32438090638985	37.10253657212845
633	45.50232835573658	37.64058434714195
634	44.247535720923864	38.89643261136016
635	42.69962229600088	40.485634371622346
636	41.01705844227864	41.985278364009744
637	39.395669214874516	43.042613300842326
638	38.067838779654316	43.45326759997696
639	37.25871478093451	43.17587487889198
640	37.10591364351512	42.307033222708995
641	37.603873115816135	41.04188565027206
642	38.604347184469304	39.63875006096725
643	39.88121726089129	38.36963527146487
644	41.222469274586274	37.477035284470816
645	42.50749020307264	37.12312901341693
646	43.73018537128043	37.37858895911013
647	44.940656657287924	38.24515944577249
648	46.126389384715935	39.68056849317602
649	47.11611414875043	41.596459676271
650	47.58091105609469	43.81979242457405
651	47.1958718758318	46.07283139412532
652	45.86352975621443	48.02171464154276
653	43.85119186551264	49.406351429056755
654	41.7237923044811	50.16419096864603
655	40.112442255606105	50.45284907385556
656	39.44765774197289	50.53750834104191
657	39.818213425990315	50.61961983072939
658	41.00243140630698	50.72454783921678
659	42.60279164849642	50.71720664516718
660	44.2040247611306	50.41225437119189
661	45.473974553329214	49.69125476311581
662	46.21108780476351	48.56527166161166
663	46.35550354912473	47.17058511138851
664	45.98979364517059	45.73016849523317
665	45.32820597449077	44.509798477145694
666	44.665627860458876	43.75222508070813
667	44.28355888755687	43.60100059052194
668	44.336246193648854	44.01722379473997
669	44.77670438408914	44.73982999946261
670	45.37977555869235	45.35348698877253
671	45.84802747408076	45.44198727584455
672	45.939247373719205	44.77738447626498
673	45.55723441960909	43.43432802407373
674	44.77212870841918	41.75020819584973
675	43.80107978788013	40.16836563956054
676	42.942504802139275	39.051895375651114
677	42.48887957274697	38.58425793438222
678	42.62463345149189	38.78405818890754
679	43.35468267971459	39.574324699097815
680	44.49774478558121	40.827915456032606
681	45.761813343892605	42.3561273527047
682	46.8551612605217	43.883202808700155
683	47.59483174529339	45.06860308116627
684	47.96617690416812	45.596611602848476
685	48.108257915429945	45.29748019828603
686	48.246987134092876	44.23704076112845
687	48.57599314633907	42.715814481028524
688	49.154477933376036	41.189069795358954
689	49.85866145297518	40.12187458727448
690	50.4407039622339	39.83917032449631
691	50.6724361837898	40.42936759656017
692	50.50198281278706	41.720251095678194
693	50.11522244651308	43.34884155907232
694	49.84944238900593	44.88061594567094
695	49.99064638610919	45.9448038311681
696	50.60017753554435	46.33738315179187
697	51.48092670663493	46.04914464825636
698	52.31923642230865	45.22541868563289
699	52.90192193308676	44.086777717631016
700	53.2419446440865	42.85823562529088
701	53.54652169399874	41.7424226249918
702	54.0423279549115	40.91866022895406
703	54.77395298297205	40.52914627885538
704	55.51851834645842	40.63875578648624
705	55.85180390344044	41.178713689737975
706	55.35506637338433	41.9370470913378
707	53.85581591183686	42.61791638179644
708	51.56626260004417	42.94466988264602
709	49.02345277516637	42.761316273703336
710	46.850652652665005	42.071912099609946
711	45.46500023141584	41.020484812795836
712	44.920206985934506	39.833222562111544
713	44.976063102969874	38.76128932826611
714	45.328145564842295	38.05721527541469
715	45.823991319170496	37.953631702931624
716	46.50034345335061	38.6192306954176
717	47.43147131329194	40.09059624917426
718	48.54822991918366	42.217405135341075
719	49.58278029698943	44.67506410569954
720	50.195817285565255	47.05474516960832
721	50.18217691472957	48.98740104253755
722	49.59198213316199	50.25187004643019
723	48.68421246117136	50.808969237018395
724	47.74526673112729	50.77035239919483
725	46.91217166460961	50.335260810135
726	46.10897814399082	49.736426670231666
727	45.13470658973928	49.20169538753714
728	43.84833433838235	48.92155679086069
729	42.31558321753906	48.99536057401075
730	40.853493520108145	49.39437562495889
731	39.93867475617786	49.96196287585096
732	40.0397013738551	50.47169150141254
733	41.459922339572344	50.71909325923234
734	44.231377018652424	50.6083791335653
735	48.07508835040613	50.18809599949947
736	52.44768905768296	49.647131959225206
737	56.66586623283865	49.266991167821814
738	60.0946526699958	49.340879625233526
739	62.316184589852625	50.07841071181462
740	63.18941822502853	51.525561901715974
741	62.80905405588183	53.523875075233875
742	61.43797778624612	55.736127895399676
743	59.46463046370792	57.723998159764314
744	57.39026555893153	59.071305264404685
745	55.7410505306301	59.55016214151423
746	54.89646523955218	59.23374113290337
747	54.92403587486031	58.50037822774469
748	55.557193126222955	57.87990066061001
749	56.37477519045446	57.81084655595447
750	57.05840525387222	58.44942188340622
751	57.56565327738984	59.62385534574964
752	58.1262942345042	60.94491116671402
753	59.07181426465614	61.968021685603304
754	60.632046740355044	62.33366887706093
755	62.79018386817824	61.829749181372314
756	65.27392695072125	60.42431258513107
757	67.65315256885417	58.2722610775431
758	69.48784735721222	55.695764590298666
759	70.47023801814746	53.11495476209616
760	70.49477135948588	50.94028786387682
761	69.65546762489484	49.43951622935403
762	68.17381842510221	48.66425423567336
763	66.30865266228079	48.46503887691736
764	64.28922657779577	48.58755022048163
765	62.28520534001158	48.80134116768414
766	60.4200307413915	48.98976463590551
767	58.81011660952138	49.16040235371193
768	57.58602983091184	49.415724982134435
769	56.87277036008412	49.90611616486076
770	56.732431262439334	50.774004522341244
771	57.12895625067357	52.117192116988534
772	57.95372225344208	53.92203145450753
773	59.10635997273897	56.03758352712161
