episodes	DQV	Hard-DQV
750	49.72499049947285	21.100605115493675
751	48.98696405925134	22.975111247918285
752	48.48445213221458	25.107945103846962
753	48.344836970058275	27.099726461888284
754	48.5725527197224	28.591909928303323
755	49.05745564506569	29.393461140045332
756	49.610765534595544	29.501976719697964
757	50.01066491249995	29.01256130671654
758	50.069139895360735	28.01080379245471
759	49.677533606650115	26.524827749489226
760	48.820911060282675	24.576940554324263
761	47.57691526156738	22.28287836318303
762	46.102842584023136	19.915510420421093
763	44.6016511823045	17.87499318311033
764	43.253020862620254	16.570023851242073
765	42.133448898939136	16.265645049321744
766	41.18709879511566	16.98131811390732
767	40.29159073326346	18.48241627733286
768	39.38834235870307	20.376554411181708
769	38.59425041951127	22.247359457400503
770	38.18705457593387	23.776649819648224
771	38.47317470481079	24.791160326495863
772	39.617993356347	25.25528830313578
773	41.54436717785681	25.247527298673507
774	43.95474587073099	24.93832417820336
775	46.4480884690061	24.559965557384228
776	48.64773977980054	24.34137978325149
777	50.28803012907868	24.415194206568685
778	51.250227755021875	24.749149388592514
779	51.56753905194181	25.142839086656338
780	51.40714888403568	25.3051853649485
781	51.01639373270383	24.97085679055781
782	50.641624209211855	23.99158107585227
783	50.44019026251583	22.384081729235778
784	50.43593405727005	20.336337095870793
785	50.533074363730535	18.186847430758434
786	50.59085224812665	16.37721784472749
787	50.51518952067236	15.362414041832753
788	50.31868452060727	15.487717115317624
789	50.11006632931665	16.85903177088548
790	50.01668453826642	19.265333564544235
791	50.09729544992959	22.20930633898249
792	50.30221498992632	25.05263047679098
793	50.51515862614484	27.232548089850788
794	50.64162439122677	28.436145106645384
795	50.667254633920095	28.65701655087441
796	50.649181427072875	28.13705479361542
797	50.660388080669335	27.23100387399029
798	50.74041294516991	26.29177913451526
799	50.886033135661485	25.593813999932177
800	51.069359094593416	25.28532409801105
801	51.25938133949863	25.365947127169253
802	51.42608318097414	25.700332887533538
803	51.53303191176997	26.093852593223552
804	51.52954433589068	26.398879776353873
805	51.35474897932494	26.587285932629047
806	50.96212909591869	26.72293703583279
807	50.34591378756532	26.87313639719906
808	49.55098147781794	27.026494197739897
809	48.6669513886788	27.088940162418687
810	47.804031421879124	26.929215390491002
811	47.06370946526671	26.419391710646615
812	46.528407619471345	25.450919014759656
813	46.25854739551336	23.93804478175601
814	46.28943333000624	21.857522473557946
815	46.62024785985874	19.302825546382536
816	47.20678114846615	16.505780639803447
817	47.974923579452664	13.802413530006564
818	48.836938309342756	11.549680260649081
819	49.700881839511226	10.052655876373844
820	50.468553234770006	9.512387118806043
821	51.028106968357676	9.982269539211963
822	51.26131002199516	11.34591367515172
823	51.08031778912995	13.328037967283079
824	50.478233472221376	15.568601200503853
825	49.560046735928466	17.74468488394782
826	48.538015291085316	19.676086997720084
827	47.6662732592263	21.355200585874467
828	47.15193723619295	22.88277279908546
829	47.09366211061648	24.356233641322472
830	47.47882080428497	25.760505663921716
831	48.22493836573763	26.931229870943227
832	49.228672220836245	27.606479618925803
833	50.39055033621048	27.561534295701275
834	51.60511886184052	26.756517834306507
835	52.747987735027145	25.417287909465486
836	53.68043108021557	23.970867671610915
837	54.26594137083141	22.865044806764335
838	54.40470164013422	22.37922757759241
839	54.0551931357301	22.55277435467842
840	53.243626782572576	23.278356402702983
841	52.05221021596447	24.46372945107722
842	50.60644811909226	26.117718299808786
843	49.06768794572663	28.269693199780605
844	47.63201163797336	30.787590941725025
845	46.52219260716263	33.268005825710524
846	45.961450321124936	35.12310372021779
847	46.11964368271236	35.8440723654347
848	47.04897262170216	35.256589127940465
849	48.64869396207094	33.60435614535241
850	50.68115484492645	31.40269859521732
851	52.83036415147205	29.179504727959852
852	54.7768396459372	27.28229988314222
853	56.259541769776064	25.849738339801014
854	57.10408364582847	24.90515938803817
855	57.2340124250386	24.45651323201967
856	56.67967035905714	24.50818840889115
857	55.58366888232021	24.990978063209383
858	54.18893619870792	25.696224045907634
859	52.78154566691504	26.298961737202504
860	51.611389568822545	26.468357830148495
861	50.81678527088711	26.01728275613697
862	50.40446904653152	24.987948982078475
863	50.28760925144762	23.630378678141987
864	50.35951625095482	22.286456335331266
865	50.54123183201201	21.24611549035886
866	50.78449109286707	20.65271802864967
867	51.03659522059501	20.482232149204318
868	51.222899996796095	20.61492190093113
869	51.272855590781475	20.92990861847931
870	51.17193499379695	21.383839111305424
871	50.97077504005208	22.025222411487874
872	50.74228275343091	22.929676748339723
873	50.50814585448016	24.105080533707127
874	50.208165795446405	25.424450797833295
875	49.74369225367856	26.65790704035939
876	49.0611001304263	27.585048476686445
877	48.21574537794309	28.11928752219685
878	47.366928901712996	28.35637334898776
879	46.72757597809176	28.517287121764426
880	46.49166004089458	28.810390850318406
881	46.772487440493336	29.288426558478363
882	47.55831779340189	29.7832402516816
883	48.70288090123815	29.939506599239078
884	49.9696671474212	29.359332177635135
885	51.10292977690752	27.793800577146406
886	51.91421336087272	25.29639056315257
887	52.31900174800752	22.273538399440937
888	52.31845564702635	19.387646518633847
889	51.945552436116046	17.342775126259152
890	51.22383423703117	16.65132006805231
891	50.17401213440465	17.462682898334457
892	48.86155207330016	19.515507594824353
893	47.43600360832785	22.234151090675326
894	46.13411940326314	24.928907988982445
895	45.216312578143345	27.032316524358976
896	44.87845710076866	28.274325596354995
897	45.16593455388566	28.72091166043848
898	45.941119387680274	28.65046742868776
899	46.928630223058434	28.34923008747371
900	47.82653764585453	27.95480250973514
901	48.43456446860717	27.445678580659134
902	48.71935928843334	26.756187906911656
903	48.78973048911487	25.91098793161604
904	48.784637375471156	25.057866206321137
905	48.779266650306	24.383316480158804
906	48.76304504399885	23.98107621882741
907	48.698011039167156	23.808475511528524
908	48.58102169703893	23.756048545266914
909	48.453917022956205	23.77251982346383
910	48.368255317103795	23.9172876459864
911	48.34953841724794	24.29866974546676
912	48.408343962460215	24.945296050660136
913	48.57782622036304	25.731097940417627
914	48.92942093889578	26.438900106596762
915	49.53483306602802	26.896717236565905
916	50.398567475654005	27.109057405427208
917	51.41233972225835	27.2672150492516
918	52.3775574158592	27.62689664493129
919	53.074985039845394	28.341464715638516
920	53.35458033489071	29.339805394469835
921	53.18847450031954	30.33210847816853
922	52.67609202185807	30.926262507527525
923	52.004888481779254	30.810397749049915
924	51.3670668285301	29.901944754634723
925	50.871665538377215	28.383820821352266
926	50.48710599712559	26.628143167415192
927	50.068851610504524	25.025855259382805
928	49.4535814880405	23.826292107720707
929	48.587473526668816	23.050025413330268
930	47.584617321753484	22.5264148796194
931	46.68429033273231	22.025843644757995
932	46.123362966002134	21.392715721872932
933	46.01190603793415	20.632519848416706
934	46.28898075575161	19.892621554568237
935	46.7828545802825	19.391046192345815
936	47.319686221456664	19.311430694313273
937	47.816068770463765	19.727894754928037
938	48.29370502443979	20.57779673477461
939	48.83081289433352	21.689271880186215
940	49.48303656723368	22.851372102460157
941	50.22612617842441	23.870541747649007
942	50.95181835493246	24.595123786644287
943	51.51660919007616	24.895159552860363
944	51.815198006551505	24.66164942210143
945	51.82343246330658	23.833218408719226
946	51.58555062155399	22.46863092144729
947	51.164908859491106	20.790625860761857
948	50.604709299416044	19.15430612113839
949	49.939765639350156	17.940431469029065
950	49.23193071051574	17.429931599408924
951	48.59348468489709	17.708291044831103
952	48.14598704998915	18.65806083502351
953	47.95426556162017	20.024728329158204
954	47.970299119759595	21.54721055664735
955	48.04728526898544	23.076708107956975
956	48.0168405367871	24.623774103158986
957	47.79991607746616	26.29149966400353
958	47.480850398250695	28.127756015166145
959	47.30293235104233	29.99618283605985
960	47.55856686894202	31.56935690411499
961	48.42456311719755	32.451999745242865
962	49.83029665190473	32.36490367243417
963	51.46833129914572	31.276691130301884
964	52.9476648904549	29.412231085222075
965	53.99838445485463	27.16402262372111
966	54.57388169520304	24.965706788861727
967	54.79782919066754	23.217557458085956
968	54.800606191050626	22.251150182688065
969	54.60491838121429	22.293140532747522
970	54.1313687460328	23.400233277639906
971	53.31526016026221	25.373307006974898
972	52.209294561565144	27.742472283959074
973	51.004648937229376	29.88346303832888
974	49.95437662916893	31.22423694549351
975	49.26597115262672	31.456670032541556
976	49.0193060803052	30.624937167256387
977	49.15995631423623	29.06438334612492
978	49.55228397345273	27.238061229232066
979	50.07044530335848	25.584231063128357
980	50.66086330767054	24.444799932306864
981	51.337213828432425	24.072307627278168
982	52.10001480931286	24.65526008565729
983	52.85926910400862	26.289785167429095
984	53.41953594522358	28.925404196825454
985	53.560206579556436	32.31416146578039
986	53.15085835735007	36.04869163359525
987	52.218874626215666	39.653406465572395
988	50.930963647657926	42.700781466695176
989	49.52057214981904	44.87972618754765
990	48.215794875928296	46.008342001461486
991	47.20111434664562	
992	46.60035532890677	
993	46.47864832900852	
994	46.840450332843936	
995	47.63214555112882	
996	48.73145232974782	
997	49.93859410000116	
998	50.98437801841613	
999	51.5959101349452	
