episodes	DQV	Hard-DQV
721	17.080109686451284	13.834250844498037
722	17.114879384195724	13.834799179451414
723	17.147022559291127	13.783596911860627
724	17.157589132653804	13.690294437914375
725	17.125055479674337	13.5928734726944
726	17.036772869692918	13.552310980562854
727	16.899090863338987	13.632029709534244
728	16.740697933894733	13.868397553788885
729	16.603593673904104	14.250891230442093
730	16.524819593291078	14.722312649971807
731	16.518791789351095	15.195835332318904
732	16.571491594629915	15.583073683481999
733	16.649673223648662	15.814064811047938
734	16.71915449956001	15.846145904678261
735	16.758794227311814	15.667272378269042
736	16.764252349090654	15.296054156471659
737	16.742908140208545	14.779489926358567
738	16.706874327897204	14.181252566937049
739	16.668006156788557	13.562742086393762
740	16.635791452838152	12.964702198434457
741	16.616096884903783	12.407019780251744
742	16.610213152147427	11.902661922860673
743	16.616671901190603	11.482355289086907
744	16.633981558093474	11.20325799026574
745	16.662847666238576	11.135364273186006
746	16.704988552797815	11.327602268797122
747	16.759067580703253	11.770269258796679
748	16.8154496960446	12.37708078159141
749	16.85719134916738	12.997886526630825
750	16.865782153718293	13.462281833797528
751	16.831345780881747	13.637730422485173
752	16.759738163569118	13.477407946019337
753	16.670788586048847	13.038403359418542
754	16.58808462410463	12.45582735336872
755	16.52583764271509	11.890352682705092
756	16.481722581863632	11.474012460044381
757	16.440421919068157	11.278114406222787
758	16.38514568523193	11.316108213996433
759	16.30916024641251	11.565939741468297
760	16.2209788534274	11.991237061087748
761	16.14123463653881	12.553371584725252
762	16.093307694201172	13.209476541119766
763	16.09122106660236	13.913302898922495
764	16.131420103546183	14.615690357865034
765	16.19241228021447	15.268363939916583
766	16.244984078279668	15.825026785049067
767	16.267891729040148	16.24625663486116
768	16.260394578473246	16.50709289196969
769	16.245050808581333	16.607825223490252
770	16.257339332351165	16.577707033359538
771	16.32887715505791	16.467967095633842
772	16.472263853772947	16.33768147615673
773	16.674727983647866	16.237389946764168
774	16.899735298194702	16.19807900197992
775	17.095130185563427	16.22658553435146
776	17.204732446156477	16.304437276726343
777	17.182830305710596	16.39185310173392
778	17.009274146194308	16.433523653805878
779	16.70019324158317	16.372027269269196
780	16.30698313682822	16.164105067933132
781	15.902694871198124	15.795459047500461
782	15.558132972657116	15.287271524192123
783	15.32009594200007	14.690735294511827
784	15.201551229622044	14.071693757617206
785	15.188551971485005	13.496398059262498
786	15.255867427751902	13.023184380269349
787	15.380151853159136	12.696824728088895
788	15.541730695153307	12.534697196011486
789	15.717517772404952	12.510181201671633
790	15.876262896545072	12.54570876652873
791	15.985667781109932	12.53406270951144
792	16.029373095597133	12.385402408711908
793	16.022553573136147	12.073145152576977
794	16.011984479979816	11.654942864946744
795	16.05796764478439	11.249854980153298
796	16.20555848859373	10.985338421175644
797	16.462238710898195	10.937733665278472
798	16.791868540618303	11.095588949636658
799	17.129168324182995	11.36680731915916
800	17.405955061700965	11.62755731630193
801	17.577431168998075	11.789256970593927
802	17.636220778166866	11.836018719788832
803	17.60930177770502	11.814942975955022
804	17.540050350662554	11.789079942666515
805	17.464962623173466	11.793198979454987
806	17.397391706997848	11.82656988784206
807	17.325897376808843	11.87870676432933
808	17.227020159114797	11.957574670153694
809	17.084194052785183	12.096438979353305
810	16.90112634862458	12.332188340058568
811	16.70320049373478	12.678324673860857
812	16.525674159189435	13.111855644316517
813	16.397278389855877	13.579578152217405
814	16.32585869129089	14.011710754615827
815	16.294723287857874	14.33889788657817
816	16.271300865712032	14.507434373145413
817	16.22667723944947	14.495852761053658
818	16.154641066557346	14.326433105745496
819	16.078312146752122	14.062331106781606
820	16.036065394002403	13.78339537071379
821	16.05546564633228	13.548158478948977
822	16.13113081814513	13.365521434484817
823	16.22176019389196	13.1964414765506
824	16.269139085456565	12.985167020622384
825	16.22750449685257	12.700685869205754
826	16.085643497006757	12.358610665708461
827	15.871912049486806	12.016207387147944
828	15.640997130921932	11.739767090371098
829	15.451958646179987	11.568212167893478
830	15.345778333063413	11.492424102645618
831	15.33118503713444	11.459893817740609
832	15.383770815873003	11.401656796491459
833	15.458592533957619	11.265950051737295
834	15.511509271683442	11.042994133090161
835	15.520702320260032	10.771595545932875
836	15.498635984669948	10.526378993018628
837	15.489155177622928	10.391749634357874
838	15.547711407097715	10.430312931850066
839	15.714519447636428	10.654585616796355
840	15.99166857468883	11.014167381936975
841	16.339899656809816	11.407956020114696
842	16.693916849854634	11.719720133724229
843	16.987330901655284	11.863735121576031
844	17.17183894074148	11.814672833595722
845	17.222476222963643	11.613287555087055
846	17.13280352370289	11.343842130977414
847	16.911749373399402	11.103545160332281
848	16.585856152957977	10.978471153176383
849	16.203090490482808	11.026721824804223
850	15.8298047051209	11.268577211485901
851	15.536333433750347	11.680780873757335
852	15.37379697018177	12.196896855603727
853	15.353406923786093	12.723306422235392
854	15.439772253532047	13.1650510813617
855	15.565262763931297	13.45464268822943
856	15.659731135648013	13.570525594315123
857	15.681548421686193	13.541537604523828
858	15.634006549200071	13.43803947759249
859	15.558451023959746	13.35081263513051
860	15.509343130351548	13.362301656667842
861	15.526334583245177	13.512514882149341
862	15.617778766772298	13.771311610759316
863	15.762509770438788	14.037101912881834
864	15.924242163928184	14.170080704879826
865	16.068937363631818	14.047545216414168
866	16.17616723612976	13.623366780578944
867	16.243339023818514	12.959478544677378
868	16.28281192843335	12.213598640545392
869	16.31374958156851	11.585495807003213
870	16.35295896363268	11.244339574109036
871	16.40732477174705	11.269051969680099
872	16.47193295348274	11.624304568528204
873	16.533943832372813	12.181669381196171
874	16.578864746360317	12.775087046742811
875	16.596690999588592	13.258104543658114
876	16.584361722120818	13.538777023036687
877	16.545954954005715	13.581661115167527
878	16.492454348345735	13.392023661595347
879	16.441239471274194	13.00648545376476
880	16.41479388258204	12.498456850193643
881	16.434836173774517	11.983075909202018
882	16.513522697025103	11.599162500843509
883	16.645182567820655	11.460376151926855
884	16.806613555512893	11.601203741527158
885	16.96601162904328	11.9579158421161
886	17.09547754890333	12.39949040486207
887	17.18039016564171	12.789479317435854
888	17.219592093013052	13.036989379692992
889	17.22127743841689	13.116362239992931
890	17.19822330654459	13.057456178091837
891	17.165707214490993	12.923230728572667
892	17.138799975991123	12.785847740523108
893	17.1270767438203	12.704364348612229
894	17.127972237960368	12.706914986311336
895	17.124719738366903	12.786891439868368
896	17.09213794220101	12.917855435225384
897	17.007483440311457	13.075307862406044
898	16.861227385068382	13.25094130940948
899	16.660504162839217	13.443258716831789
900	16.425733856324758	13.635482598120747
901	16.183487410792992	13.781275506548166
902	15.961036933085829	13.817296405812938
903	15.78487581513733	13.696161347176346
904	15.681170968382595	13.417829360535292
905	15.672918566180996	13.03531573228501
906	15.771904405672407	12.630310296064682
907	15.96894388459994	12.276072106830958
908	16.229539806807416	12.01269853224034
909	16.502121939484134	11.847886152892723
910	16.735517371888704	11.773865565242758
911	16.897420087300375	11.784430359397106
912	16.982978141851493	11.877991593360527
913	17.011029387619573	12.05097908146868
914	17.010304704095375	12.291649686118404
915	17.00725659289291	12.578462629234682
916	17.019171109214746	12.882341543552995
917	17.054380788656495	13.169054564286236
918	17.112981974630053	13.401490394070501
919	17.18648199906587	13.545192419047966
920	17.25747461587127	13.57887927678887
921	17.305834011693083	13.503703131631978
922	17.319507796609088	13.347056732970895
923	17.304621639996647	13.149852651263853
924	17.285674425582727	12.94823232851532
925	17.292684316067295	12.755979164575121
926	17.341723337219673	12.562247721814225
927	17.421789258529213	12.345878615877153
928	17.49664893945784	12.100829912174007
929	17.522825294148618	11.850931466645033
930	17.472838542851918	11.64535912148698
931	17.351735890963383	11.535578098752108
932	17.19744227020086	11.552501508297869
933	17.06613354290937	11.700177336051125
934	17.006835403249465	11.96218616924688
935	17.038779533198124	12.30908481313503
936	17.14106787041651	12.698712774361654
937	17.260367078698856	13.072861212849169
938	17.3354777782595	13.36284275537466
939	17.32430908926445	13.509594751582474
940	17.219691328600767	13.48918484675347
941	17.04606450396124	13.322536922842101
942	16.84214175535722	13.06742616782038
943	16.64411163153039	12.79816335154646
944	16.47984077469349	12.58488691126318
945	16.372878657136617	12.47865778012568
946	16.34469457174871	12.500337531397323
947	16.407413662208725	12.63661048724056
948	16.54974631214852	12.846770362317296
949	16.729809528654936	13.08106195805284
950	16.886600208108568	13.299837914230945
951	16.96727740904668	13.483364847938933
952	16.955223706060924	13.627337944412233
953	16.87858429656538	13.732018210692612
954	16.793671134504187	13.796773003429642
955	16.753448449253924	13.818091516892759
956	16.77756952038442	13.790095199714493
957	16.843077620103326	13.704237343984941
958	16.895233594902628	13.555407572775302
959	16.872637767072227	13.356341993026339
960	16.73224431440024	13.15162599346116
961	16.465499695892554	13.013443144501839
962	16.10181443578274	13.017444377465658
963	15.699031186330636	13.206489029976098
964	15.327645450949795	13.561367055968185
965	15.052803309466075	13.993754533798075
966	14.918731588799652	14.370693209764328
967	14.939463485030007	14.558943407921761
968	15.095059139983425	14.47514081420808
969	15.335729576081217	14.117656137192196
970	15.592025286715058	13.563879037521833
971	15.792708658845148	12.937948396842133
972	15.886344019692975	12.366881737411909
973	15.859788478970472	11.94964667910817
974	15.745477218853047	11.743226763441765
975	15.60923696424955	11.760930564691169
976	15.523679329829474	11.97339510724602
977	15.538164232244444	12.316045314490621
978	15.664083317449954	12.705514297879027
979	15.877977055253996	13.067719221681097
980	16.136641347623055	13.363648206283058
981	16.39249604164305	13.595894969682764
982	16.59990268602343	13.78990794719762
983	16.720074034909125	13.963132166811146
984	16.72893773521746	14.099753508877178
985	16.62799169778363	14.149957496093243
986	16.450472462217565	14.055604554425386
987	16.25296427138624	13.785025116474252
988	16.091948739655773	13.358316630907643
989	15.996114819845278	12.846602862664467
990	15.950336298417646	12.344098674837838
991	15.90340576780142	11.929424788444251
992	15.795023240705468	11.639539380016757
993	15.589830847031081	11.465871964623336
994	15.298871483131698	11.37240083616569
995	14.979830466906384	11.32311726341791
996	14.714369852867044	11.306155949271965
997	14.57655646868298	11.344535346956388
998	14.604712367794559	11.492228373466881
999	14.788821349523987	11.809292050986187
1000	15.077306427831315	12.32240285555425
1001	15.398480089883334	12.988470824820281
1002	15.686707180109085	13.686799223169572
1003	15.901256448411194	14.259463755527994
1004	16.03135317678687	14.577658908544347
1005	16.08822084890368	14.599804798378473
1006	16.093264590193613	14.387340983565426
1007	16.069223860276363	14.07278482576301
1008	16.03761213949645	13.80222914364798
1009	16.018754987880214	13.685683278415283
1010	16.0317656998319	13.7700715185126
1011	16.090314561084654	14.040397955794266
1012	16.199346321152333	14.439053865558769
1013	16.353347300312524	14.88742698014853
1014	16.537508319933373	15.305953315522292
1015	16.730116120949965	15.627947834417117
1016	16.90514798681265	15.804873491253582
1017	17.03711995506928	15.808524072738766
1018	17.110063006139583	15.631371890722601
1019	17.12640168366724	15.290056268997953
1020	17.1098706132253	14.824497628823691
1021	17.098695199918005	14.293757089520469
1022	17.130150146816323	13.760250111829958
1023	17.226629893538256	13.268583276784877
1024	17.388687936358814	12.830767561818565
1025	17.596762304051445	12.429085337727335
1026	17.81833720790793	12.035074926803478
1027	18.0154060406091	11.63713901914778
1028	18.150277043342797	11.251630022942116
1029	18.192218425722963	10.916355847621944
1030	18.12564846793145	10.671192900608501
1031	17.95705243110491	10.543575024438805
1032	17.716511114712315	10.548901409800951
1033	17.450215420030222	10.699382349409763
1034	17.206161286746777	11.006089935042544
1035	17.019514540428467	11.46405236841513
1036	16.904810278557697	12.02468127421525
1037	16.856737291375474	12.584810085406966
1038	16.857602631609804	13.007292748451846
1039	16.886501995069477	13.172675735302295
1040	16.925877165320458	13.033642216363944
1041	16.96423479535346	12.63364165650098
1042	16.995399171475015	12.08027164649832
1043	17.015322121415537	11.490040060840922
1044	17.019777408588713	10.942462970104422
1045	17.003324805642436	10.472196772673218
1046	16.960630417336446	10.090485922070707
1047	16.88862445058775	9.814610384487311
1048	16.78659268535094	9.672012845230759
1049	16.6548213796175	9.683216750189086
1050	16.493484160258205	9.837246469655781
1051	16.30544324851985	10.083073436701193
1052	16.103260124432012	10.338930067939955
1053	15.914310350638711	10.51952963378382
1054	15.778202646017196	10.569987305394234
1055	15.733558672438077	10.495218111960734
1056	15.800192854273055	10.366610450576555
1057	15.966720263934912	10.297406362725553
1058	16.19073167038349	10.392302206917696
1059	16.412460339561903	10.697489300543769
1060	16.57384738583561	11.174629348634669
1061	16.63627101180242	11.721162328608749
1062	16.591629854796963	12.212334490626224
1063	16.465987860125004	12.554490988524329
1064	16.311832383620885	12.709630672693145
1065	16.188398444757425	12.691008912339043
1066	16.1332836089388	12.536744542421168
1067	16.142204274174784	12.280616875021721
1068	16.172490499405647	11.9447623105758
1069	16.171215026666196	11.552554579269374
1070	16.111458927710643	11.150642157339526
1071	16.00965124786411	10.816338149636211
1072	15.913185119922744	10.642966832297624
1073	15.86839524704266	10.714783855013685
1074	15.893907296034804	11.08018196724019
1075	15.975525396742974	11.735246159901816
1076	16.08096007675897	12.613889349178976
1077	16.179512713249157	13.590950914663441
1078	16.252714271872925	14.507385971514541
1079	16.293022991381427	15.211666520157141
1080	16.299450733734965	15.599536646182806
1081	16.276009572628354	15.633296208546012
1082	16.232996890130146	15.333267992598694
1083	16.187334115717395	14.76362912568692
1084	16.157417131622157	14.023832509772891
1085	16.15591764967982	13.244540302471888
1086	16.185001389422446	12.562282742251767
1087	16.238072503968155	12.079616567096625
1088	16.30590468450243	11.824226997949827
1089	16.382074937138515	11.748975643147302
1090	16.464477287292326	11.774012212832261
1091	16.553295974941875	11.838474339099397
1092	16.646599808367306	11.922773934005406
1093	16.736238337149665	12.028075785187687
1094	16.805891454407117	12.14182122105268
1095	16.831107211138097	12.226632758517058
1096	16.78392856356374	12.2476207028968
1097	16.641641485952466	12.214273745455428
1098	16.3984220476357	12.197921577795562
1099	16.075878265920096	12.301444144196392
1100	15.72619221197736	12.595248906127381
1101	15.422675626030227	13.062945819110215
1102	15.238171096982592	13.601545462879262
1103	15.219945718662892	14.075574190176791
1104	15.372267963574853	14.39253939386313
1105	15.654584176969138	14.539902999689113
1106	15.99417999590001	14.564568830653336
1107	16.30690555565789	14.514790263102281
1108	16.5192068045921	14.395925666561968
1109	16.586639607348612	14.175687962725698
1110	16.50476952777982	13.826834025661721
1111	16.307974949496614	13.367705232549268
1112	16.055563910492104	12.867370050774731
1113	15.81142611505084	12.41595099800627
1114	15.626730686530527	12.087278459666226
1115	15.531240973909027	11.916093195558656
1116	15.5339877436641	11.90145053623312
1117	15.627162273856209	12.019691865813268
1118	15.78952167140937	12.238542935426484
1119	15.988644527199762	12.524563912983425
1120	16.185449438272904	12.849266414595478
1121	16.343996727488722	13.1907046837482
1122	16.44372800950177	13.533942420076844
1123	16.489398443302306	13.861864986288584
1124	16.510440776908474	14.140542616258973
1125	16.54802727561338	14.308649130530618
1126	16.634635662771004	14.285410140156118
1127	16.778308429053666	14.003170653681615
1128	16.959325611007593	13.455201187056552
1129	17.141660405374672	12.727486348906842
1130	17.290002291918857	11.990988735630058
1131	17.383947861494057	11.445307033009286
1132	17.421709291371474	11.246432652966988
1133	17.41356023327322	11.449941103543456
1134	17.370677907159042	11.999652769654523
1135	17.295763374451013	12.758156216584982
1136	17.18230483890227	13.560309104618948
1137	17.02305240150848	14.265560770490644
1138	16.820682894545833	14.791509971135532
1139	16.59460978244286	15.122026364168665
1140	16.37704538584505	15.292520115962677
1141	16.199808034478608	15.359160570282448
1142	16.078537799181277	15.373956844302489
1143	16.005208989579007	15.37227094683415
1144	15.95392756361105	15.37291834008317
1145	15.898557878450955	15.381026395756795
1146	15.829223236507096	15.391979783666892
1147	15.758809945532423	15.393534302481436
1148	15.714305163166095	15.376536067682975
1149	15.723085527986822	15.34562938540017
1150	15.802205490975087	15.323552173515628
1151	15.955864034636543	15.341490222666227
1152	16.176621374456456	15.417255337250374
1153	16.445198564289868	15.53761932746345
1154	16.728631145658277	15.654239715823145
1155	16.9827673363746	15.701562308254612
1156	17.161774680560224	15.624061745572234
1157	17.233081382046187	15.397388197431116
1158	17.188463019529944	15.035848260219254
1159	17.04460370218493	14.581187341676664
1160	16.832197615520474	14.087421942482859
1161	16.58038129800476	13.607809265345622
1162	16.304434861104944	13.18896413280683
1163	16.005789003524544	12.867105962477078
1164	15.681535657847853	12.660964019308109
1165	15.339124156997702	12.56570149025522
1166	15.006068668805142	12.557411654208437
1167	14.730217712679053	12.605491864463703
1168	14.56550143417092	12.68941632495149
1169	14.550941408216229	12.804602331250539
1170	14.691545944845018	12.955275884974792
1171	14.953825244692489	13.141871392991668
1172	15.277619278885643	13.354169117653568
1173	15.597530123760292	13.575646054777044
1174	15.862810977156451	13.792236888559641
1175	16.049781089913818	13.994408374971258
1176	16.164366738159472	14.172060737074123
1177	16.235305895582236	14.30720351489437
1178	16.29829466812618	14.375473620351702
1179	16.3772361629966	14.35438964175696
1180	16.470575667938682	14.229267733423221
1181	16.55339890342394	13.99569187845123
1182	16.59276619004253	13.659869603345264
1183	16.567426393066203	13.244001298848712
1184	16.476773846026244	12.801961330923344
1185	16.33607777327362	12.426767389365592
1186	16.164186049533328	12.23659002718399
1187	15.977334474110144	12.3319604280979
1188	15.791707065806296	12.74150143179729
1189	15.631242503846956	13.392189580730244
1190	15.528563523579823	14.119060196240648
1191	15.515022326021086	14.711833014630244
1192	15.603619491014314	14.976080196270603
1193	15.778641644487152	14.788964528806257
1194	15.99943404127935	14.1300389213339
1195	16.21802839580984	13.08974196200867
1196	16.40049978753748	11.848794452072577
1197	16.5379012100684	10.627339028801943
1198	16.642277695832167	9.617882941436317
1199	16.73114212195069	8.92986573161628
1200	16.813468781815963	8.573189594175243
1201	16.886730016848624	8.49133645095665
1202	16.94618766101096	8.618084420822827
1203	16.995191905941603	8.91886969440086
1204	17.04530697124492	9.392641818430974
1205	17.10537135841436	10.039440358933401
1206	17.167172711682603	10.82345385326726
1207	17.203025495073504	11.65673829515477
1208	17.17784819392274	12.415553558162404
1209	17.07029241549773	12.979847931765047
1210	16.88628694261227	13.277372157776819
1211	16.659877318542854	13.310379688172794
1212	16.440185707650386	13.15635815323111
1213	16.272335746983593	12.937784348299424
1214	16.18137400942343	12.774801195069596
1215	16.166001511738216	12.745062922520171
1216	16.20316065480041	12.85994358329106
1217	16.259477488856955	13.067892915816026
1218	16.303714615318764	13.275982427690758
1219	16.314451931568087	13.388692660345852
1220	16.2833403198689	13.347352952848528
1221	16.216932487439653	13.160441536768639
1222	16.13765175957889	12.909455643914074
1223	16.081176490051345	12.717906154883723
1224	16.087073265223633	12.694315268629529
1225	16.182096873025394	12.877569200531672
1226	16.365005285063237	13.215345324700415
1227	16.60114767916729	13.594279773686292
1228	16.83444936370425	13.901459349099875
1229	17.00986259168124	14.081238637841912
1230	17.094726507812776	14.150224524268001
1231	17.087392645373317	14.163910944080403
1232	17.00934869985915	14.165875932748232
1233	16.89045689626247	14.156533728201468
1234	16.758388391125877	14.103855439354732
1235	16.63695443450277	13.979908186246831
1236	16.54761326081448	13.793465019047055
1237	16.507841268597485	13.592405601787707
1238	16.524617237679074	13.444188283824966
1239	16.588371541096244	13.407531623846758
1240	16.674891441147533	13.514422173336166
1241	16.75436252958039	13.765753222695915
1242	16.8019589070798	14.132334846408867
1243	16.802092998820186	14.559791267166823
1244	16.746017855843874	14.977532263388712
1245	16.62718607240164	15.313177464290085
1246	16.441589133301463	15.514133251925104
1247	16.19510126511703	15.563492493102862
1248	15.911576001305079	15.486694157095744
1249	15.63206655212125	15.343781415071414
1250	15.403164458527174	15.210410724809172
1251	15.260346035202351	15.15296797250559
1252	15.218559888648672	15.201672989094778
1253	15.27393695441712	15.335084706438932
1254	15.413229508118354	15.478392262284851
1255	15.621598415650833	15.525629148681139
1256	15.881392319862332	15.380293935066243
1257	16.166375335910512	14.997669664088605
1258	16.439499353943205	14.409239919615198
1259	16.66192270320338	13.71830618296238
1260	16.811496956989604	13.068852925257135
1261	16.89813018265624	12.60186086808264
1262	16.964106606826817	12.418211622946368
1263	17.06570149571394	12.553223786601015
1264	17.243048949543383	12.968340328552147
1265	17.49496842112635	13.560982935945086
1266	17.774361801122275	14.191376189023842
1267	18.006829177802974	14.72213717985257
1268	18.12320909004142	15.056852857068879
1269	18.088766439479528	15.161682071181108
1270	17.914614895450413	15.06686054229224
1271	17.648371256146362	14.84827397268993
1272	17.35174125913309	14.59974910333657
1273	17.076738666860912	14.402256863940083
1274	16.852451673274505	14.302562078059175
1275	16.6833786768191	14.30846557723065
1276	16.557601179943667	14.40157926900123
1277	16.45837316015609	14.560580987448454
1278	16.37511603368317	14.77261697895288
1279	16.309421839865873	15.027682982381364
1280	16.272217166879056	15.299123185116397
1281	16.273798073629067	15.533518498155606
1282	16.311976658661496	15.658744686513739
1283	16.368562570615612	15.612098743912686
1284	16.418728915531112	15.369834163717009
1285	16.44865215357084	14.964757454837276
1286	16.46682923396924	14.479414795044578
1287	16.49835384217653	14.02033155927039
1288	16.564805477834277	13.682703744846922
1289	16.665699344058154	13.516764535448633
1290	16.77589088352062	13.510493077743563
1291	16.85937410535463	13.599851484043215
1292	16.887687368716357	13.70249009838891
1293	16.849282462141783	13.76092198279102
1294	16.747986119463064	13.772029404678163
1295	16.597515690609406	13.783580853083073
1296	16.419720487545863	13.865349614162236
1297	16.24637830644076	14.07125687529112
1298	16.11679827214639	14.413939434590304
1299	16.069229478949573	14.861548833335995
1300	16.127257683111864	15.347963112683857
1301	16.289603255396447	15.791668839685286
1302	16.528244290572317	16.11289893541748
1303	16.79734487038175	16.251923508110526
1304	17.04823667481112	16.18400537751515
1305	17.24297340640799	15.928338468083288
1306	17.360469292595834	15.54763331823667
1307	17.3928916619345	15.136030683340637
1308	17.337345817685033	14.792277335859138
1309	17.191656192015618	14.58631942681329
1310	16.95730741315257	14.531795416731093
1311	16.647144049015743	14.582774453067568
1312	16.291469794678747	14.660014040386379
1313	15.934891847286135	14.695333898567954
1314	15.626614109062505	14.665586412248457
1315	15.407088679205229	14.595678110704219
1316	15.297900090650241	14.530009009234742
1317	15.29691514075782	14.497865224020568
1318	15.37851047212579	14.494155275446792
1319	15.500037385805335	14.488157198683613
1320	15.613705295987655	14.447478115904786
1321	15.683617988547129	14.358832353304322
1322	15.69967231765566	14.23272748433488
1323	15.680943071676296	14.093852939903448
1324	15.662553732504948	13.966709407309711
1325	15.675061995863025	13.870635713657562
1326	15.728813413905895	13.818536602746851
1327	15.814189051395605	13.820465361747843
1328	15.913800457534727	13.882446670754852
1329	16.01498845425395	14.001954294732473
1330	16.112645569614237	14.163261913335077
1331	16.20242246014089	14.335331172441329
1332	16.274711168336502	14.476875462494137
1333	16.31559112668814	14.545640895449841
1334	16.312372948756348	14.508524726174047
1335	16.258195811853735	14.34542495845339
1336	16.153738807201215	14.051927338903893
1337	16.00724690240762	13.642302456792674
1338	15.83540318325188	13.15375609937803
1339	15.661059568619507	12.648435025362573
1340	15.507096542560827	12.203527538021412
1341	15.386053340358044	11.89274524340117
1342	15.293391671269681	11.76532307271084
1343	15.21288032222374	11.834555522683587
1344	15.131552361889524	12.075500578897255
1345	15.055698803485202	12.430645153758007
1346	15.01334483238985	12.812064960480743
1347	15.042462358948507	13.11157699136621
1348	15.16964147048572	13.213077881768804
1349	15.393166379238917	13.017124704932499
1350	15.678394437646483	12.46928392142272
1351	15.966177085863915	11.58816017076132
1352	16.19118358354791	10.480238113995242
1353	16.30403439369687	9.331749067276771
1354	16.291199829050928	8.370601839868266
1355	16.183620107507878	7.80808242893955
1356	16.047165616800093	7.771999679005097
1357	15.954935630431958	8.258237074674048
1358	15.952503072144493	9.116871047932287
1359	16.03528433351839	10.079604328965182
1360	16.151782871672765	10.836092036218886
1361	16.230365490213693	11.13517023001436
1362	16.21458752445568	10.878376764097725
1363	16.088457055382285	10.160285540034815
1364	15.880185491063665	9.229929781902888
1365	15.645744483111931	8.390935273047095
1366	15.444263372907658	7.88998442085376
1367	15.317337803539521	7.848486136204533
1368	15.27926090199579	8.255804307251342
1369	15.320246779544782	9.004892592928472
1370	15.417961306589639	9.935672656168734
1371	15.551384586637441	10.871695885208405
1372	15.710230884885883	11.651748156459607
1373	15.896472488217002	12.169746918003378
1374	16.11804893659935	12.400424754953802
1375	16.378535069512054	12.39894344399847
1376	16.66865388158632	12.265691762344595
1377	16.9635182770036	12.097330299654244
1378	17.227600920339054	11.957166028859698
1379	17.425314901802775	11.877243228772464
1380	17.534142527943942	11.880623772628464
1381	17.552600099193015	11.997056145951941
1382	17.499592375724156	12.250383191138216
1383	17.4046266002801	12.633430403115957
1384	17.29327260110772	13.097578433840978
1385	17.175507816927585	13.566102224504204
1386	17.045011074475816	13.96315409060909
1387	16.887625227721315	14.235955494729772
1388	16.695070747965474	14.359355268777858
1389	16.47352561050031	14.327271368744848
1390	16.239585297027205	14.148383781309134
1391	16.00924296699383	13.84288149713801
1392	15.788463642764867	13.43534426754023
1393	15.575760038767156	12.94681152336712
1394	15.375433574240397	12.393913500264047
1395	15.208808146186561	11.804627307300013
1396	15.111379408691866	11.24157500520287
1397	15.11503972856872	10.804601694463479
1398	15.227000953928718	10.602288113173888
1399	15.421869985407197	10.702628809950127
1400	15.653614172011356	11.096782070618119
1401	15.87842127927676	11.701014777248103
1402	16.072594416927533	12.395961900404451
1403	16.23370889253847	13.074037084839706
1404	16.369068228203176	13.666737050540188
1405	16.48136712883099	14.138664250727993
1406	16.563603676682106	14.467827661836338
1407	16.603556164659498	14.633655658547847
1408	16.59359498509464	14.623906142807902
1409	16.53765296821561	14.452598752610267
1410	16.45098929655524	14.163977350603464
1411	16.35374523329322	13.811892352827774
1412	16.26376951107257	13.423780789972088
1413	16.189286224405876	12.98473259239183
1414	16.126061659387545	12.45946085702522
1415	16.06085263127236	11.842196288068315
1416	15.978847102655111	11.196511444535444
1417	15.873900528876	10.643898375190332
1418	15.755813448095065	10.298350552279539
1419	15.650247508754367	10.194863859955733
1420	15.59225652348181	10.264437635740137
1421	15.614498534780036	10.37622958188649
1422	15.734808554550014	10.417161843607628
1423	15.948922770431192	10.34624985214338
1424	16.230496825646462	10.193616385068111
1425	16.54042828267613	10.01695196612608
1426	16.840296458516256	9.861574934068031
1427	17.102912982535297	9.755868730266767
1428	17.315948855279707	9.733213857337395
1429	17.477621449526595	9.84539959182828
1430	17.590944670605822	10.144515042474215
1431	17.660607798608833	10.643940550507939
1432	17.69348552476353	11.292464487845944
1433	17.700445707862055	11.986640757972065
1434	17.69439085067756	12.606764513432422
1435	17.68511818950434	13.057820031993469
1436	17.67284868201453	13.283601551050108
1437	17.6468530346819	13.255350491080936
1438	17.591593928797927	12.952501759003226
1439	17.498177161120857	12.355356487284078
1440	17.373694377541028	11.459961508805726
1441	17.23986802086113	10.305234944910097
1442	17.12199129294907	8.991870006331084
1443	17.03360287136017	7.670941783722347
1444	16.96868822968094	6.501159010362343
1445	16.9054662251223	5.6029366714072255
1446	16.81765935833503	5.037368297171391
1447	16.687383498457713	4.819202094208476
1448	16.512971678009045	4.946828740181232
1449	16.313108752936394	5.414690451690646
1450	16.12298626022223	6.198952093021828
1451	15.984136255945494	7.2324527573586765
1452	15.928281707873973	8.398911538140887
1453	15.962057905692241	9.556955780738214
1454	16.0634593608527	10.581613854295433
1455	16.192521634073522	11.396657229377688
1456	16.310809329072903	11.979449835367927
1457	16.39639999186303	12.34539034730664
1458	16.44618677239634	12.525781507503496
1459	16.46720479848588	12.558382776895451
1460	16.463855652518507	12.489690099904958
1461	16.431048496720784	12.389012001608993
1462	16.357893656463336	12.348478968788932
1463	16.240830708169888	12.458941740453971
1464	16.09688131537186	12.767802747472683
1465	15.96856172459432	13.242558276725893
1466	15.911397923110485	13.768962204330897
1467	15.969557635263321	14.187481724371668
1468	16.151881069398573	14.356810057776721
1469	16.42318942327608	14.213644764960959
1470	16.716934654085726	13.80140403851199
