episodes	DQV	DQV-Max	DQN	DDQN
372	-10.72287696412677	-14.977437698133583	-19.449264355246015	-20.275603502161644
373	-10.764430820922431	-15.018727410583367	-19.259177365303643	-20.30750330439109
374	-10.784342622097522	-15.062991146662645	-19.0614740274953	-20.351326447531335
375	-10.77879934175024	-15.088326690646664	-18.887997900163988	-20.393390497698185
376	-10.750812358354162	-15.080343406595468	-18.767147222677757	-20.422850288715253
377	-10.70109302073186	-15.035052818428092	-18.715129975349324	-20.435449487361353
378	-10.6222556602169	-14.960805936991358	-18.73196701718896	-20.432963096226032
379	-10.498170358041794	-14.875252311097013	-18.804551343481315	-20.419767161065874
380	-10.312134753101107	-14.79615085722851	-18.91383280338715	-20.398648830470833
381	-10.058444776400847	-14.731946172226728	-19.04195401751297	-20.36941568766239
382	-9.747872266936291	-14.674999226202495	-19.17622314462152	-20.330398461166915
383	-9.403622619552603	-14.605868814983603	-19.30789643304366	-20.28145097487741
384	-9.050327096947441	-14.503759344901068	-19.4288167494962	-20.22564806708242
385	-8.702246876175366	-14.357317679872004	-19.52858491160308	-20.168280180279567
386	-8.358602441194716	-14.167311417672995	-19.59525766908796	-20.11439123015422
387	-8.009675393699299	-13.942723841752361	-19.620332490118038	-20.066929277103867
388	-7.649924117270042	-13.695369158829099	-19.60459124715133	-20.02681585623393
389	-7.292256792194298	-13.438008015597436	-19.560965510094412	-19.994351115671595
390	-6.968116298276826	-13.184765441775102	-19.511285311511045	-19.969848176601417
391	-6.711346853885109	-12.94964806758033	-19.477312806461963	-19.95311082013051
392	-6.531660289741485	-12.742187033461022	-19.472097622802185	-19.942568042264554
393	-6.401085771871556	-12.560427763375227	-19.4956055283194	-19.935232848787102
394	-6.267471327454425	-12.38640659385975	-19.537051227794333	-19.928423355830493
395	-6.092861490694887	-12.18399141423324	-19.58155289303959	-19.921225543357277
396	-5.886469324704566	-11.90227032759151	-19.61605964818242	-19.914198056893348
397	-5.705119001011208	-11.487866287740824	-19.63270316936637	-19.907375075364488
398	-5.61620964595187	-10.910256358513678	-19.630075862120545	-19.898886014056668
399	-5.648529654499964	-10.18963512436382	-19.612581674681284	-19.885475435562252
400	-5.767468846662141	-9.413628449437935	-19.588872238104763	-19.865895785198603
401	-5.8886769287048875	-8.724211009250821	-19.567605653801284	-19.842737439549758
402	-5.918142132523478	-8.277435325830862	-19.5524708384936	-19.820438951993033
403	-5.790574045586563	-8.190542000495821	-19.54011453224887	-19.799492872927487
404	-5.489574951155507	-8.501815978877339	-19.523823550815383	-19.77157715614488
405	-5.045118857769693	-9.156049989085975	-19.50096658524822	-19.722100686445657
406	-4.519247265154701	-10.021466934103309	-19.478134990715642	-19.63980999012683
407	-3.9902601778675035	-10.929592135306732	-19.46873511166011	-19.52910531470427
408	-3.5367621667638476	-11.720542475053907	-19.484392188648112	-19.414572176829594
409	-3.224074153398492	-12.281438604071958	-19.52628874239363	-19.332861450825618
410	-3.094330546300326	-12.564946470858784	-19.582704942802053	-19.31454857422074
411	-3.157204715132256	-12.58554558095378	-19.63391078905706	-19.36686563091604
412	-3.3852137184239095	-12.40232896084215	-19.66046569758615	-19.468756291152147
413	-3.7136345393113324	-12.095435941006953	-19.64990162764849	-19.581851563229186
414	-4.0478264589016595	-11.746128805529922	-19.59873548455851	-19.670405040387372
415	-4.283893124455965	-11.422143759949062	-19.510543303704328	-19.717562641523973
416	-4.336749858120683	-11.166083178775523	-19.392654002651586	-19.728505739554294
417	-4.167822509309163	-10.986498753597374	-19.25352798558934	-19.719244873415555
418	-3.796956488102264	-10.859203874522615	-19.101632328988966	-19.70068675523058
419	-3.294343818558195	-10.735495573792345	-18.946210192048575	-19.668869507341505
420	-2.754821816643348	-10.55625532483581	-18.797569866487947	-19.608555861021493
421	-2.268941263480939	-10.26664902854614	-18.66751732203882	-19.506226381604666
422	-1.9003238313889224	-9.825849305442018	-18.568479528970677	-19.36349478158494
423	-1.6739863125524244	-9.215585827628006	-18.510794166460375	-19.20197147908469
424	-1.576447212532407	-8.443940614087996	-18.49852780993367	-19.05679653673967
425	-1.5644997624307477	-7.541702873235628	-18.525207842438437	-18.96266161946737
426	-1.582047944291731	-6.549332993535327	-18.573815081421728	-18.94063467985631
427	-1.5777260439122989	-5.502699140255919	-18.62296575682351	-18.990895701771134
428	-1.5172325514606486	-4.42970407627498	-18.658448005633755	-19.094322577143824
429	-1.388293516849895	-3.363212533330295	-18.682629060168132	-19.221088884757425
430	-1.2038277781107176	-2.358234133359576	-18.71457415419538	-19.341586571207124
431	-1.0030085640655635	-1.4893768415268127	-18.77844199137186	-19.435068484675334
432	-0.8461745110918688	-0.8222746296415671	-18.887071411074576	-19.492321826057257
433	-0.798579255896364	-0.37785794405699213	-19.03055025821652	-19.51326045205286
434	-0.9056417095127282	-0.11679319057165077	-19.177624424501246	-19.50273549502547
435	-1.1736494721450472	0.03572345005240035	-19.28955985109577	-19.468364337414897
436	-1.5667788749195812	0.14404220019941238	-19.338651786688278	-19.419839759463805
437	-2.017371307327646	0.22949809049378023	-19.320916422229168	-19.368794295629733
438	-2.444551209578654	0.27084005744920947	-19.25752486812233	-19.326958940256876
439	-2.7722495065183264	0.23396388365378945	-19.183847257309765	-19.303126529384297
440	-2.943463758841278	0.10387465535436435	-19.133072500474178	-19.30064905230966
441	-2.928773961908509	-0.10301168123497867	-19.12211546503776	-19.31772416550552
442	-2.725779521792025	-0.34682662281926024	-19.146364578685652	-19.350273270006152
443	-2.3485080196019346	-0.580210295982125	-19.185716567934374	-19.39498216482022
444	-1.8168097367613638	-0.7621297638676855	-19.217244619496597	-19.449407669933752
445	-1.1543839507343119	-0.8678318245966489	-19.227081512076065	-19.509522526651796
446	-0.3989299459600094	-0.8978509538834599	-19.21481233784458	-19.567026667415522
447	0.3882203076863755	-0.8851344806022232	-19.189670119259812	-19.61008552279671
448	1.125234795555657	-0.8853977617292952	-19.163518188528588	-19.62766063643715
449	1.7297192537463615	-0.9537897303911482	-19.14624514614723	-19.61520684986496
450	2.1450562290894295	-1.1143730708510051	-19.145635126241896	-19.575936643713465
451	2.3592024269773826	-1.3453236792858958	-19.16848862838443	-19.517962881261404
452	2.4055012653979535	-1.589069878975087	-19.21903907396518	-19.448974233449107
453	2.348846806602534	-1.7806545169856707	-19.294117528759436	-19.373911322465517
454	2.2648966278342826	-1.8746818153121585	-19.37898348449213	-19.29683205222131
455	2.2216668277644342	-1.8557686942740823	-19.449173402403733	-19.224633603782337
456	2.266676734113878	-1.7305549324129685	-19.479067280865674	-19.168819502291548
457	2.4220144983551957	-1.5169771626645832	-19.453190851358162	-19.142100050996966
458	2.6849910819746006	-1.240110455002989	-19.373868690691936	-19.15215372405235
459	3.034054471825443	-0.939659766081985	-19.26050047588178	-19.196425054747245
460	3.4390743623200435	-0.6710342480999775	-19.1416566736709	-19.26149628606204
461	3.8714659999718846	-0.4932150096250463	-19.043461483134717	-19.328376665939068
462	4.311485519228505	-0.44418056657085125	-18.981595382114268	-19.380067679041936
463	4.747792303838432	-0.5205402202194171	-18.958812981240744	-19.407881071414195
464	5.166652409508875	-0.6748247254769357	-18.968653281474655	-19.413910558219563
465	5.536214656354847	-0.8354848929020087	-19.000582897865673	-19.40834279310785
466	5.80011273610311	-0.9370794588042696	-19.042693066997447	-19.403474938717576
467	5.892665059633305	-0.9459317404722545	-19.08106708422947	-19.40685197657509
468	5.774494727556988	-0.8645218641771978	-19.098145267318998	-19.416572619182368
469	5.46935127627195	-0.7216693097188976	-19.07412034238106	-19.42095769699509
470	5.072972435893018	-0.5543389595014131	-18.994409974758764	-19.403681552980913
471	4.7226049610169545	-0.39489635095228565	-18.85936644102538	-19.35175737589141
472	4.542590409048472	-0.2664070806429259	-18.690440661640395	-19.26240379599189
473	4.597964771547235	-0.18317940933480226	-18.52542981058787	-19.145260298228045
474	4.88157496843778	-0.14825937189970378	-18.4038850769264	-19.017931508622517
475	5.332204314861208	-0.15344030272784137	-18.35003759186118	-18.89905116180471
476	5.867563249932561	-0.17838399164385765	-18.363473824721446	-18.801785275931245
477	6.4110759966575745	-0.19464786475464846	-18.422182547681523	-18.7320302849816
478	6.906233366507541	-0.17094153702384718	-18.495075187421598	-18.68962092267802
479	7.319103744370719	-0.07649771294045893	-18.55516011121732	-18.671318886914456
480	7.6365689025546075	0.12084768024991088	-18.587490765745827	-18.673052463066483
481	7.863613388942845	0.4574905333701938	-18.59083429183412	-18.689555089878752
482	8.01982402325889	0.9700082893636582	-18.575247912523114	-18.71394425372042
483	8.134087336211968	1.6756714553775043	-18.556969390267128	-18.738112600070536
484	8.23387727394591	2.5473641682319914	-18.551011241405554	-18.755341703234397
485	8.335281789227832	3.4994290167766526	-18.56379835882181	-18.763921577117312
486	8.436344932293071	4.404680103911805	-18.590321896331748	-18.76896971479044
487	8.519841831352405	5.140455984943001	-18.617514931584395	-18.780331035792845
488	8.566607471948252	5.641760767814875	-18.632312901386534	-18.807911155802937
489	8.572182005696202	5.927548334107833	-18.62796010705183	-18.856713195934937
490	8.556197375767331	6.08560694996253	-18.604874975776504	-18.924446358799432
491	8.556722930694768	6.221414191858779	-18.567330631703122	-19.001383943140567
492	8.612421365617246	6.402195014748579	-18.52013849468439	-19.0727183189556
493	8.74332371287616	6.621832056314203	-18.468856087844635	-19.122593213888543
494	8.946040780781733	6.810973287113132	-18.42222134546362	-19.139809723794453
495	9.20246389377155	6.880250751400824	-18.392526413864225	-19.123216913756913
496	9.495770077642996	6.777399532776129	-18.392218947540886	-19.083304229318898
497	9.815768023900095	6.5260931409364105	-18.427950496344337	-19.037181501967908
498	10.150758980163424	6.226653446135314	-18.496137661183823	-18.998679156485437
499	10.474815125850663	6.018368415339899	-18.582382429655457	-18.969793564648743
500	10.747627965440861	6.021450086673323	-18.66504253239591	-18.9392730626815
501	10.931728987901197	6.284994193726029	-18.722103681502375	-18.890325340049472
502	11.019604272742493	6.765780486025102	-18.73909108346855	-18.811777190897995
503	11.045158968639527	7.348331155337696	-18.71450353794012	-18.706130892462795
504	11.071288888037067	7.899888911406204	-18.660184974107413	-18.58939549823001
505	11.15602330959381	8.330640572086935	-18.594679013401898	-18.483265134195566
506	11.32088822203222	8.629302862534072	-18.534279833746634	-18.40559609143515
507	11.538730082677587	8.855610905660647	-18.485858720892878	-18.363923884825706
508	11.748828134917483	9.095238916031713	-18.445833122298424	-18.355484342442175
509	11.886126288007436	9.402639421940044	-18.405154083440255	-18.372682080430554
510	11.909386414437508	9.7642519512593	-18.357205847285243	-18.409019990175103
511	11.816191990451324	10.099145953276844	-18.30392238646785	-18.461224857150302
512	11.641286881453109	10.294906159773408	-18.256459864734882	-18.526435508426278
513	11.441610091551047	10.255219841992046	-18.229435414094045	-18.596047131183603
514	11.278053618827451	9.93886125304212	-18.232361087637162	-18.652297541205435
515	11.197962665908854	9.371830574103882	-18.264494543952353	-18.671165705393975
516	11.223340329588984	8.638769662750468	-18.315823444666897	-18.631967285170376
517	11.344616347755409	7.858931331672373	-18.37461797860983	-18.52817365162448
518	11.521979039838994	7.157212794125943	-18.434139108636124	-18.373409532783175
519	11.694804493995154	6.633974098891904	-18.493007400322824	-18.199146771684795
520	11.800768571281944	6.343030223742302	-18.54964354914683	-18.044168391545796
521	11.794278713555704	6.2853513948432385	-18.59646639787086	-17.941944622759543
522	11.65932709532043	6.423589005686731	-18.619691761195032	-17.90948918407483
523	11.409362099173327	6.710368769392522	-18.605100000973074	-17.94329641814069
524	11.079011884296406	7.111968373401679	-18.545690855006725	-18.022148338234786
525	10.714403556834247	7.610964777617518	-18.446573253169106	-18.115371555587082
526	10.366652498073591	8.18991303576612	-18.322824954972667	-18.193686282417538
527	10.08760095043878	8.812147872255938	-18.192726041092612	-18.238667061839386
528	9.92676596036738	9.418525693185057	-18.06978314945464	-18.247116521511785
529	9.923719538168982	9.945075192730172	-17.957281797291238	-18.229479851897548
530	10.099042604697644	10.349676214853352	-17.84899720544748	-18.203677492543846
531	10.44469096119857	10.62988312156652	-17.735550479954416	-18.187368598009034
532	10.920463482512332	10.821431953602291	-17.613822386473466	-18.191919875590962
533	11.460980834755116	10.981006663940871	-17.493682130615923	-18.22022701351613
534	11.995053090566984	11.163396395339971	-17.39723557432091	-18.2676205195373
535	12.466847442404491	11.40118106985359	-17.350679453109514	-18.326335571494244
536	12.849913339942441	11.694195641820432	-17.372839548856188	-18.39004470798088
537	13.146727772297094	12.010335469022497	-17.466484007341812	-18.457473090270362
538	13.376572584746516	12.297942584250858	-17.615852841801587	-18.531456003909977
539	13.56007469416539	12.504356478355573	-17.78925105182224	-18.613380192059363
540	13.710480256053483	12.59907661074094	-17.946056619915055	-18.697722834058407
541	13.832947766894288	12.586836977112732	-18.046993876487843	-18.77076839168801
542	13.931906663774893	12.505653642387355	-18.065602122799827	-18.81669575095224
543	14.018468155917093	12.40430133473803	-17.998326816037228	-18.825655642146053
544	14.112964074302116	12.314853008943281	-17.868369051295197	-18.799136052822064
545	14.23765914063892	12.236242124212515	-17.719496627804872	-18.748504312455402
546	14.402048416436603	12.142373771436446	-17.600591596374322	-18.688655479325064
547	14.588682634943527	12.00798564587861	-17.54778370839515	-18.631743004999947
548	14.7542037286289	11.830290364887539	-17.572466734045122	-18.58304488200701
549	14.848721206890756	11.631911485651955	-17.660595221008958	-18.540419304734428
550	14.845085844266322	11.44920068802852	-17.78258304298419	-18.49573112082554
551	14.760206934146181	11.318014609374078	-17.907277745022082	-18.439181438118116
552	14.650500485503022	11.27243046090485	-18.012692142966593	-18.36571264167316
553	14.583232896273724	11.345434670163069	-18.089649395626196	-18.280279703297275
554	14.600685717045003	11.56179654371364	-18.138860321186765	-18.198554516978863
555	14.700232099701752	11.9205626058512	-18.163825917087628	-18.1413197290405
556	14.842800433999665	12.377137930238774	-18.164907116608838	-18.125771101734173
557	14.98015955140675	12.843234598160802	-18.138270041218725	-18.159092923204746
558	15.07846915792027	13.210220888706846	-18.079384546186102	-18.237312138148365
559	15.125722144121363	13.38787100951212	-17.988992563733564	-18.34905530465995
560	15.12373064295491	13.34207978071152	-17.87767147369435	-18.479883337148575
561	15.07802374644157	13.10943934878767	-17.76609600889943	-18.6138383679839
562	14.994183704816606	12.78178539981932	-17.679690007391464	-18.7307742865351
563	14.880130924054958	12.466558575616911	-17.64027686859604	-18.80426907020295
564	14.747505181842126	12.243194764826349	-17.657731758639834	-18.805227532678508
565	14.61095021720761	12.137671508325415	-17.726332092123506	-18.712960748170946
566	14.486240930822278	12.12749682589529	-17.82731521883634	-18.529435892872478
567	14.39167370157873	12.16532104644229	-17.93519500226461	-18.286153125125093
568	14.349115022323558	12.207179849662229	-18.0248019976126	-18.037842832526668
569	14.382300276095624	12.227512149729742	-18.075268973062865	-17.843559631080986
570	14.510044889258218	12.224599619270471	-18.072513612573466	-17.745556591883954
571	14.739436372698023	12.218744195856074	-18.011859861753894	-17.756829331475718
572	15.061080369584364	12.245047654980857	-17.89933175326974	-17.862028236856766
573	15.447582630782223	12.342609647049871	-17.750915932477945	-18.029115310192807
574	15.854059196699875	12.537964692200596	-17.587319668600575	-18.22326867611934
575	16.22344014020045	12.829595959900796	-17.428643461775685	-18.417202295317022
576	16.497393593048567	13.181964725047731	-17.29179955706149	-18.593339545612768
577	16.63304701385821	13.532967544368262	-17.190127363745802	-18.74102226345335
578	16.61886828235615	13.81702546909612	-17.1333167945261	-18.85194605811567
579	16.479036394120968	13.99284236511978	-17.124040925996404	-18.919075105927863
580	16.265267665621785	14.060867729947711	-17.15308898152543	-18.938592025456245
581	16.03894902053224	14.059759721475755	-17.197886143384373	-18.91308046013866
582	15.8513532311594	14.040391726449567	-17.226278490601743	-18.851393155128928
583	15.730028948192793	14.03676843978576	-17.206327990463926	-18.765095538491714
584	15.675331609083766	14.053498290536602	-17.116954364173935	-18.66457907271497
585	15.668526490469969	14.078901982987961	-16.956802036217958	-18.557629929584046
586	15.687130347356131	14.10804812016504	-16.747392200638437	-18.450452809669216
587	15.719076671522284	14.154141123797741	-16.529117468606973	-18.348964848461534
588	15.766745247415376	14.235852577533764	-16.35095880524744	-18.258230258658045
589	15.839318875735637	14.356658439292076	-16.256210503114488	-18.180688756365875
590	15.938650800320561	14.492840326963027	-16.268304184534443	-18.115456093841946
591	16.052783249646176	14.60387478230593	-16.381736941522625	-18.058821698572345
592	16.16004985457659	14.655999773458234	-16.562270013507067	-18.00484097258027
593	16.241267816793776	14.639511467668795	-16.75581486938632	-17.94471412595974
594	16.28762739097545	14.56909163510178	-16.90394515394192	-17.86647330898301
595	16.300190738717376	14.47088816919528	-16.959685581953412	-17.75766571934494
596	16.28518749316489	14.366023871378081	-16.899684815173142	-17.611456444123537
597	16.25091528452854	14.264405653082068	-16.730384016577275	-17.433434565922056
598	16.208143677791746	14.16368475836413	-16.488208820943978	-17.24400671380424
599	16.170519681071582	14.055987431263723	-16.232235027441384	-17.073267433052017
600	16.151120515639313	13.934865296209718	-16.027483660385023	-16.949766445222174
601	16.157525092887116	13.802763514056728	-15.924469439714562	-16.889229432579178
602	16.190171949213187	13.673442862786654	-15.94246604691336	-16.889464159209645
603	16.24633873357873	13.565536691229344	-16.065065612651217	-16.93416566023477
604	16.327037492224797	13.487779386622504	-16.248708917093584	-17.00097923065616
605	16.436426214857825	13.427739171933759	-16.438391743176084	-17.069348181035387
606	16.57378276239084	13.351782694279681	-16.582193137898642	-17.123161409814294
607	16.724284852203496	13.221911621997856	-16.64325609537979	-17.150689133992977
608	16.858287784769978	13.017926831247827	-16.608221273125555	-17.14517183570873
609	16.942457157558422	12.751105013953516	-16.492792597107545	-17.106987813332537
610	16.955818276658434	12.459185380547815	-16.339258596448886	-17.045191566101593
611	16.901190854554763	12.188730476695135	-16.20551960184384	-16.976023748175166
612	16.804020030752362	11.976732468333488	-16.14335929879305	-16.91638253754566
613	16.700668125702897	11.842157002284893	-16.1771809053767	-16.875666783888608
614	16.62270145150683	11.785376009026395	-16.292717903572907	-16.850771572180655
615	16.585053456418997	11.794284409322533	-16.44210252728289	-16.82806626846569
616	16.582355328310737	11.84795058242676	-16.564560658936198	-16.7907074152493
617	16.59579535805828	11.92353209574167	-16.61157679392924	-16.727671359994385
618	16.60457797711541	12.003638982352323	-16.565657609947703	-16.63884739768675
619	16.597112679381443	12.083195633944285	-16.44307717855782	-16.53579329812756
620	16.575930255828787	12.167928625095929	-16.282934571819837	-16.44003427842293
621	16.552011693916512	12.265911925453835	-16.129413096360956	-16.378406139112546
622	16.534851548362536	12.376432896550602	-16.016184964105207	-16.37620910525839
623	16.52416926553505	12.4898185668667	-15.958131972610898	-16.446919460277563
624	16.51058682485025	12.595194212647304	-15.9503464554109	-16.5831128681035
625	16.484430311359056	12.69074787445502	-15.974738021012836	-16.753954940337703
626	16.44553421830868	12.784103023271653	-16.00822721699569	-16.91450043278659
627	16.4063798328204	12.885541899335543	-16.031112865523184	-17.022557176622634
628	16.38506396663631	12.99979302384062	-16.031170653140766	-17.055168419780962
629	16.393675353473547	13.12424533428239	-16.003341994801946	-17.01690973524661
630	16.428707440829402	13.250641457908985	-15.946693590237393	-16.93603971490272
631	16.472999383245998	13.369974909061376	-15.863208941025459	-16.85102693258245
632	16.50719818956332	13.47347720187356	-15.757958463102643	-16.79344370003577
633	16.52448659092743	13.551688489803261	-15.638661171135539	-16.772895428262075
634	16.538252168560888	13.594403323987953	-15.512752713969078	-16.772793168267018
635	16.57841819126547	13.590900632855321	-15.384664166099256	-16.758414866288067
636	16.676095013620866	13.532845877769683	-15.25599625915559	-16.69534961629441
637	16.847570777896525	13.418774210405545	-15.132998197232919	-16.56847531361512
638	17.084860539108305	13.260919089542623	-15.030634279250386	-16.392711493361197
639	17.357381654479298	13.090320201956	-14.970586846996088	-16.20912285056158
640	17.622923112018665	12.955145701301225	-14.968345744863804	-16.069349352467302
641	17.840675945977836	12.910915598450483	-15.019277273804057	-16.014349553058473
642	17.981655740317102	13.000526928045787	-15.09408760084307	-16.054732558152697
643	18.03398122314788	13.234616608917023	-15.149441780972445	-16.162424287473357
644	18.002432897714353	13.581170616067023	-15.147891306600272	-16.27936707684206
645	17.903448078843063	13.971914921059351	-15.075332131009656	-16.342195354121767
646	17.759853087785054	14.325190902759878	-14.945884937968472	-16.31180449991549
647	17.596796254241184	14.576786329246975	-14.792389150655444	-16.18979164835952
648	17.440906894282158	14.702978696057379	-14.648727482638112	-16.011601008723417
649	17.317851376223892	14.726507478430243	-14.535056731754935	-15.82183293834468
650	17.246943970074184	14.700272277908077	-14.450702996298483	-15.65087698796811
651	17.23212945161576	14.67917086963203	-14.382558723592108	-15.507139614147682
652	17.256498570799508	14.693009461725845	-14.31980640505383	-15.38704010177655
653	17.285714102945136	14.73609944646247	-14.267160205147494	-15.289994346345793
654	17.281373957113424	14.776985505858242	-14.246432970816397	-15.224891056521894
655	17.21888010661488	14.781685486949655	-14.283496885414303	-15.20603994394407
656	17.0986512387722	14.73551438259986	-14.390302106068917	-15.24342120868553
657	16.944940686018196	14.653012781409387	-14.554745899658185	-15.335663249195662
658	16.790770133548396	14.571523037595677	-14.74446577461755	-15.468452097140993
659	16.65674728798031	14.53359395774002	-14.921583023536902	-15.618016617255103
660	16.536602966831488	14.569758430477009	-15.05653726588739	-15.755778434503897
661	16.40149141866365	14.688745110040442	-15.133988021925314	-15.852741330983513
662	16.22023309044501	14.878651787658363	-15.14824007958007	-15.88317805605935
663	15.982367565719025	15.115160491978886	-15.097322569739525	-15.826963953552886
664	15.707949393933836	15.371207720150355	-14.97890135379382	-15.674818581241194
665	15.438371351539022	15.62145419262475	-14.794645224757067	-15.435280347086247
666	15.215616947606899	15.84152194375689	-14.558752191684489	-15.13908588777445
667	15.064938642900602	16.00608452105472	-14.303635146744655	-14.836661253248595
668	14.99041341635946	16.088612993018508	-14.07633744946136	-14.585511879131321
669	14.981532478289067	16.06785569842039	-13.922469121641615	-14.43339625442137
670	15.02301926055333	15.938361034611624	-13.86676170184329	-14.405889967222361
671	15.100591039395844	15.71759968436416	-13.90276186671119	-14.503507890177744
672	15.203205713773867	15.444118765791758	-13.998699116895903	-14.70593733869172
673	15.32368117491169	15.165223824263053	-14.116431412549337	-14.977871366615512
674	15.459623695171164	14.919296742546148	-14.230654888558664	-15.27409475970252
675	15.611870071818531	14.725226511118194	-14.336681269714926	-15.54443208391409
676	15.781047672394664	14.583308194257938	-14.44252600754991	-15.743207979247021
677	15.96360601720867	14.486668584949127	-14.553445802114098	-15.841589036016057
678	16.15386831984913	14.435359776258366	-14.660190812253797	-15.83740722632978
679	16.349695720079346	14.440100717904802	-14.73974491817349	-15.754682700614033
680	16.556569824509445	14.513086644696621	-14.765778218481369	-15.630624333345178
681	16.782469879083468	14.649857893389301	-14.721624064618446	-15.49652868753655
682	17.026259621227247	14.81762883202027	-14.605453680739089	-15.36438846209107
683	17.26841044382828	14.961720814650901	-14.426129446084857	-15.228264345295571
684	17.473836550234726	15.030140414159291	-14.193021942788858	-15.076462668249413
685	17.60511953959487	15.002613460690084	-13.910860848655586	-14.905308179701539
686	17.637963530217476	14.90375205577761	-13.584835107843578	-14.720959351350034
687	17.570566931532714	14.792314142727493	-13.234349059115742	-14.531497432530681
688	17.422934600779833	14.731780566043613	-12.90243350202995	-14.33775805394201
689	17.22996807710387	14.761701913292073	-12.651791417659187	-14.132866949348179
690	17.032066420930242	14.885542456631734	-12.54200529108411	-13.912630992323818
691	16.864601605314526	15.076325446708346	-12.600823750999773	-13.690622620567083
692	16.749360928274353	15.292805501005692	-12.806382782755627	-13.503051867125372
693	16.690046224263416	15.496171630125435	-13.091861427565213	-13.39910866633614
694	16.67520815349875	15.657992452346646	-13.371714373550613	-13.417558628571939
695	16.687198038087864	15.761532715561554	-13.569628073485504	-13.562963365781851
696	16.711175776465165	15.800063411639464	-13.636884347475023	-13.796239741013622
697	16.737974947947045	15.775044367146112	-13.556200741811939	-14.048060943178518
698	16.761584927891438	15.697402733813828	-13.339134141848888	-14.250114675387815
699	16.77646269907488	15.589171141856554	-13.023277187147654	-14.364921757064753
700	16.778768855689968	15.482318298414993	-12.668826877746405	-14.398773338102107
701	16.770991027749826	15.411429512537731	-12.34790531569647	-14.388739264732354
702	16.76366812744486	15.403769071578695	-12.12594549748762	-14.374750286158926
703	16.770637799575404	15.469274677380035	-12.040104813667746	-14.376148394824407
704	16.799943883803007	15.5991348689545	-12.086007428151989	-14.385793364728533
705	16.846786439619642	15.77214995379789	-12.22086744033803	-14.383030808282658
706	16.893848751328807	15.965728004676643	-12.380917288110895	-14.354080039017315
707	16.918674700417604	16.164776038116152	-12.506438014117975	-14.302976090967453
708	16.905141565082108	16.362829978757414	-12.563409658475063	-14.246999859484898
709	16.85181830524751	16.554337843236233	-12.551691620032019	-14.20012140396915
710	16.774438033693688	16.72189918673247	-12.498224281011357	-14.159169561829112
711	16.700274144184938	16.828949919335614	-12.438955284271277	-14.100944643812799
712	16.656556764358868	16.82465512842471	-12.40088055343605	-13.992643430707973
713	16.659486246617178	16.66540544969199	-12.395159436561565	-13.807918842469434
714	16.707822430411703	16.342754762595685	-12.421887635105069	-13.538277370669269
715	16.78525622664407	15.90247530402367	-12.480704602818882	-13.19618622763091
716	16.869474734921912	15.440004248599376	-12.575313676638565	-12.808346254773987
717	16.941439470381773	15.068813375082936	-12.70961648127352	-12.40798840956401
718	16.992473891764583	14.876223329956904	-12.875922330211063	-12.030232157380565
719	17.025599884827365	14.890418373111517	-13.048745795388841	-11.71200587047313
720	17.051298878620994	15.076722937922227	-13.190180571210913	-11.489609604299773
721	17.080109686451284	15.363479252586044	-13.264486659703813	-11.390263092243039
722	17.114879384195724	15.680790806756171	-13.254434636741863	-11.419820879597932
723	17.147022559291127	15.98887394601554	-13.168368704457622	-11.55440909809563
724	17.157589132653804	16.282150969127734	-13.034564968711537	-11.745856449808183
725	17.125055479674337	16.571069213713564	-12.886883687855	-11.937285880042332
726	17.036772869692918	16.85900888996006	-12.749088199041545	-12.082592936449753
727	16.899090863338987	17.129886446154465	-12.627880099781276	-12.15842168189915
728	16.740697933894733	17.352233061808523	-12.5166672650439	-12.16556475674957
729	16.603593673904104	17.49290417053492	-12.405242718469088	-12.124502121174558
730	16.524819593291078	17.528787859835553	-12.287525588620014	-12.068402528669552
731	16.518791789351095	17.45123167321753	-12.161287673439428	-12.036026643499772
732	16.571491594629915	17.26287147240531	-12.024671039299385	-12.062813920083112
733	16.649673223648662	16.97540119947953	-11.875667814526034	-12.169316782982829
734	16.71915449956001	16.610368951297396	-11.717854881816388	-12.351671014548776
735	16.758794227311814	16.203721306177158	-11.565181251848614	-12.579130076055405
736	16.764252349090654	15.805736031140443	-11.441697666789889	-12.805876555119497
737	16.742908140208545	15.47303169114742	-11.372712533204288	-12.990215506907312
738	16.706874327897204	15.252101039398129	-11.37291491818416	-13.113697712480512
739	16.668006156788557	15.160844568698007	-11.43811365654042	-13.186971458587788
740	16.635791452838152	15.17931387108628	-11.544804525407457	-13.238171586530072
741	16.616096884903783	15.255989293989813	-11.658173892276263	-13.291634370341237
742	16.610213152147427	15.329968063149684	-11.744462937715959	-13.349856539317528
743	16.616671901190603	15.356260709972455	-11.786256299964347	-13.391648666241489
744	16.633981558093474	15.32289962603878	-11.78966904426693	-13.38467087197465
745	16.662847666238576	15.2507094180293	-11.783016025944132	-13.304548742574786
746	16.704988552797815	15.177777859876116	-11.802758444872032	-13.14505767075051
747	16.759067580703253	15.138587208171835	-11.8741928542619	-12.916884222618815
748	16.8154496960446	15.14805333264491	-11.997156525654999	-12.638261416908493
749	16.85719134916738	15.196360223616914	-12.146444748379338	-12.327626658343378
750	16.865782153718293	15.256391063566616	-12.284230596854835	-12.002588669281826
751	16.831345780881747	15.298478307879599	-12.380099151515056	-11.682635017736079
