epochs baseline std_baseline only_head std_only_head self_transfer_full_fine_tuning std_self_transfer_full_fine_tuning hybrid_self_transfer std_hybrid_self_transfer
192 0.9766666666666667 0.0033333333333332993 0.9711111111111111 0.0022222222222222365 0.7133333333333334 0.24666666666666665 0.8777777777777778 0.08444444444444443
193 0.981111111111111 0.003333333333333355 0.97 0.005555555555555536 0.6977777777777778 0.25555555555555554 0.8822222222222222 0.0822222222222222
194 0.98 0.004444444444444473 0.9733333333333334 0.00888888888888889 0.7022222222222223 0.25333333333333335 0.8733333333333333 0.0977777777777778
195 0.9788888888888889 0.005555555555555536 0.9688888888888889 0.00888888888888889 0.7022222222222223 0.25333333333333335 0.8766666666666667 0.09666666666666668
196 0.9788888888888889 0.003333333333333355 0.9688888888888889 0.004444444444444473 0.6888888888888889 0.26888888888888884 0.8777777777777778 0.09555555555555556
197 0.9744444444444444 0.0011111111111110628 0.9722222222222222 0.0033333333333332993 0.68 0.2911111111111111 0.8711111111111112 0.1044444444444444
198 0.9766666666666666 0.0011111111111111183 0.9711111111111111 0.0022222222222222365 0.6866666666666668 0.2866666666666667 0.8766666666666667 0.09666666666666668
199 0.97 0.0011111111111111183 0.9744444444444444 0.010000000000000009 0.6866666666666666 0.28444444444444444 0.8755555555555555 0.08666666666666667
200 0.9677777777777778 0.0011111111111111183 0.971111111111111 0.013333333333333364 0.6933333333333334 0.27555555555555555 0.8644444444444445 0.08666666666666667
201 0.9711111111111111 0.0022222222222222365 0.9677777777777777 0.007777777777777772 0.7122222222222222 0.25666666666666665 0.8566666666666667 0.0922222222222222
202 0.9622222222222222 0.0022222222222222365 0.9677777777777777 0.007777777777777772 0.71 0.26333333333333336 0.8522222222222222 0.0922222222222222
203 0.9633333333333334 0.0011111111111111183 0.9655555555555555 0.0011111111111111183 0.6966666666666667 0.27444444444444444 0.8533333333333333 0.09555555555555556
204 0.9688888888888889 0.0022222222222222365 0.9666666666666667 0.004444444444444473 0.7033333333333334 0.26777777777777784 0.8522222222222222 0.10555555555555551
205 0.97 0.0011111111111111183 0.9622222222222222 0.004444444444444473 0.7066666666666667 0.26222222222222225 0.8566666666666667 0.10777777777777775
206 0.9722222222222223 0.0011111111111111183 0.971111111111111 0.006666666666666654 0.6977777777777778 0.2733333333333333 0.8544444444444445 0.10777777777777775
207 0.9744444444444444 0.0033333333333332993 0.9722222222222223 0.0011111111111111183 0.7044444444444444 0.25555555555555554 0.8622222222222222 0.10222222222222221
208 0.9744444444444444 0.0011111111111110628 0.9755555555555555 0.0 0.7077777777777777 0.25222222222222224 0.8566666666666667 0.10555555555555557
209 0.9688888888888889 0.004444444444444473 0.98 0.0022222222222222365 0.701111111111111 0.25666666666666665 0.8633333333333333 0.09666666666666662
210 0.9688888888888889 0.004444444444444473 0.98 0.004444444444444473 0.7088888888888889 0.26 0.8722222222222222 0.09888888888888892
211 0.9688888888888889 0.004444444444444473 0.9833333333333334 0.0011111111111111183 0.6933333333333334 0.27111111111111114 0.8711111111111112 0.09555555555555556
212 0.9677777777777778 0.003333333333333355 0.9833333333333334 0.003333333333333355 0.6911111111111111 0.27111111111111114 0.8777777777777778 0.09555555555555556
213 0.9688888888888889 0.011111111111111127 0.9777777777777777 0.0022222222222222365 0.6966666666666667 0.27444444444444444 0.8855555555555555 0.09888888888888892
214 0.9666666666666667 0.00666666666666671 0.9822222222222223 0.00888888888888889 0.6877777777777778 0.27888888888888885 0.8788888888888888 0.1011111111111111
215 0.9744444444444444 0.0011111111111110628 0.9811111111111112 0.007777777777777772 0.6877777777777778 0.27666666666666667 0.8688888888888888 0.10000000000000003
216 0.9755555555555555 0.002222222222222181 0.98 0.00888888888888889 0.6966666666666667 0.27222222222222225 0.8677777777777778 0.10333333333333335
217 0.9811111111111112 0.007777777777777772 0.9766666666666667 0.0033333333333332993 0.6877777777777778 0.2833333333333333 0.8744444444444445 0.09888888888888892
218 0.98 0.00888888888888889 0.9777777777777779 0.0044444444444444176 0.6822222222222223 0.2822222222222222 0.8677777777777778 0.10555555555555557
219 0.981111111111111 0.003333333333333355 0.9777777777777779 0.006666666666666654 0.6933333333333334 0.2644444444444444 0.87 0.09888888888888892
220 0.9755555555555555 0.006666666666666654 0.9788888888888889 0.003333333333333355 0.6866666666666666 0.27555555555555555 0.8677777777777778 0.11222222222222222
221 0.9755555555555555 0.0 0.9855555555555555 0.0011111111111111183 0.6833333333333333 0.2766666666666666 0.8522222222222222 0.11444444444444446
222 0.9755555555555555 0.0 0.9877777777777779 0.003333333333333355 0.68 0.2733333333333333 0.8488888888888888 0.11333333333333334
223 0.97 0.005555555555555536 0.981111111111111 0.005555555555555591 0.6766666666666667 0.2788888888888889 0.86 0.10444444444444445
224 0.9677777777777777 0.010000000000000009 0.9788888888888889 0.005555555555555536 0.6822222222222223 0.2688888888888889 0.8622222222222222 0.10888888888888892
225 0.9666666666666666 0.00888888888888889 0.9777777777777779 0.00888888888888889 0.6922222222222222 0.26555555555555554 0.8733333333333333 0.10222222222222221
226 0.9644444444444444 0.011111111111111072 0.9755555555555555 0.0044444444444444176 0.6888888888888889 0.27555555555555555 0.8777777777777778 0.10666666666666669
227 0.9611111111111111 0.007777777777777772 0.9733333333333334 0.006666666666666654 0.7022222222222222 0.2666666666666667 0.87 0.10777777777777775
228 0.9688888888888889 0.0022222222222222365 0.9766666666666667 0.0033333333333332993 0.6944444444444444 0.27444444444444444 0.8633333333333333 0.11222222222222222
229 0.9633333333333334 0.0011111111111111183 0.9733333333333334 0.0 0.6977777777777777 0.2777777777777778 0.8622222222222222 0.11111111111111116
230 0.9622222222222223 0.00888888888888889 0.9722222222222223 0.0011111111111111183 0.6922222222222223 0.2788888888888889 0.8600000000000001 0.11333333333333334
231 0.9688888888888889 0.004444444444444473 0.9766666666666666 0.0011111111111111183 0.6766666666666666 0.29000000000000004 0.8688888888888889 0.10444444444444445
232 0.9666666666666667 0.004444444444444473 0.9855555555555555 0.0011111111111111183 0.6955555555555556 0.2755555555555556 0.8644444444444445 0.10444444444444445
233 0.9677777777777778 0.003333333333333355 0.9866666666666667 0.004444444444444473 0.6966666666666667 0.26555555555555554 0.8744444444444445 0.09888888888888892
234 0.9722222222222222 0.0033333333333332993 0.9877777777777779 0.0011111111111111183 0.7055555555555555 0.2611111111111111 0.8788888888888888 0.08777777777777779
235 0.971111111111111 0.006666666666666654 0.9788888888888889 0.005555555555555536 0.7111111111111111 0.25333333333333335 0.87 0.09444444444444444
236 0.9755555555555555 0.006666666666666654 0.9755555555555555 0.0044444444444444176 0.7077777777777777 0.24999999999999997 0.86 0.10888888888888892
237 0.9744444444444444 0.007777777777777772 0.9733333333333334 0.006666666666666654 0.71 0.25222222222222224 0.8566666666666667 0.10999999999999999
238 0.9744444444444444 0.0011111111111110628 0.9666666666666667 0.011111111111111072 0.6988888888888889 0.25666666666666665 0.8477777777777777 0.1077777777777778
239 0.9755555555555555 0.00888888888888889 0.9633333333333334 0.010000000000000009 0.6811111111111111 0.2677777777777778 0.8422222222222222 0.11555555555555552
240 0.9744444444444444 0.012222222222222245 0.9611111111111111 0.007777777777777772 0.6688888888888889 0.28444444444444444 0.8522222222222222 0.10555555555555551
241 0.9766666666666667 0.005555555555555536 0.9611111111111111 0.010000000000000009 0.6511111111111111 0.2977777777777778 0.8577777777777778 0.10444444444444445
242 0.9733333333333334 0.0044444444444444176 0.9622222222222222 0.013333333333333308 0.6455555555555555 0.31000000000000005 0.8588888888888888 0.1077777777777778
243 0.9722222222222222 0.005555555555555536 0.9733333333333334 0.00888888888888889 0.6577777777777778 0.30666666666666664 0.8644444444444445 0.10666666666666669
244 0.9666666666666667 0.0 0.971111111111111 0.0044444444444444176 0.6611111111111111 0.30333333333333334 0.86 0.10666666666666669
245 0.9644444444444444 0.0022222222222222365 0.9733333333333334 0.0 0.6799999999999999 0.2822222222222222 0.86 0.10888888888888892
246 0.9655555555555555 0.003333333333333355 0.9733333333333334 0.006666666666666654 0.6911111111111111 0.27111111111111114 0.8633333333333333 0.10555555555555557
247 0.9688888888888889 0.004444444444444473 0.97 0.007777777777777772 0.7033333333333334 0.25666666666666665 0.8622222222222222 0.10666666666666669
248 0.9655555555555555 0.0011111111111111183 0.9733333333333334 0.00888888888888889 0.7077777777777777 0.2544444444444445 0.8533333333333333 0.1111111111111111
249 0.9677777777777778 0.0011111111111111183 0.9766666666666667 0.005555555555555536 0.7233333333333334 0.23222222222222225 0.8544444444444445 0.11222222222222222
250 0.9722222222222223 0.0011111111111111183 0.98 0.0022222222222222365 0.7033333333333334 0.2411111111111111 0.8488888888888888 0.11333333333333334
251 0.9733333333333334 0.006666666666666654 0.9788888888888889 0.003333333333333355 0.6977777777777777 0.24444444444444444 0.8488888888888889 0.11777777777777776
252 0.9766666666666667 0.0033333333333332993 0.9788888888888889 0.003333333333333355 0.6955555555555556 0.24222222222222226 0.8566666666666667 0.1166666666666667
253 0.9744444444444444 0.005555555555555536 0.9766666666666666 0.0011111111111111183 0.6911111111111111 0.25333333333333335 0.8555555555555556 0.12444444444444441
254 0.9744444444444444 0.007777777777777772 0.9755555555555555 0.0 0.6977777777777778 0.25333333333333335 0.8655555555555555 0.11222222222222222
255 0.9722222222222222 0.005555555555555536 0.9744444444444444 0.0011111111111110628 0.6966666666666667 0.2611111111111111 0.8611111111111112 0.11222222222222222
256 0.971111111111111 0.006666666666666654 0.9766666666666667 0.0033333333333332993 0.6844444444444444 0.2755555555555555 0.8533333333333333 0.1111111111111111
257 0.9655555555555555 0.005555555555555591 0.9755555555555555 0.002222222222222181 0.6866666666666666 0.2777777777777778 0.8477777777777777 0.11666666666666664
258 0.9677777777777778 0.003333333333333355 0.9755555555555555 0.0044444444444444176 0.68 0.2755555555555556 0.8455555555555556 0.11888888888888888
259 0.9733333333333334 0.0 0.9766666666666667 0.005555555555555536 0.69 0.2722222222222222 0.8411111111111111 0.1255555555555556
260 0.9722222222222222 0.0033333333333332993 0.9788888888888889 0.003333333333333355 0.6844444444444444 0.26666666666666666 0.8455555555555555 0.13
261 0.9744444444444444 0.0033333333333332993 0.981111111111111 0.0011111111111111183 0.6922222222222222 0.25666666666666665 0.8344444444444444 0.1433333333333333
262 0.9733333333333334 0.0 0.981111111111111 0.0011111111111111183 0.6900000000000001 0.2655555555555556 0.8511111111111112 0.1288888888888889
263 0.9722222222222222 0.0033333333333332993 0.9844444444444445 0.0022222222222222365 0.6977777777777778 0.2644444444444444 0.8444444444444444 0.1333333333333333
264 0.9733333333333334 0.002222222222222181 0.9833333333333334 0.003333333333333355 0.7077777777777778 0.2588888888888889 0.8444444444444444 0.12888888888888894
265 0.9722222222222222 0.0033333333333332993 0.98 0.0022222222222222365 0.7122222222222223 0.2611111111111111 0.8544444444444445 0.11888888888888893
266 0.9788888888888889 0.0011111111111111183 0.9844444444444445 0.0 0.7166666666666667 0.24777777777777776 0.8555555555555555 0.12
267 0.9744444444444444 0.0011111111111110628 0.9877777777777779 0.003333333333333355 0.7022222222222222 0.2577777777777778 0.8566666666666667 0.1166666666666667
268 0.9766666666666666 0.0011111111111111183 0.9866666666666667 0.0022222222222222365 0.6944444444444444 0.2611111111111111 0.8544444444444445 0.12555555555555553
269 0.981111111111111 0.0011111111111111183 0.9844444444444445 0.004444444444444473 0.6877777777777778 0.2722222222222222 0.8488888888888888 0.1288888888888889
270 0.98 0.0022222222222222365 0.9811111111111112 0.007777777777777772 0.6811111111111111 0.2766666666666666 0.8388888888888888 0.13666666666666666
271 0.98 0.004444444444444473 0.981111111111111 0.005555555555555591 0.6844444444444444 0.27999999999999997 0.8355555555555556 0.13777777777777778
272 0.9744444444444444 0.007777777777777772 0.9788888888888889 0.003333333333333355 0.6844444444444444 0.2777777777777778 0.8411111111111111 0.13
273 0.9666666666666667 0.00666666666666671 0.9833333333333334 0.003333333333333355 0.6833333333333333 0.2766666666666666 0.8433333333333333 0.12777777777777782
274 0.9622222222222223 0.006666666666666654 0.9833333333333334 0.003333333333333355 0.6911111111111111 0.2733333333333333 0.8355555555555556 0.1355555555555556
275 0.96 0.0044444444444444176 0.9855555555555555 0.003333333333333355 0.6822222222222223 0.2688888888888889 0.8511111111111112 0.12444444444444441
276 0.9655555555555555 0.003333333333333355 0.981111111111111 0.005555555555555591 0.6711111111111111 0.28222222222222226 0.8433333333333333 0.12777777777777782
277 0.9666666666666667 0.0 0.9777777777777779 0.011111111111111127 0.6733333333333333 0.28888888888888886 0.85 0.13222222222222224
278 0.9688888888888889 0.0 0.9755555555555555 0.006666666666666654 0.6788888888888889 0.2811111111111111 0.8466666666666667 0.1288888888888889
279 0.9733333333333334 0.0044444444444444176 0.9733333333333334 0.00888888888888889 0.6777777777777778 0.2822222222222222 0.8533333333333333 0.12666666666666665
280 0.9711111111111111 0.0022222222222222365 0.9744444444444444 0.007777777777777772 0.6911111111111111 0.26888888888888884 0.8566666666666667 0.12111111111111111
281 0.97 0.010000000000000009 0.9766666666666667 0.0033333333333332993 0.6844444444444444 0.2688888888888889 0.8655555555555555 0.11222222222222222
282 0.9755555555555555 0.011111111111111127 0.9788888888888889 0.0011111111111111183 0.6877777777777778 0.2544444444444444 0.8577777777777778 0.11777777777777776
283 0.9677777777777777 0.010000000000000009 0.98 0.0022222222222222365 0.6888888888888889 0.2666666666666667 0.86 0.12
284 0.961111111111111 0.014444444444444426 0.9744444444444444 0.0011111111111110628 0.6855555555555555 0.2544444444444444 0.8655555555555556 0.11666666666666664
285 0.9633333333333334 0.016666666666666663 0.971111111111111 0.0044444444444444176 0.6811111111111111 0.2611111111111111 0.8511111111111112 0.12666666666666665
286 0.9644444444444444 0.011111111111111072 0.9688888888888889 0.004444444444444473 0.6877777777777778 0.25666666666666665 0.8488888888888888 0.1288888888888889
287 0.97 0.007777777777777772 0.971111111111111 0.011111111111111127 0.6866666666666666 0.2644444444444444 0.8555555555555556 0.1288888888888889
288 0.9722222222222222 0.0033333333333332993 0.97 0.012222222222222245 0.6888888888888889 0.2644444444444444 0.8544444444444445 0.12777777777777777
289 0.9788888888888889 0.003333333333333355 0.9777777777777779 0.006666666666666654 0.6955555555555556 0.27111111111111114 0.8544444444444445 0.12777777777777777
290 0.98 0.006666666666666654 0.9733333333333334 0.002222222222222181 0.6933333333333334 0.26888888888888884 0.8522222222222222 0.12555555555555553
291 0.9755555555555555 0.006666666666666654 0.9711111111111111 0.0 0.6944444444444444 0.2677777777777778 0.8422222222222222 0.14
292 0.9777777777777779 0.006666666666666654 0.9655555555555555 0.005555555555555591 0.6977777777777777 0.26 0.8422222222222222 0.13555555555555554
293 0.9744444444444444 0.0033333333333332993 0.9677777777777778 0.0011111111111111183 0.6877777777777778 0.2611111111111111 0.8466666666666667 0.13111111111111112
294 0.9722222222222222 0.0033333333333332993 0.9677777777777778 0.003333333333333355 0.6722222222222223 0.27666666666666667 0.8422222222222222 0.1266666666666667
295 0.9722222222222222 0.005555555555555536 0.9722222222222222 0.005555555555555536 0.6633333333333333 0.28555555555555556 0.8477777777777777 0.11666666666666664
296 0.9766666666666666 0.0011111111111111183 0.9733333333333334 0.002222222222222181 0.6633333333333333 0.29222222222222227 0.8466666666666667 0.1111111111111111
297 0.9722222222222222 0.007777777777777772 0.9788888888888889 0.003333333333333355 0.6755555555555556 0.2911111111111111 0.8488888888888889 0.10666666666666669
298 0.97 0.007777777777777772 0.9755555555555555 0.002222222222222181 0.6799999999999999 0.2866666666666667 0.8511111111111112 0.11555555555555558
299 0.971111111111111 0.011111111111111127 0.981111111111111 0.003333333333333355 0.6933333333333334 0.2777777777777778 0.8444444444444444 0.12444444444444447
300 0.9688888888888889 0.011111111111111127 0.98 0.0 0.6911111111111111 0.27111111111111114 0.8466666666666667 0.1266666666666667
301 0.97 0.005555555555555536 0.981111111111111 0.0011111111111111183 0.6777777777777778 0.28444444444444444 0.8455555555555556 0.12777777777777782
302 0.9777777777777777 0.0022222222222222365 0.9722222222222222 0.005555555555555536 0.6711111111111111 0.2866666666666666 0.8488888888888888 0.12666666666666665
303 0.98 0.0 0.9722222222222222 0.010000000000000009 0.6744444444444444 0.27666666666666667 0.8455555555555555 0.13
304 0.9811111111111112 0.007777777777777772 0.971111111111111 0.013333333333333364 0.6822222222222222 0.2755555555555555 0.8511111111111112 0.1355555555555556
305 0.9822222222222222 0.004444444444444473 0.9666666666666667 0.011111111111111072 0.6777777777777778 0.28444444444444444 0.8422222222222222 0.14222222222222225
306 0.9822222222222222 0.0022222222222222365 0.9644444444444444 0.00888888888888889 0.6866666666666666 0.2733333333333333 0.8444444444444444 0.14
307 0.9788888888888889 0.005555555555555536 0.9655555555555555 0.005555555555555591 0.7022222222222222 0.2666666666666667 0.84 0.13555555555555554
308 0.9711111111111111 0.0022222222222222365 0.9644444444444444 0.004444444444444473 0.7011111111111111 0.2677777777777778 0.84 0.13555555555555554
309 0.97 0.0011111111111111183 0.97 0.005555555555555536 0.7066666666666667 0.25555555555555554 0.8455555555555556 0.12777777777777782
310 0.9677777777777778 0.0011111111111111183 0.9744444444444444 0.010000000000000009 0.7077777777777777 0.2544444444444445 0.8511111111111112 0.11777777777777781
311 0.9688888888888889 0.0 0.98 0.006666666666666654 0.6855555555555555 0.27444444444444444 0.85 0.11222222222222222
312 0.9688888888888889 0.0022222222222222365 0.9811111111111112 0.010000000000000009 0.6755555555555556 0.28 0.8433333333333333 0.11888888888888888
313 0.9722222222222223 0.0011111111111111183 0.9844444444444445 0.0022222222222222365 0.6855555555555556 0.28555555555555556 0.8466666666666667 0.11333333333333334
314 0.9755555555555555 0.0 0.9766666666666666 0.0011111111111111183 0.6988888888888889 0.27222222222222225 0.8533333333333333 0.1044444444444444
315 0.9744444444444444 0.0033333333333332993 0.9766666666666666 0.0011111111111111183 0.7033333333333334 0.2655555555555556 0.8466666666666667 0.12
316 0.9755555555555555 0.002222222222222181 0.98 0.0 0.7055555555555555 0.25666666666666665 0.8600000000000001 0.1111111111111111
317 0.9766666666666667 0.005555555555555536 0.9766666666666667 0.0033333333333332993 0.6944444444444444 0.2633333333333333 0.8511111111111112 0.11777777777777781
318 0.9766666666666667 0.005555555555555536 0.9711111111111111 0.0 0.6811111111111111 0.27444444444444444 0.8355555555555556 0.13333333333333336
319 0.9722222222222223 0.0011111111111111183 0.9733333333333334 0.0 0.6766666666666666 0.28777777777777774 0.8311111111111111 0.14
320 0.9711111111111111 0.0 0.9733333333333334 0.002222222222222181 0.6733333333333333 0.29555555555555557 0.8277777777777777 0.1388888888888889
321 0.9722222222222222 0.005555555555555536 0.9711111111111111 0.0022222222222222365 0.6855555555555555 0.29 0.8200000000000001 0.15111111111111114
322 0.9733333333333334 0.006666666666666654 0.9733333333333334 0.002222222222222181 0.6799999999999999 0.3022222222222222 0.8355555555555556 0.13333333333333336
323 0.9733333333333334 0.0044444444444444176 0.9777777777777777 0.0 0.6655555555555556 0.3055555555555556 0.8455555555555555 0.13
324 0.9766666666666667 0.0033333333333332993 0.9755555555555555 0.002222222222222181 0.6599999999999999 0.3 0.8355555555555556 0.13111111111111112
325 0.9755555555555555 0.002222222222222181 0.9777777777777777 0.0022222222222222365 0.6622222222222223 0.2933333333333334 0.84 0.12222222222222223
326 0.9655555555555555 0.005555555555555591 0.9788888888888889 0.0011111111111111183 0.6711111111111111 0.27555555555555555 0.8344444444444444 0.13
327 0.9611111111111111 0.007777777777777772 0.9733333333333334 0.0044444444444444176 0.6788888888888889 0.26555555555555554 0.8455555555555556 0.1255555555555556
328 0.9644444444444444 0.00888888888888889 0.97 0.003333333333333355 0.6755555555555556 0.27111111111111114 0.8411111111111111 0.1388888888888889
329 0.9644444444444444 0.0022222222222222365 0.9755555555555555 0.002222222222222181 0.6655555555555556 0.2811111111111111 0.85 0.13222222222222224
330 0.9688888888888889 0.0022222222222222365 0.9688888888888889 0.0022222222222222365 0.6711111111111111 0.27999999999999997 0.8500000000000001 0.13666666666666666
331 0.9722222222222223 0.0011111111111111183 0.9722222222222223 0.0011111111111111183 0.6777777777777778 0.2822222222222222 0.8422222222222222 0.13777777777777778
332 0.9744444444444444 0.0033333333333332993 0.9733333333333334 0.0 0.6755555555555556 0.2866666666666666 0.8400000000000001 0.1288888888888889
333 0.9733333333333334 0.002222222222222181 0.9733333333333334 0.002222222222222181 0.6755555555555556 0.29333333333333333 0.8444444444444444 0.12444444444444447
334 0.9744444444444444 0.0033333333333332993 0.97 0.0011111111111111183 0.6844444444444444 0.28444444444444444 0.8533333333333333 0.12222222222222218
335 0.9744444444444444 0.0033333333333332993 0.9711111111111111 0.0022222222222222365 0.6688888888888889 0.2955555555555555 0.8488888888888888 0.12666666666666665
336 0.9777777777777777 0.0022222222222222365 0.97 0.003333333333333355 0.6788888888888889 0.28777777777777774 0.85 0.13444444444444448
337 0.9777777777777779 0.0044444444444444176 0.9722222222222223 0.0011111111111111183 0.6855555555555555 0.27444444444444444 0.8411111111111111 0.1433333333333333
338 0.9722222222222222 0.005555555555555536 0.9755555555555555 0.002222222222222181 0.6822222222222223 0.2733333333333333 0.8388888888888889 0.1433333333333333
339 0.9744444444444444 0.005555555555555536 0.9788888888888889 0.005555555555555536 0.6922222222222222 0.2677777777777778 0.8233333333333333 0.15666666666666668
340 0.9744444444444444 0.0033333333333332993 0.981111111111111 0.003333333333333355 0.7066666666666667 0.25111111111111106 0.8244444444444444 0.15333333333333332
341 0.9722222222222223 0.0011111111111111183 0.9788888888888889 0.003333333333333355 0.6777777777777778 0.2866666666666666 0.8311111111111111 0.14666666666666667
342 0.9766666666666667 0.007777777777777772 0.9744444444444444 0.0033333333333332993 0.6733333333333333 0.2866666666666666 0.8355555555555556 0.14666666666666667
343 0.9677777777777778 0.01222222222222219 0.9755555555555555 0.002222222222222181 0.6811111111111111 0.27444444444444444 0.85 0.13444444444444448
344 0.9644444444444444 0.013333333333333308 0.9722222222222223 0.0011111111111111183 0.6755555555555556 0.2777777777777778 0.8511111111111112 0.13111111111111112
345 0.9677777777777777 0.007777777777777772 0.9733333333333334 0.002222222222222181 0.6833333333333333 0.27222222222222225 0.8522222222222222 0.12555555555555553
