epochs baseline std_baseline only_head std_only_head self_transfer_full_fine_tuning std_self_transfer_full_fine_tuning hybrid_self_transfer std_hybrid_self_transfer
122 0.5444444444444444 0.09111111111111111 0.971111111111111 0.0044444444444444176 0.8711111111111112 0.05777777777777776 0.8733333333333333 0.06666666666666665
123 0.5522222222222222 0.09000000000000002 0.9755555555555555 0.006666666666666654 0.8688888888888888 0.062222222222222234 0.8722222222222222 0.06555555555555559
124 0.5688888888888889 0.0888888888888889 0.9755555555555555 0.006666666666666654 0.88 0.05555555555555558 0.8811111111111112 0.07222222222222224
125 0.5866666666666667 0.09111111111111111 0.9755555555555555 0.00888888888888889 0.8822222222222222 0.053333333333333344 0.8811111111111111 0.0788888888888889
126 0.6 0.08444444444444443 0.9777777777777777 0.0022222222222222365 0.8788888888888888 0.06555555555555553 0.8611111111111112 0.09000000000000002
127 0.6077777777777778 0.07 0.9777777777777777 0.0022222222222222365 0.88 0.06666666666666665 0.8544444444444445 0.08777777777777773
128 0.62 0.0888888888888889 0.9722222222222222 0.005555555555555536 0.8744444444444445 0.07444444444444442 0.8588888888888888 0.07222222222222224
129 0.6133333333333333 0.1111111111111111 0.9755555555555555 0.006666666666666654 0.8733333333333333 0.0733333333333333 0.8644444444444445 0.05777777777777782
130 0.611111111111111 0.1222222222222222 0.9733333333333334 0.006666666666666654 0.8733333333333333 0.06888888888888889 0.8688888888888888 0.05777777777777776
131 0.6144444444444445 0.13222222222222224 0.9677777777777778 0.003333333333333355 0.8722222222222222 0.07444444444444442 0.8744444444444444 0.06777777777777777
132 0.6211111111111112 0.13444444444444442 0.9677777777777777 0.010000000000000009 0.8644444444444445 0.07999999999999996 0.8733333333333333 0.06444444444444447
133 0.6277777777777778 0.10333333333333335 0.97 0.010000000000000009 0.8688888888888888 0.0733333333333333 0.8711111111111112 0.07777777777777778
134 0.6433333333333333 0.07444444444444442 0.9766666666666667 0.012222222222222245 0.8644444444444445 0.06888888888888889 0.8688888888888888 0.08000000000000002
135 0.6399999999999999 0.07555555555555554 0.9777777777777779 0.011111111111111127 0.8744444444444445 0.05888888888888888 0.8588888888888888 0.08555555555555555
136 0.6455555555555555 0.08111111111111113 0.9855555555555555 0.005555555555555591 0.8622222222222222 0.06888888888888889 0.8633333333333333 0.08111111111111108
137 0.6599999999999999 0.09333333333333332 0.9855555555555555 0.003333333333333355 0.8622222222222222 0.06000000000000005 0.8644444444444443 0.07777777777777778
138 0.6633333333333333 0.10555555555555551 0.9833333333333334 0.0011111111111111183 0.8566666666666667 0.07444444444444442 0.86 0.06888888888888889
139 0.6722222222222223 0.08555555555555555 0.9855555555555555 0.0011111111111111183 0.8511111111111112 0.08000000000000002 0.8622222222222222 0.07111111111111112
140 0.6744444444444444 0.09666666666666668 0.9766666666666666 0.0011111111111111183 0.8577777777777778 0.07777777777777778 0.8688888888888888 0.06444444444444447
141 0.6655555555555555 0.08555555555555555 0.9744444444444444 0.0011111111111110628 0.8488888888888889 0.0822222222222222 0.8566666666666667 0.06777777777777777
142 0.6555555555555556 0.09333333333333338 0.9733333333333334 0.0 0.8522222222222222 0.08999999999999997 0.8488888888888889 0.07333333333333336
143 0.6633333333333333 0.10555555555555551 0.9722222222222223 0.0011111111111111183 0.8488888888888889 0.0822222222222222 0.8555555555555556 0.07111111111111107
144 0.6588888888888889 0.11666666666666664 0.9711111111111111 0.0 0.8533333333333333 0.07111111111111107 0.8477777777777777 0.07
145 0.6788888888888889 0.11888888888888888 0.9777777777777779 0.006666666666666654 0.8611111111111112 0.056666666666666705 0.8455555555555556 0.07444444444444448
146 0.6777777777777778 0.12222222222222223 0.9755555555555555 0.006666666666666654 0.8755555555555556 0.05777777777777776 0.8533333333333333 0.08444444444444449
147 0.6788888888888889 0.12555555555555553 0.97 0.007777777777777772 0.8755555555555556 0.04222222222222222 0.8622222222222222 0.09111111111111114
148 0.6844444444444444 0.11555555555555558 0.971111111111111 0.0044444444444444176 0.8833333333333333 0.03666666666666668 0.8588888888888888 0.08333333333333331
149 0.6988888888888889 0.10333333333333335 0.971111111111111 0.0044444444444444176 0.8877777777777778 0.04777777777777781 0.8600000000000001 0.09333333333333332
150 0.7077777777777778 0.09666666666666662 0.971111111111111 0.006666666666666654 0.8844444444444444 0.04666666666666669 0.8488888888888889 0.09999999999999998
151 0.7144444444444444 0.09888888888888892 0.9744444444444444 0.005555555555555536 0.88 0.05555555555555558 0.8544444444444445 0.0922222222222222
152 0.6955555555555555 0.10000000000000003 0.9677777777777777 0.010000000000000009 0.8766666666666667 0.06777777777777777 0.8522222222222222 0.09444444444444444
153 0.7033333333333334 0.10333333333333335 0.971111111111111 0.00888888888888889 0.87 0.06777777777777783 0.85 0.09888888888888892
154 0.7044444444444444 0.10444444444444445 0.9722222222222222 0.0033333333333332993 0.8622222222222222 0.06000000000000005 0.8633333333333333 0.07888888888888884
155 0.7033333333333334 0.09444444444444444 0.9677777777777778 0.005555555555555591 0.8788888888888888 0.052222222222222225 0.8544444444444445 0.08111111111111113
156 0.7366666666666667 0.09444444444444444 0.9677777777777778 0.0011111111111111183 0.8822222222222222 0.046666666666666634 0.8511111111111112 0.07555555555555554
157 0.7444444444444445 0.0888888888888889 0.9611111111111111 0.010000000000000009 0.8744444444444445 0.06333333333333335 0.8544444444444445 0.06555555555555559
158 0.7355555555555555 0.0888888888888889 0.9588888888888889 0.007777777777777772 0.8866666666666667 0.06444444444444447 0.8411111111111111 0.07444444444444442
159 0.7144444444444444 0.10555555555555551 0.9633333333333334 0.01222222222222219 0.8833333333333333 0.06777777777777777 0.8411111111111111 0.08555555555555555
160 0.7188888888888889 0.1011111111111111 0.9633333333333334 0.016666666666666663 0.8844444444444444 0.06 0.8444444444444446 0.07777777777777778
161 0.73 0.10333333333333335 0.9666666666666666 0.00888888888888889 0.8944444444444444 0.04999999999999999 0.8477777777777777 0.07444444444444448
162 0.7344444444444445 0.10333333333333335 0.9733333333333334 0.0044444444444444176 0.8911111111111111 0.053333333333333344 0.8522222222222222 0.08111111111111113
163 0.7433333333333334 0.09222222222222226 0.9755555555555555 0.002222222222222181 0.8811111111111112 0.052222222222222225 0.8633333333333333 0.08111111111111108
164 0.7388888888888889 0.08777777777777779 0.9744444444444444 0.005555555555555536 0.8911111111111112 0.05777777777777776 0.8655555555555556 0.08111111111111108
165 0.73 0.0922222222222222 0.9733333333333334 0.0044444444444444176 0.8833333333333333 0.06555555555555553 0.8577777777777778 0.0977777777777778
166 0.7266666666666666 0.09555555555555556 0.971111111111111 0.0044444444444444176 0.8777777777777778 0.06666666666666665 0.8622222222222222 0.09111111111111114
167 0.7355555555555555 0.09333333333333332 0.9666666666666667 0.00666666666666671 0.8788888888888888 0.07222222222222224 0.8511111111111112 0.08666666666666667
168 0.7555555555555555 0.10222222222222221 0.97 0.007777777777777772 0.8822222222222222 0.06666666666666665 0.8555555555555556 0.08000000000000002
169 0.76 0.09777777777777774 0.9688888888888889 0.006666666666666654 0.8811111111111111 0.05888888888888888 0.86 0.08666666666666667
170 0.78 0.09555555555555556 0.9633333333333334 0.003333333333333355 0.8855555555555555 0.05666666666666664 0.8555555555555556 0.08222222222222225
171 0.7855555555555556 0.09666666666666668 0.9655555555555555 0.0011111111111111183 0.8855555555555555 0.061111111111111116 0.8588888888888888 0.08333333333333331
172 0.7877777777777778 0.09666666666666668 0.9666666666666667 0.0 0.8722222222222222 0.07444444444444442 0.8633333333333333 0.08555555555555555
173 0.7911111111111111 0.1111111111111111 0.9644444444444444 0.0 0.8622222222222222 0.07999999999999996 0.8577777777777778 0.09555555555555556
174 0.7822222222222222 0.11555555555555558 0.9744444444444444 0.0033333333333332993 0.8488888888888889 0.09999999999999998 0.8644444444444443 0.09333333333333332
175 0.7822222222222222 0.10888888888888887 0.9777777777777777 0.0022222222222222365 0.8533333333333333 0.09333333333333332 0.8611111111111112 0.09222222222222226
176 0.7955555555555556 0.11333333333333334 0.9777777777777777 0.0 0.8666666666666667 0.0888888888888889 0.8588888888888889 0.09666666666666668
177 0.7844444444444445 0.1111111111111111 0.981111111111111 0.0011111111111111183 0.8877777777777778 0.07444444444444442 0.8555555555555555 0.08666666666666667
178 0.7922222222222222 0.1011111111111111 0.9777777777777777 0.0022222222222222365 0.8933333333333333 0.06444444444444442 0.8555555555555555 0.08444444444444443
179 0.8022222222222222 0.1044444444444444 0.9744444444444444 0.005555555555555536 0.9 0.05555555555555558 0.8633333333333333 0.08555555555555555
180 0.7977777777777777 0.1111111111111111 0.9777777777777779 0.00888888888888889 0.8877777777777778 0.06333333333333335 0.8666666666666667 0.08444444444444443
181 0.79 0.1077777777777778 0.9733333333333334 0.006666666666666654 0.8833333333333333 0.061111111111111116 0.8833333333333333 0.0788888888888889
182 0.7955555555555556 0.10888888888888892 0.9755555555555555 0.00888888888888889 0.8755555555555555 0.06888888888888889 0.8766666666666667 0.08111111111111108
183 0.7933333333333333 0.10666666666666669 0.98 0.006666666666666654 0.8744444444444445 0.061111111111111116 0.8744444444444444 0.07222222222222224
184 0.7911111111111111 0.09999999999999998 0.9766666666666667 0.007777777777777772 0.8811111111111112 0.07 0.87 0.0788888888888889
185 0.798888888888889 0.08555555555555555 0.9755555555555555 0.006666666666666654 0.8922222222222222 0.06333333333333335 0.8688888888888889 0.08444444444444443
186 0.8022222222222222 0.0733333333333333 0.9733333333333334 0.00888888888888889 0.8922222222222222 0.05444444444444446 0.8722222222222222 0.07666666666666666
187 0.8044444444444444 0.07111111111111112 0.9722222222222222 0.005555555555555536 0.8988888888888888 0.05444444444444446 0.8722222222222222 0.07666666666666666
188 0.8 0.07111111111111107 0.9755555555555555 0.0 0.8999999999999999 0.05777777777777776 0.8788888888888888 0.07222222222222224
189 0.8144444444444445 0.07222222222222224 0.9744444444444444 0.0011111111111110628 0.8966666666666667 0.06111111111111106 0.8755555555555556 0.06
190 0.8255555555555556 0.0788888888888889 0.9766666666666667 0.0033333333333332993 0.8788888888888888 0.07 0.8688888888888888 0.06444444444444447
191 0.8355555555555556 0.07555555555555554 0.9822222222222222 0.0 0.8755555555555556 0.08000000000000002 0.8633333333333333 0.07222222222222224
192 0.8522222222222222 0.07222222222222219 0.981111111111111 0.0011111111111111183 0.8733333333333333 0.08666666666666667 0.8633333333333333 0.08111111111111108
